labels,text,emo_name,prob_emo_name,prob_max
joy,o my fucking god new korn album is out ,disgust,"[0.7543286, 0.8788473, 0.7111954, 0.24110053, 0.0037792102, 0.8616073]",0.8788473
sadness,Last day of art appreciation class ,sadness,"[0.026889885, 0.0018854379, 0.015365904, 0.13067435, 0.7517866, 0.0026697007]",0.7517866
disgust,"EWWW. Why is Matt Lewis saying that?  Very pleased with that. She's tidy. Good work, British public. XFactor” ",disgust,"[0.06938519, 0.7371901, 0.13564926, 0.5052086, 0.08265698, 0.19879939]",0.7371901
joy,My House Number Start W. but hers start W. ampamp She just live up the street ,surprise,"[0.053922214, 0.04471964, 0.071081415, 0.07650381, 0.046797678, 0.3220298]",0.3220298
sadness,dude wants  to drive to crafton for pot. now we're all even  josh is the one needing laid tho. help him guys ,surprise,"[0.027127275, 0.056586865, 0.116923586, 0.20933303, 0.18612728, 0.228237]",0.228237
fear,Never run away from your problem face them face to face cause so they will catch and never let goo. . . RIP Jane Kane ,sadness,"[0.37202862, 0.32055786, 0.14519459, 0.016133614, 0.583906, 0.027128307]",0.583906
joy,Life is looking up for the first time in awhile. I can truly do all things through Christ who strengthens me! ,joy,"[0.0030626322, 0.0041414956, 0.011941233, 0.72667545, 0.00055638864, 0.3836703]",0.72667545
fear,"J'ai cru que c'était qq'un qui se foutait de la gueule de  et non, c'est le vrai. Ça existe encore des gens comme ça. ",disgust,"[0.35884085, 0.87328744, 0.5541945, 0.037543185, 0.69423807, 0.37629384]",0.87328744
joy,My mom bought Star Wars candy canes for me. ,joy,"[0.09773423, 0.0030537334, 0.14736249, 0.74712944, 0.06358013, 0.7442549]",0.74712944
joy,"Break! Think of your favorite place in the world. Imagine being there right now. Hear, smell, feel, amp see it. LJB ",joy,"[0.005944844, 0.0009582429, 0.0014639205, 0.07656919, 0.002816084, 0.0144258365]",0.07656919
joy,Nice night of reading ahead ,joy,"[0.0071436954, 0.00033681985, 0.00096461334, 0.81173074, 0.0003459207, 0.005573462]",0.81173074
joy,So ima spend my b-day movin my shit. ,anger,"[0.47140577, 0.31765524, 0.100915626, 0.26433012, 0.28680536, 0.2526681]",0.47140577
surprise,"YAY! ! ! ! ! I love you! ) RT   Since you've whistled so loudly, come pick a Khazana Voucher for ,shs ",joy,"[0.0027613053, 0.0004984418, 0.00087965984, 0.9559945, 0.00040025188, 0.0903847]",0.9559945
joy,In the gym this morning. . . Xmas tree afterwards then a nice - shift at waitrose. . . ,joy,"[0.0072110994, 0.011864436, 0.06421353, 0.16127792, 0.0034146623, 0.044470828]",0.16127792
surprise,"Can you believe the debt committee is predicted to announce that they can't come to any sort of agreement? Shocking, I know. ",surprise,"[0.77527475, 0.89043254, 0.86457455, 0.008234299, 0.89702594, 0.9846608]",0.9846608
fear,"She Women share on of technology. Fear of not being able to find/trust sone to help. Impact limit potential, missed opportunities. ",fear,"[0.45339733, 0.43111992, 0.9902872, 0.002633968, 0.8223111, 0.12880503]",0.9902872
joy,on the other hand. . . it does mean i have one less test to worry about. ,surprise,"[0.031307492, 0.214278, 0.010798642, 0.43466467, 0.20647265, 0.72707015]",0.72707015
anger,An enraged person only gets angrier when you say “I completely understand. ” ,anger,"[0.92286515, 0.18691286, 0.53134286, 0.012901458, 0.16837345, 0.0813221]",0.92286515
sadness,Radio degraded from some good songs to absolute shit ,sadness,"[0.42622632, 0.94945526, 0.43026578, 0.002467618, 0.9648, 0.77262485]",0.9648
disgust,"You me. I've never been more hurt by one person, never been treated like that. But I did it to myself, I'm the one to blame. ",disgust,"[0.64744556, 0.79113877, 0.42876127, 0.0029827112, 0.7737302, 0.23620334]",0.79113877
joy,Me and my mom just got to the store and realized she left her purse at homep P ,sadness,"[0.61355305, 0.7469927, 0.7091492, 0.047816265, 0.84083384, 0.54456973]",0.84083384
joy, Expect your life to be filled with joy and it will be. DatingDiva ,joy,"[0.00016987452, 7.835282e-05, 0.0002158893, 0.9490668, 0.00011240043, 0.0014937174]",0.9490668
fear,"The Lord taketh pleasure in them that fear him, in those that hope in his mercy. (KJV) hope mercy ",joy,"[0.023843754, 0.0008419235, 0.8479498, 0.96276486, 0.0020461543, 0.14975928]",0.96276486
fear,"suffering from a of failure? what is the worst case scenario? If it is not that bad, why are you still afraid? Hmmm, I think I am goin… ",fear,"[0.120705165, 0.11431973, 0.97489274, 0.001873094, 0.8464856, 0.098635934]",0.97489274
joy,Love and Hip Hop on my newsfeeds ,joy,"[0.003427662, 0.00019891269, 0.0007312789, 0.7484522, 0.0003787565, 0.20771341]",0.7484522
joy,Just woke up from a coma. . Now time to take an exam. ,sadness,"[0.037570946, 0.18022515, 0.16180468, 0.006629443, 0.50889176, 0.05944162]",0.50889176
joy,Open house sit in campus ministry ,surprise,"[0.14553303, 0.026809815, 0.017280107, 0.43125156, 0.14421542, 0.6368146]",0.6368146
sadness,Dick Vitale is calling the Ohio State/Duke game. ,anger,"[0.3929017, 0.2489083, 0.28628457, 0.19666697, 0.19341055, 0.3451766]",0.3929017
surprise,Is going to win best boyfriend award for when she opens her door on her birthday! ,surprise,"[0.066192195, 0.0007398944, 0.07978667, 0.38245723, 0.0004088817, 0.8884258]",0.8884258
sadness,"this year, for the first time in my life, I will not have a christmas tree in my home ",sadness,"[0.7849751, 0.8161876, 0.7307403, 0.044500872, 0.94252574, 0.8311815]",0.94252574
joy,"God, got the most amazing pair of shoes ever today! My feet are going to be fucked up by the time I'm ",surprise,"[0.030052492, 0.0073979143, 0.096592054, 0.19463807, 0.0047867983, 0.38825282]",0.38825282
anger,i hate the human race. . . ,disgust,"[0.948252, 0.99305576, 0.9219459, 0.0016443289, 0.91713077, 0.7081687]",0.99305576
surprise,Walked into the last day of class to find out there is a quiz ,surprise,"[0.45037928, 0.38871023, 0.38743255, 0.03670802, 0.57092416, 0.83710325]",0.83710325
fear,My brother just left with my movie MarkWahlberg xAxAI miss it already! ,sadness,"[0.41550562, 0.13686937, 0.21687922, 0.07946618, 0.80379444, 0.24562773]",0.80379444
surprise, haha np! that was my first time seeing who was talking about my box bag on twitter~ ,surprise,"[0.34371623, 0.313112, 0.32084185, 0.052012894, 0.24206069, 0.9399106]",0.9399106
anger,"ok free people skirt, hide and seeks over ",fear,"[0.011518579, 0.48727828, 0.7142467, 0.090926886, 0.05674221, 0.18017446]",0.7142467
anger,I have to manage my since people can't manage their STUPIDITY ,disgust,"[0.5821823, 0.86530066, 0.19575268, 0.0076663387, 0.6857724, 0.36575738]",0.86530066
surprise,I love telling people I have a degree. ,joy,"[0.013639921, 0.00039351598, 0.004247611, 0.8271174, 0.0008965543, 0.04418731]",0.8271174
sadness,"Man, these Indian rappers from Brampton are almost as bad as the black ones. ",disgust,"[0.5586449, 0.9588547, 0.6058132, 0.02344936, 0.8691859, 0.78129023]",0.9588547
joy,Loves talking to my mom andd aunt abouut my summer romance with an older man KindaFunny ,joy,"[0.0069779004, 0.0003221056, 0.0010213825, 0.80026776, 0.0012122171, 0.675681]",0.80026776
fear,Its a big distraction from our lives. They create the illusion of so we accept their Solutions. $$ ,sadness,"[0.15825701, 0.36339182, 0.2033914, 0.0049874303, 0.5139755, 0.013826187]",0.5139755
surprise,Sometimes something great and unexpected happens to turn it all around. moodbooster ,surprise,"[0.019034786, 0.008462239, 0.0056281695, 0.8095387, 0.009102586, 0.9836572]",0.9836572
disgust,The fact that  wedding makes headlines and provides that pathetic excuse of a celebrity with more money makes me sick ,disgust,"[0.76423466, 0.99163216, 0.7982503, 0.0051090927, 0.9909655, 0.26383927]",0.99163216
fear,"I feel as though I live in because there are things I'd like to say in this post, but losing my job. emptywords ",sadness,"[0.49242827, 0.2732607, 0.30817744, 0.0075823776, 0.64768255, 0.4134849]",0.64768255
fear,"Twitter, you'll never see me run as fast again as I am from  right now. ",anger,"[0.8566961, 0.8287887, 0.7545659, 0.327375, 0.1664277, 0.6876617]",0.8566961
sadness,I wonder if my new emoticon keyboard works in Twitter. It does! Probably only visible to iPhone/iPad users tho. ,surprise,"[0.37987795, 0.21535209, 0.1739502, 0.3346939, 0.242267, 0.700471]",0.700471
sadness,Really wanna go see the lights on the cumberland but the weather just won't cooperate ,sadness,"[0.45552292, 0.0007658158, 0.039070863, 0.113448784, 0.62714756, 0.012154925]",0.62714756
sadness,hey  i miss you new friend. ,sadness,"[0.20380154, 0.0017421376, 0.00996835, 0.09806194, 0.76782805, 0.1097698]",0.76782805
joy,First year working Black Friday! ! ,surprise,"[0.52708596, 0.15863205, 0.32226786, 0.5645958, 0.31191304, 0.73383147]",0.73383147
sadness, you guys missed out on free shots from nick! We got them right after you left ,disgust,"[0.49824646, 0.7880205, 0.36317542, 0.08816361, 0.7011805, 0.6071676]",0.7880205
sadness,Not even worth a rejection letter. ,disgust,"[0.48366147, 0.936023, 0.46355546, 0.00093215983, 0.89684755, 0.10000843]",0.936023
joy,Its my birthday! I'm officially ( any shout outs? It would make me feel special. ,joy,"[0.13447744, 0.00041358074, 0.011783649, 0.37076795, 0.00088181236, 0.14568545]",0.37076795
joy,perfect day to start the Christmas movies POLAR EXPRESS. ,joy,"[0.0013919127, 0.00028171184, 0.015831105, 0.81446236, 0.00036339805, 0.07409486]",0.81446236
surprise,omg my black and white cat misses/coco is in my room being nice GREATDAY ,joy,"[0.0024001263, 0.0014350687, 0.005572075, 0.8123017, 0.04624545, 0.40762582]",0.8123017
joy,I love seeing cars with Christmas trees on top! ,joy,"[0.021442134, 0.00016724033, 0.0010599383, 0.94997716, 0.0005830653, 0.6220599]",0.94997716
joy,"What makes you rich isn't how much money you have in your bank account, but how much you feel everyday. happiness ",joy,"[0.020917661, 7.573543e-05, 0.00021166647, 0.83575165, 0.00016298349, 0.28797406]",0.83575165
joy,Hell week started a day early ,fear,"[0.86459994, 0.96141064, 0.9765079, 0.0018985496, 0.93802077, 0.8141709]",0.9765079
joy,good morning world! ,joy,"[0.001297526, 0.0005039409, 0.00052376173, 0.77678865, 0.0002968045, 0.004329623]",0.77678865
joy,Am in the best real ale pub since the ,joy,"[0.09340618, 0.000118503325, 0.04269828, 0.7648542, 0.0013323259, 0.4926603]",0.7648542
sadness,If you've never liked Nickelback then you pretty much wasted most of your life . ,sadness,"[0.34881294, 0.09710749, 0.19531858, 0.017053021, 0.9241332, 0.14439885]",0.9241332
fear," This seems to be a serious conversation! He seems to be making a proposal. Lol -) Thank you, Kat! I love you! XoXo. ",surprise,"[0.012093445, 0.0017443267, 0.025185414, 0.039896928, 0.017633937, 0.569001]",0.569001
sadness,I'm exhausted but can't sleep. I just want my nap. ,sadness,"[0.46447188, 0.48409536, 0.54837257, 0.19330835, 0.6140307, 0.28173304]",0.6140307
joy,I love it when I have a big smile on my face for no reason. . . ,joy,"[0.0029992426, 0.0002988834, 0.0008777334, 0.8766766, 0.00028461806, 0.45335993]",0.8766766
joy,"Everyone's going to India for Christmas break, well my ass is staying right here in the U. S. NRI haha ",sadness,"[0.24654949, 0.3496452, 0.1754609, 0.019409368, 0.69601095, 0.5031198]",0.69601095
anger,is rememered Pain and Fear is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.08860081, 0.13008595, 0.14260587, 0.00065262086, 0.41187528, 0.019555751]",0.41187528
fear,is rememered and is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.07391395, 0.10586728, 0.09038336, 0.0006593101, 0.43843758, 0.03520836]",0.43843758
fear,"I saw the world without any borders in my I was flying under the sun above the trees, no just love. Dreams are my reality ",joy,"[0.0010024857, 0.0002911018, 0.00071580074, 0.42116618, 0.00020077355, 0.32951096]",0.42116618
sadness,"The that was filling this building from her, from his death will linger here well after we leave. Someone will feel it one day. ",sadness,"[0.8665288, 0.8989416, 0.8513259, 0.07369599, 0.9507049, 0.7206361]",0.9507049
joy,Oppassen op en Digo omdat  een zieke collega vervangt bij  en moeder  met de zus naar de Ikea is ,fear,"[0.67603177, 0.8048606, 0.9146541, 0.0025189163, 0.82629436, 0.7625117]",0.9146541
joy,"Wow! The Outlet Thanksgiving Dinner was MAH-JOR! LOVE seeing others honor, respectampcare so much! Food, friends, funampgames were excellent! ",joy,"[0.025329757, 0.00053827185, 0.0024799376, 0.97695893, 0.00062747777, 0.3549651]",0.97695893
joy,Gotta drive in the pitch black to work on the farm. ,fear,"[0.5729445, 0.6969039, 0.7758355, 0.027163781, 0.7246082, 0.07888301]",0.7758355
surprise, hun. I've known I for years I think u can figure it out! Maybe a Christmas present! me ,joy,"[0.056551836, 0.08693874, 0.049048528, 0.2696467, 0.1120216, 0.06416711]",0.2696467
sadness,more days of this break. . ( I don't want it to end. . ,joy,"[0.07726608, 0.058364853, 0.109996565, 0.7265256, 0.058169696, 0.23087631]",0.7265256
joy, good to see you made it out of the library. ,joy,"[0.0087621035, 0.00034526753, 0.0063126353, 0.5661679, 0.00021421206, 0.012403209]",0.5661679
joy,Great. Just noticed I have a spider bite on my face. Yay. ,joy,"[0.01802046, 0.0043641943, 0.14110652, 0.58283895, 0.0011792054, 0.089551285]",0.58283895
surprise,Ben zooo bang dat ik een hint eruit heb laten vallen ofzo. . . echt iets voor mij. ,surprise,"[0.6983904, 0.7131697, 0.40657946, 0.50276047, 0.5808176, 0.8210735]",0.8210735
joy,Officially put in my two weeks notice at work! ,sadness,"[0.54604393, 0.46657324, 0.4172098, 0.43350673, 0.751645, 0.024776319]",0.751645
surprise,Feelin a bit sad tonight ,sadness,"[0.010208949, 0.48747486, 0.08429675, 0.0008893696, 0.99817705, 0.1337915]",0.99817705
sadness,"God, don't show me any more I don't think my heart can take it. ",fear,"[0.8738641, 0.9422767, 0.9512535, 0.0006377891, 0.9150072, 0.018551683]",0.9512535
joy,eating a candy cane. . ,surprise,"[0.020738056, 0.089908585, 0.047921162, 0.62550044, 0.07975074, 0.63590354]",0.63590354
surprise, Wat een super leuk idee! Mag ik je idee stelen voor mijn zusje? ,surprise,"[0.19354253, 0.00058706995, 0.009956423, 0.82563406, 0.0010895857, 0.8633068]",0.8633068
joy,Time for bed before a big day of packing/moving and yet more packing ,fear,"[0.18997742, 0.03436695, 0.25997162, 0.0032944602, 0.07526211, 0.020996442]",0.25997162
surprise, happy early birthday girl we youuuu more! ,joy,"[0.041120324, 0.00030302542, 0.0006717789, 0.8917227, 0.0004994091, 0.63746226]",0.8917227
fear,Not walkin up stairs because you're afraid to trip going up. . ,fear,"[0.45657068, 0.6590908, 0.9807148, 0.00490118, 0.8514984, 0.08093905]",0.9807148
surprise, yeah except for me its Kenny running around frantically trying to find me coz Justin is hiding coz its a P ,fear,"[0.41878346, 0.39637196, 0.8804047, 0.11859745, 0.78356546, 0.72314006]",0.8804047
sadness,Someone went thru our mail and tore open my mom's bday card to me! Looking for $? Our neighbor on another street brought it over. ,sadness,"[0.16469479, 0.64676374, 0.43396765, 0.00016621698, 0.69249046, 0.048661627]",0.69249046
fear,There is only one thing that makes a impossible to achieve the of failure. ,anger,"[0.4780788, 0.2616192, 0.34349692, 0.024132483, 0.40132833, 0.4223128]",0.4780788
fear,Oh my god . . . did an awesome play on . . . . love that scene. ,joy,"[0.08308764, 0.0008771606, 0.0549819, 0.8967862, 0.0008873643, 0.6226255]",0.8967862
joy,just finished the last paper I'll have to write for the rest of the semester D COPIOUS AMOUNTS OF ! ! ! ,disgust,"[0.5813943, 0.7256655, 0.48570243, 0.2179503, 0.5660702, 0.4225915]",0.7256655
surprise,Back down in giovanini for b. law amp the first person I make eye contact with is Coach dunnomytoyet alwaysbescanning FUNsight ,surprise,"[0.22253472, 0.010129198, 0.011212511, 0.20431523, 0.00083631265, 0.53657264]",0.53657264
joy,"hour food technology exam today, ",disgust,"[0.1652128, 0.40764236, 0.3484376, 0.0059909127, 0.3030494, 0.0764329]",0.40764236
fear,Fuck all of y'all we ignore feelings here ,disgust,"[0.679091, 0.9586388, 0.022155361, 0.005594778, 0.47787178, 0.3263559]",0.9586388
joy," sala naseeb karab, katrina toh nai thi par usne hame train nai kiya hume swimsuit mein dekh dekh hass rahi thi ",disgust,"[0.30711958, 0.84327346, 0.64985055, 0.30759868, 0.68238974, 0.7789761]",0.84327346
sadness,I saw a dead Cardinal outside at lunch. I don't think it's a coincidence. ,sadness,"[0.57715195, 0.79794925, 0.7550596, 0.248822, 0.90982884, 0.8370492]",0.90982884
