labels,text,expr_emo,prob_expr_emo,prob_max
sadness,Last day of art appreciation class ,sadness,"[0.0136152385, 0.017522557, 0.05903426, 0.7358379, 0.9540816, 0.83681756]",0.9540816
disgust,"EWWW. Why is Matt Lewis saying that?  Very pleased with that. She's tidy. Good work, British public. XFactor” ",surprise,"[0.3090484, 0.43999416, 0.43730375, 0.98876977, 0.2176307, 0.9976019]",0.9976019
joy,My House Number Start W. but hers start W. ampamp She just live up the street ,surprise,"[0.616649, 0.40068534, 0.6486125, 0.5967556, 0.7596031, 0.9070341]",0.9070341
sadness,dude wants  to drive to crafton for pot. now we're all even  josh is the one needing laid tho. help him guys ,sadness,"[0.6627553, 0.34984756, 0.7286213, 0.19057837, 0.83462775, 0.80839896]",0.83462775
fear,Never run away from your problem face them face to face cause so they will catch and never let goo. . . RIP Jane Kane ,sadness,"[0.8403889, 0.5624808, 0.7687327, 0.015772907, 0.99674356, 0.4278103]",0.99674356
joy,Life is looking up for the first time in awhile. I can truly do all things through Christ who strengthens me! ,surprise,"[0.007096714, 0.00676077, 0.006088622, 0.9865675, 0.0031786922, 0.99023026]",0.99023026
fear,"J'ai cru que c'était qq'un qui se foutait de la gueule de  et non, c'est le vrai. Ça existe encore des gens comme ça. ",surprise,"[0.937415, 0.8571725, 0.92611265, 0.9065363, 0.9609197, 0.9809536]",0.9809536
joy,My mom bought Star Wars candy canes for me. ,joy,"[0.023185324, 0.0062181656, 0.086391635, 0.9706379, 0.10453884, 0.96527636]",0.9706379
joy,"Break! Think of your favorite place in the world. Imagine being there right now. Hear, smell, feel, amp see it. LJB ",joy,"[0.06987777, 0.0077220667, 0.0719671, 0.9493269, 0.22676156, 0.8535435]",0.9493269
joy,Nice night of reading ahead ,joy,"[0.0068819947, 0.0044286787, 0.022079935, 0.9865535, 0.0121344915, 0.9422037]",0.9865535
joy,So ima spend my b-day movin my shit. ,joy,"[0.7850611, 0.08174567, 0.10542894, 0.9876847, 0.04308323, 0.87262666]",0.9876847
surprise,"YAY! ! ! ! ! I love you! ) RT   Since you've whistled so loudly, come pick a Khazana Voucher for ,shs ",joy,"[0.0034612021, 0.0013127719, 0.007736859, 0.99757725, 0.0035357636, 0.9930875]",0.99757725
joy,In the gym this morning. . . Xmas tree afterwards then a nice - shift at waitrose. . . ,joy,"[0.0260045, 0.045888253, 0.2615843, 0.939782, 0.6450267, 0.84081185]",0.939782
surprise,"Can you believe the debt committee is predicted to announce that they can't come to any sort of agreement? Shocking, I know. ",surprise,"[0.91875553, 0.94908357, 0.9623039, 0.025270188, 0.85744053, 0.99478734]",0.99478734
fear,"She Women share on of technology. Fear of not being able to find/trust sone to help. Impact limit potential, missed opportunities. ",fear,"[0.441097, 0.2758153, 0.99576, 0.0077509005, 0.978826, 0.30197412]",0.99576
joy,on the other hand. . . it does mean i have one less test to worry about. ,surprise,"[0.06535401, 0.034220085, 0.16924392, 0.2546772, 0.19921121, 0.8263291]",0.8263291
anger,An enraged person only gets angrier when you say “I completely understand. ” ,anger,"[0.98643655, 0.90709853, 0.1383632, 0.00487735, 0.047282144, 0.32676092]",0.98643655
sadness,Radio degraded from some good songs to absolute shit ,disgust,"[0.96601045, 0.9933756, 0.9096911, 0.011251974, 0.96430904, 0.74530447]",0.9933756
disgust,"You me. I've never been more hurt by one person, never been treated like that. But I did it to myself, I'm the one to blame. ",anger,"[0.9913049, 0.9717246, 0.93821293, 0.0055503775, 0.98429996, 0.69779557]",0.9913049
joy,Me and my mom just got to the store and realized she left her purse at homep P ,surprise,"[0.9088434, 0.91652, 0.97955346, 0.06937479, 0.9812728, 0.988591]",0.988591
joy, Expect your life to be filled with joy and it will be. DatingDiva ,joy,"[0.0045131957, 0.002977268, 0.0026581616, 0.9922565, 0.0026774995, 0.46330968]",0.9922565
fear,"The Lord taketh pleasure in them that fear him, in those that hope in his mercy. (KJV) hope mercy ",joy,"[0.008675461, 0.0032026616, 0.45142555, 0.9965719, 0.005962301, 0.5717127]",0.9965719
fear,"suffering from a of failure? what is the worst case scenario? If it is not that bad, why are you still afraid? Hmmm, I think I am goin… ",fear,"[0.5372045, 0.4365349, 0.9826021, 0.009014881, 0.903951, 0.77221537]",0.9826021
joy,Love and Hip Hop on my newsfeeds ,joy,"[0.0059296014, 0.0036426384, 0.011582013, 0.9884278, 0.009937422, 0.610991]",0.9884278
joy,Just woke up from a coma. . Now time to take an exam. ,surprise,"[0.4250317, 0.35725018, 0.6762125, 0.11332377, 0.55632854, 0.9586631]",0.9586631
joy,Open house sit in campus ministry ,surprise,"[0.13843477, 0.20453204, 0.41795725, 0.6260218, 0.5886267, 0.7915964]",0.7915964
sadness,Dick Vitale is calling the Ohio State/Duke game. ,sadness,"[0.59868973, 0.3178442, 0.6369288, 0.36057726, 0.6963261, 0.66831225]",0.6963261
surprise,Is going to win best boyfriend award for when she opens her door on her birthday! ,surprise,"[0.6142047, 0.36218834, 0.85645497, 0.9846694, 0.33594963, 0.9882554]",0.9882554
sadness,"this year, for the first time in my life, I will not have a christmas tree in my home ",fear,"[0.9376365, 0.9480232, 0.97742236, 0.017835952, 0.97131807, 0.95673907]",0.97742236
joy,"God, got the most amazing pair of shoes ever today! My feet are going to be fucked up by the time I'm ",surprise,"[0.9899912, 0.8380093, 0.99523586, 0.9618397, 0.9328134, 0.99845564]",0.99845564
anger,i hate the human race. . . ,disgust,"[0.9984718, 0.99865013, 0.7650851, 0.003149735, 0.9803593, 0.18718827]",0.99865013
surprise,Walked into the last day of class to find out there is a quiz ,surprise,"[0.9577674, 0.9371675, 0.9038868, 0.02433856, 0.9450909, 0.9961765]",0.9961765
fear,My brother just left with my movie MarkWahlberg xAxAI miss it already! ,sadness,"[0.9945834, 0.9137293, 0.98637044, 0.023274714, 0.9980592, 0.99682117]",0.9980592
surprise, haha np! that was my first time seeing who was talking about my box bag on twitter~ ,surprise,"[0.928811, 0.8440314, 0.9178297, 0.85806656, 0.91480917, 0.9955663]",0.9955663
anger,"ok free people skirt, hide and seeks over ",surprise,"[0.93533343, 0.7874108, 0.9703409, 0.30492443, 0.8468785, 0.9733989]",0.9733989
anger,I have to manage my since people can't manage their STUPIDITY ,anger,"[0.9463744, 0.9242665, 0.564223, 0.0630461, 0.7635718, 0.91677827]",0.9463744
surprise,I love telling people I have a degree. ,joy,"[0.0054192785, 0.00074504496, 0.006298157, 0.996445, 0.0045335097, 0.86584824]",0.996445
sadness,"Man, these Indian rappers from Brampton are almost as bad as the black ones. ",disgust,"[0.9725557, 0.9888888, 0.80851585, 0.12492247, 0.8767685, 0.9738555]",0.9888888
joy,Loves talking to my mom andd aunt abouut my summer romance with an older man KindaFunny ,joy,"[0.0052726986, 0.003188007, 0.016234843, 0.97529185, 0.00481138, 0.9059497]",0.97529185
fear,Its a big distraction from our lives. They create the illusion of so we accept their Solutions. $$ ,fear,"[0.58808094, 0.5655563, 0.7087791, 0.014082132, 0.59651923, 0.5036597]",0.7087791
surprise,Sometimes something great and unexpected happens to turn it all around. moodbooster ,surprise,"[0.0072735185, 0.0033079027, 0.007446568, 0.9713172, 0.009450203, 0.99081975]",0.99081975
disgust,The fact that  wedding makes headlines and provides that pathetic excuse of a celebrity with more money makes me sick ,disgust,"[0.9959835, 0.9973794, 0.9185715, 0.002474242, 0.99119943, 0.13985223]",0.9973794
fear,"I feel as though I live in because there are things I'd like to say in this post, but losing my job. emptywords ",fear,"[0.9622581, 0.8824654, 0.9758462, 0.0093677025, 0.96992457, 0.6595677]",0.9758462
fear,"Twitter, you'll never see me run as fast again as I am from  right now. ",anger,"[0.98933244, 0.8401165, 0.9859205, 0.26134944, 0.8058629, 0.97619665]",0.98933244
sadness,I wonder if my new emoticon keyboard works in Twitter. It does! Probably only visible to iPhone/iPad users tho. ,surprise,"[0.7554221, 0.57532185, 0.44032094, 0.39931497, 0.5705766, 0.94650584]",0.94650584
sadness,Really wanna go see the lights on the cumberland but the weather just won't cooperate ,sadness,"[0.6878934, 0.054322835, 0.60170597, 0.032428287, 0.9646386, 0.5572057]",0.9646386
sadness,hey  i miss you new friend. ,sadness,"[0.013635347, 0.0041563013, 0.065266095, 0.08958585, 0.99837273, 0.76962084]",0.99837273
joy,First year working Black Friday! ! ,surprise,"[0.9808678, 0.59967315, 0.84925795, 0.9912719, 0.34423855, 0.99812216]",0.99812216
sadness, you guys missed out on free shots from nick! We got them right after you left ,surprise,"[0.9636408, 0.72934765, 0.80248785, 0.40328997, 0.9171052, 0.979158]",0.979158
sadness,Not even worth a rejection letter. ,disgust,"[0.9503639, 0.99419576, 0.9520854, 0.007994883, 0.943273, 0.68363816]",0.99419576
joy,Its my birthday! I'm officially ( any shout outs? It would make me feel special. ,surprise,"[0.015681045, 0.003644148, 0.009323035, 0.98676795, 0.018203875, 0.9884614]",0.9884614
joy,perfect day to start the Christmas movies POLAR EXPRESS. ,joy,"[0.012615964, 0.007097866, 0.019363396, 0.98193884, 0.01732443, 0.9405821]",0.98193884
surprise,omg my black and white cat misses/coco is in my room being nice GREATDAY ,surprise,"[0.17943472, 0.49237728, 0.5645393, 0.98879784, 0.9880903, 0.9978604]",0.9978604
joy,I love seeing cars with Christmas trees on top! ,joy,"[0.0031669815, 0.0005687284, 0.008099724, 0.99782604, 0.004073435, 0.9935783]",0.99782604
joy,"What makes you rich isn't how much money you have in your bank account, but how much you feel everyday. happiness ",joy,"[0.008890746, 0.011946308, 0.013984744, 0.9696652, 0.003613686, 0.50106406]",0.9696652
joy,Hell week started a day early ,anger,"[0.98962665, 0.98749673, 0.98713684, 0.007749756, 0.9775664, 0.984235]",0.98962665
joy,good morning world! ,surprise,"[0.014233882, 0.00744905, 0.015119725, 0.99487793, 0.010688901, 0.9967982]",0.9967982
joy,Am in the best real ale pub since the ,surprise,"[0.0667002, 0.0050521954, 0.09113707, 0.9838784, 0.05286208, 0.9914438]",0.9914438
sadness,If you've never liked Nickelback then you pretty much wasted most of your life . ,anger,"[0.97380865, 0.57299095, 0.56262016, 0.23158291, 0.95687956, 0.65780663]",0.97380865
fear," This seems to be a serious conversation! He seems to be making a proposal. Lol -) Thank you, Kat! I love you! XoXo. ",surprise,"[0.010800542, 0.011855169, 0.0707877, 0.56239563, 0.041610193, 0.96138376]",0.96138376
sadness,I'm exhausted but can't sleep. I just want my nap. ,sadness,"[0.21912488, 0.5109744, 0.911527, 0.022064941, 0.9638037, 0.7618758]",0.9638037
joy,I love it when I have a big smile on my face for no reason. . . ,joy,"[0.0056674276, 0.0059177727, 0.007536965, 0.99566466, 0.0045283395, 0.99003065]",0.99566466
joy,"Everyone's going to India for Christmas break, well my ass is staying right here in the U. S. NRI haha ",surprise,"[0.86722636, 0.866278, 0.5557914, 0.14530617, 0.08420209, 0.9897343]",0.9897343
anger,is rememered Pain and Fear is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.7864305, 0.5568007, 0.9797015, 0.0015523103, 0.98253995, 0.037900966]",0.98253995
fear,is rememered and is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.79097813, 0.88265246, 0.633328, 0.0024089061, 0.9716674, 0.17180465]",0.9716674
fear,"I saw the world without any borders in my I was flying under the sun above the trees, no just love. Dreams are my reality ",joy,"[0.0066715786, 0.0050261193, 0.005220279, 0.9781924, 0.0076029254, 0.93948805]",0.9781924
sadness,"The that was filling this building from her, from his death will linger here well after we leave. Someone will feel it one day. ",sadness,"[0.9319052, 0.5543096, 0.90764743, 0.01213994, 0.9613779, 0.14698698]",0.9613779
joy,Oppassen op en Digo omdat  een zieke collega vervangt bij  en moeder  met de zus naar de Ikea is ,sadness,"[0.804228, 0.79872024, 0.7379528, 0.6149325, 0.91922176, 0.8336488]",0.91922176
joy,"Wow! The Outlet Thanksgiving Dinner was MAH-JOR! LOVE seeing others honor, respectampcare so much! Food, friends, funampgames were excellent! ",surprise,"[0.015636373, 0.0037235727, 0.07169471, 0.99484295, 0.014285963, 0.9976094]",0.9976094
joy,Gotta drive in the pitch black to work on the farm. ,fear,"[0.72030914, 0.7988912, 0.9836774, 0.06961886, 0.96401614, 0.7512873]",0.9836774
surprise, hun. I've known I for years I think u can figure it out! Maybe a Christmas present! me ,surprise,"[0.11126518, 0.032056756, 0.36518386, 0.97392243, 0.56359833, 0.99159735]",0.99159735
sadness,more days of this break. . ( I don't want it to end. . ,sadness,"[0.20678088, 0.082168825, 0.86186546, 0.8722184, 0.9434719, 0.7497858]",0.9434719
joy, good to see you made it out of the library. ,surprise,"[0.0034588773, 0.0037410746, 0.014028312, 0.99189174, 0.0058583524, 0.99744666]",0.99744666
joy,Great. Just noticed I have a spider bite on my face. Yay. ,surprise,"[0.028378572, 0.085225016, 0.08664861, 0.99371064, 0.010836098, 0.9976088]",0.9976088
surprise,Ben zooo bang dat ik een hint eruit heb laten vallen ofzo. . . echt iets voor mij. ,sadness,"[0.74292654, 0.8136822, 0.8484941, 0.7770717, 0.91627294, 0.9103817]",0.91627294
joy,Officially put in my two weeks notice at work! ,surprise,"[0.990308, 0.91845334, 0.8030923, 0.98491424, 0.9577015, 0.99362856]",0.99362856
surprise,Feelin a bit sad tonight ,sadness,"[0.0022406962, 0.08972938, 0.15116353, 0.0013868014, 0.9973254, 0.013872256]",0.9973254
sadness,"God, don't show me any more I don't think my heart can take it. ",fear,"[0.99672204, 0.9950983, 0.9969837, 0.004940707, 0.9966462, 0.94626]",0.9969837
joy,eating a candy cane. . ,joy,"[0.01999882, 0.3037029, 0.029307134, 0.9865703, 0.032427743, 0.94668895]",0.9865703
surprise, Wat een super leuk idee! Mag ik je idee stelen voor mijn zusje? ,surprise,"[0.47845468, 0.13789453, 0.2517701, 0.95966244, 0.5257743, 0.9866938]",0.9866938
joy,Time for bed before a big day of packing/moving and yet more packing ,sadness,"[0.39757892, 0.5112133, 0.7016753, 0.07663683, 0.8041448, 0.52424186]",0.8041448
surprise, happy early birthday girl we youuuu more! ,surprise,"[0.082110584, 0.01880484, 0.057830248, 0.99709237, 0.027858153, 0.9972656]",0.9972656
fear,Not walkin up stairs because you're afraid to trip going up. . ,fear,"[0.7341416, 0.7530731, 0.9954436, 0.054278836, 0.8758862, 0.6881535]",0.9954436
surprise, yeah except for me its Kenny running around frantically trying to find me coz Justin is hiding coz its a P ,fear,"[0.80955505, 0.5948114, 0.9641561, 0.25688353, 0.848254, 0.9324939]",0.9641561
sadness,Someone went thru our mail and tore open my mom's bday card to me! Looking for $? Our neighbor on another street brought it over. ,fear,"[0.97784686, 0.9651967, 0.9848541, 0.13444002, 0.9456137, 0.9718312]",0.9848541
fear,There is only one thing that makes a impossible to achieve the of failure. ,fear,"[0.87965035, 0.7664609, 0.90461177, 0.051303603, 0.84465235, 0.65692234]",0.90461177
fear,Oh my god . . . did an awesome play on . . . . love that scene. ,surprise,"[0.012750301, 0.0010334965, 0.27353728, 0.9950867, 0.027319347, 0.9972656]",0.9972656
joy,just finished the last paper I'll have to write for the rest of the semester D COPIOUS AMOUNTS OF ! ! ! ,surprise,"[0.9859023, 0.9758815, 0.98392254, 0.97532743, 0.9793108, 0.98691213]",0.98691213
surprise,Back down in giovanini for b. law amp the first person I make eye contact with is Coach dunnomytoyet alwaysbescanning FUNsight ,joy,"[0.27313656, 0.46837425, 0.17629687, 0.9684305, 0.45292085, 0.8773694]",0.9684305
joy,"hour food technology exam today, ",surprise,"[0.3624721, 0.30113998, 0.39094058, 0.18674555, 0.5805356, 0.8483292]",0.8483292
fear,Fuck all of y'all we ignore feelings here ,disgust,"[0.14132535, 0.27291226, 0.030489555, 0.0051979125, 0.01691293, 0.1238539]",0.27291226
joy," sala naseeb karab, katrina toh nai thi par usne hame train nai kiya hume swimsuit mein dekh dekh hass rahi thi ",sadness,"[0.3745545, 0.59745646, 0.75442076, 0.6804747, 0.9071413, 0.8834291]",0.9071413
sadness,I saw a dead Cardinal outside at lunch. I don't think it's a coincidence. ,surprise,"[0.859938, 0.89584255, 0.88870513, 0.10911705, 0.97164017, 0.9771426]",0.9771426
joy,Don't Let That Nigga steal your. . . . He didn't give it To U. . . . . ,anger,"[0.9888747, 0.9813157, 0.98693025, 0.045244627, 0.9666785, 0.8273564]",0.9888747
joy,so its that time of night where i just have this burst of energy and i wont be able to go to sleep for another hour or two. lol ,fear,"[0.37261307, 0.5655202, 0.670517, 0.07423789, 0.1955151, 0.6288426]",0.670517
