labels,text,expr_emo,prob_expr_emo,prob_max
joy,o my fucking god new korn album is out ,surprise,"[0.9894065, 0.94087785, 0.84258384, 0.9925966, 0.048534643, 0.9955095]",0.9955095
sadness,Last day of art appreciation class ,sadness,"[0.015239116, 0.00087920733, 0.0027308876, 0.19036992, 0.92413235, 0.27232194]",0.92413235
disgust,"EWWW. Why is Matt Lewis saying that?  Very pleased with that. She's tidy. Good work, British public. XFactor” ",surprise,"[0.8944148, 0.97056973, 0.9406458, 0.9913059, 0.5507752, 0.9970673]",0.9970673
joy,My House Number Start W. but hers start W. ampamp She just live up the street ,surprise,"[0.493055, 0.20994273, 0.5432929, 0.15307845, 0.36024818, 0.76158935]",0.76158935
sadness,dude wants  to drive to crafton for pot. now we're all even  josh is the one needing laid tho. help him guys ,surprise,"[0.09694243, 0.11229863, 0.14459263, 0.26988098, 0.32924756, 0.67414874]",0.67414874
fear,Never run away from your problem face them face to face cause so they will catch and never let goo. . . RIP Jane Kane ,sadness,"[0.94840574, 0.9015695, 0.8763566, 0.0026226307, 0.98459816, 0.73363465]",0.98459816
joy,Life is looking up for the first time in awhile. I can truly do all things through Christ who strengthens me! ,joy,"[0.01314039, 0.0050386847, 0.019881519, 0.9819557, 0.0014099677, 0.7786289]",0.9819557
fear,"J'ai cru que c'était qq'un qui se foutait de la gueule de  et non, c'est le vrai. Ça existe encore des gens comme ça. ",disgust,"[0.98248184, 0.9946279, 0.9808785, 0.04775185, 0.97903764, 0.99202335]",0.9946279
joy,My mom bought Star Wars candy canes for me. ,joy,"[0.10899459, 0.027804965, 0.06475792, 0.9577588, 0.32152173, 0.80649775]",0.9577588
joy,"Break! Think of your favorite place in the world. Imagine being there right now. Hear, smell, feel, amp see it. LJB ",surprise,"[0.08099781, 0.008236487, 0.06351212, 0.52478075, 0.11324364, 0.5740521]",0.5740521
joy,Nice night of reading ahead ,joy,"[0.0010500737, 0.0005527707, 0.0029683388, 0.9580838, 0.00074959855, 0.3777329]",0.9580838
joy,So ima spend my b-day movin my shit. ,anger,"[0.97817546, 0.84868824, 0.60514176, 0.81071895, 0.8738052, 0.7916192]",0.97817546
surprise,"YAY! ! ! ! ! I love you! ) RT   Since you've whistled so loudly, come pick a Khazana Voucher for ,shs ",joy,"[0.0041403533, 0.00091382925, 0.00085269014, 0.9977512, 0.00044230046, 0.9062881]",0.9977512
joy,In the gym this morning. . . Xmas tree afterwards then a nice - shift at waitrose. . . ,surprise,"[0.40975896, 0.28536662, 0.46644512, 0.62295896, 0.38164103, 0.7742085]",0.7742085
surprise,"Can you believe the debt committee is predicted to announce that they can't come to any sort of agreement? Shocking, I know. ",surprise,"[0.95396495, 0.9767329, 0.97439617, 0.00019192972, 0.95255154, 0.99211335]",0.99211335
fear,"She Women share on of technology. Fear of not being able to find/trust sone to help. Impact limit potential, missed opportunities. ",fear,"[0.55193967, 0.53066933, 0.99263716, 0.0017212344, 0.8743246, 0.71014154]",0.99263716
joy,on the other hand. . . it does mean i have one less test to worry about. ,surprise,"[0.50362736, 0.5037209, 0.43138522, 0.5627633, 0.65257025, 0.9170258]",0.9170258
anger,An enraged person only gets angrier when you say “I completely understand. ” ,anger,"[0.9029059, 0.24458934, 0.47759736, 0.0004045212, 0.0031316648, 0.17906776]",0.9029059
sadness,Radio degraded from some good songs to absolute shit ,disgust,"[0.95851016, 0.9913448, 0.48975876, 0.00042263154, 0.94721305, 0.84328824]",0.9913448
disgust,"You me. I've never been more hurt by one person, never been treated like that. But I did it to myself, I'm the one to blame. ",anger,"[0.96830463, 0.96328807, 0.8270864, 0.0009004792, 0.9473394, 0.88636136]",0.96830463
joy,Me and my mom just got to the store and realized she left her purse at homep P ,sadness,"[0.9354201, 0.85343915, 0.95542353, 0.4531165, 0.9801413, 0.97772455]",0.9801413
joy, Expect your life to be filled with joy and it will be. DatingDiva ,joy,"[0.0004101117, 0.00019146875, 0.00025209467, 0.95141643, 0.0005864627, 0.036367197]",0.95141643
fear,"The Lord taketh pleasure in them that fear him, in those that hope in his mercy. (KJV) hope mercy ",joy,"[0.0018373514, 0.00092038506, 0.9671035, 0.9812796, 0.0022615176, 0.29335448]",0.9812796
fear,"suffering from a of failure? what is the worst case scenario? If it is not that bad, why are you still afraid? Hmmm, I think I am goin… ",fear,"[0.61308837, 0.5508412, 0.97898394, 0.00011296863, 0.9267556, 0.9446816]",0.97898394
joy,Love and Hip Hop on my newsfeeds ,joy,"[0.0012700653, 0.00032528973, 0.0019514535, 0.9505883, 0.00094533665, 0.4019325]",0.9505883
joy,Just woke up from a coma. . Now time to take an exam. ,surprise,"[0.71387935, 0.5328392, 0.8017442, 0.016327564, 0.75704855, 0.9538462]",0.9538462
joy,Open house sit in campus ministry ,surprise,"[0.07139054, 0.041482575, 0.030396158, 0.58661985, 0.14776257, 0.6447103]",0.6447103
sadness,Dick Vitale is calling the Ohio State/Duke game. ,surprise,"[0.32478115, 0.38892823, 0.52197045, 0.27036983, 0.4862778, 0.6811885]",0.6811885
surprise,Is going to win best boyfriend award for when she opens her door on her birthday! ,joy,"[0.52314764, 0.0009962423, 0.060265135, 0.94945157, 0.0026795606, 0.9388327]",0.94945157
sadness,"this year, for the first time in my life, I will not have a christmas tree in my home ",sadness,"[0.95537066, 0.9507984, 0.9485548, 0.20000814, 0.990697, 0.9780311]",0.990697
joy,"God, got the most amazing pair of shoes ever today! My feet are going to be fucked up by the time I'm ",joy,"[0.88702726, 0.027151732, 0.7004532, 0.9847643, 0.04569415, 0.96275425]",0.9847643
anger,i hate the human race. . . ,disgust,"[0.998497, 0.999313, 0.9875059, 0.0005690351, 0.9815615, 0.859156]",0.999313
surprise,Walked into the last day of class to find out there is a quiz ,surprise,"[0.64886194, 0.3857098, 0.63328373, 0.0011942498, 0.69155544, 0.9690534]",0.9690534
fear,My brother just left with my movie MarkWahlberg xAxAI miss it already! ,sadness,"[0.9377048, 0.7168193, 0.4774251, 0.76215464, 0.97748125, 0.9455854]",0.97748125
surprise, haha np! that was my first time seeing who was talking about my box bag on twitter~ ,surprise,"[0.87228763, 0.7296439, 0.49672005, 0.94880563, 0.3916508, 0.9976472]",0.9976472
anger,"ok free people skirt, hide and seeks over ",fear,"[0.9437139, 0.9726343, 0.98700523, 0.427018, 0.8355418, 0.9716309]",0.98700523
anger,I have to manage my since people can't manage their STUPIDITY ,disgust,"[0.97315425, 0.9892153, 0.65086925, 0.00080435106, 0.72934055, 0.812422]",0.9892153
surprise,I love telling people I have a degree. ,joy,"[0.007028841, 0.0007261906, 0.00472611, 0.94153434, 0.0052386103, 0.38240227]",0.94153434
sadness,"Man, these Indian rappers from Brampton are almost as bad as the black ones. ",disgust,"[0.9785176, 0.99523747, 0.90233076, 0.0012075059, 0.9141693, 0.94558406]",0.99523747
joy,Loves talking to my mom andd aunt abouut my summer romance with an older man KindaFunny ,joy,"[0.00045223202, 0.00026151002, 0.0005374477, 0.970206, 0.0007356993, 0.80251116]",0.970206
fear,Its a big distraction from our lives. They create the illusion of so we accept their Solutions. $$ ,surprise,"[0.7642011, 0.7233917, 0.71781695, 0.0067742607, 0.7809533, 0.8203872]",0.8203872
surprise,Sometimes something great and unexpected happens to turn it all around. moodbooster ,joy,"[0.11578244, 0.010803273, 0.002529785, 0.9696751, 0.0014718882, 0.96446836]",0.9696751
disgust,The fact that  wedding makes headlines and provides that pathetic excuse of a celebrity with more money makes me sick ,disgust,"[0.99679416, 0.9982047, 0.8605475, 0.00056824466, 0.98564744, 0.84334826]",0.9982047
fear,"I feel as though I live in because there are things I'd like to say in this post, but losing my job. emptywords ",sadness,"[0.8126011, 0.5345596, 0.89133406, 0.00042186354, 0.9239521, 0.5176298]",0.9239521
fear,"Twitter, you'll never see me run as fast again as I am from  right now. ",anger,"[0.9941791, 0.98036146, 0.98418736, 0.96611327, 0.74611396, 0.95400167]",0.9941791
sadness,I wonder if my new emoticon keyboard works in Twitter. It does! Probably only visible to iPhone/iPad users tho. ,surprise,"[0.43046263, 0.38480517, 0.21258593, 0.44966015, 0.31623116, 0.707237]",0.707237
sadness,Really wanna go see the lights on the cumberland but the weather just won't cooperate ,sadness,"[0.7639051, 0.25413483, 0.18251954, 0.07361113, 0.94554013, 0.76720077]",0.94554013
sadness,hey  i miss you new friend. ,sadness,"[0.38995105, 0.029265607, 0.22403681, 0.07772789, 0.9946017, 0.8432704]",0.9946017
joy,First year working Black Friday! ! ,surprise,"[0.7733395, 0.16852835, 0.37807456, 0.97338563, 0.21874222, 0.9797687]",0.9797687
sadness, you guys missed out on free shots from nick! We got them right after you left ,anger,"[0.9813711, 0.97900975, 0.65881324, 0.69378567, 0.97214466, 0.9731714]",0.9813711
sadness,Not even worth a rejection letter. ,disgust,"[0.9561304, 0.9915952, 0.8874887, 0.00075749395, 0.97135216, 0.84078115]",0.9915952
joy,Its my birthday! I'm officially ( any shout outs? It would make me feel special. ,joy,"[0.007639166, 0.00059202424, 0.002893037, 0.90020955, 0.0010869513, 0.7541542]",0.90020955
joy,perfect day to start the Christmas movies POLAR EXPRESS. ,joy,"[0.0164938, 0.0029120455, 0.04993747, 0.95553505, 0.0033662254, 0.72832394]",0.95553505
surprise,omg my black and white cat misses/coco is in my room being nice GREATDAY ,joy,"[0.22884881, 0.04072911, 0.64441925, 0.99631315, 0.32021785, 0.9738409]",0.99631315
joy,I love seeing cars with Christmas trees on top! ,joy,"[0.0005126995, 0.00028179618, 0.0008111878, 0.98489153, 0.0007824748, 0.76010495]",0.98489153
joy,"What makes you rich isn't how much money you have in your bank account, but how much you feel everyday. happiness ",joy,"[0.00028896492, 0.00029437838, 0.00035794475, 0.9780514, 0.00021393812, 0.5604741]",0.9780514
joy,Hell week started a day early ,disgust,"[0.9938791, 0.9951975, 0.9926394, 0.00016771622, 0.92876613, 0.9799492]",0.9951975
joy,good morning world! ,joy,"[0.00069774245, 0.00029078062, 0.0016099289, 0.9926052, 0.00029895094, 0.9490021]",0.9926052
joy,Am in the best real ale pub since the ,joy,"[0.08351177, 0.0011433985, 0.06642563, 0.9580139, 0.07389008, 0.8988052]",0.9580139
sadness,If you've never liked Nickelback then you pretty much wasted most of your life . ,sadness,"[0.8425685, 0.7429216, 0.40563798, 0.052975673, 0.90145224, 0.7948619]",0.90145224
fear," This seems to be a serious conversation! He seems to be making a proposal. Lol -) Thank you, Kat! I love you! XoXo. ",surprise,"[0.00053633284, 0.0003614315, 0.0012443046, 0.28429788, 0.0007708333, 0.7134047]",0.7134047
sadness,I'm exhausted but can't sleep. I just want my nap. ,sadness,"[0.8513039, 0.827424, 0.7834149, 0.0014218916, 0.95007074, 0.7939955]",0.95007074
joy,I love it when I have a big smile on my face for no reason. . . ,joy,"[0.0005323013, 0.0005810748, 0.0006183299, 0.9604558, 0.0004566231, 0.32468003]",0.9604558
joy,"Everyone's going to India for Christmas break, well my ass is staying right here in the U. S. NRI haha ",surprise,"[0.93808335, 0.8398436, 0.8023186, 0.22581774, 0.9321354, 0.9684724]",0.9684724
anger,is rememered Pain and Fear is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.08310661, 0.35780504, 0.73959416, 0.00020934088, 0.8677311, 0.13592657]",0.8677311
fear,is rememered and is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.27707168, 0.45106217, 0.49011672, 0.00054644, 0.8429309, 0.31180578]",0.8429309
fear,"I saw the world without any borders in my I was flying under the sun above the trees, no just love. Dreams are my reality ",joy,"[0.0006295261, 0.00077464734, 0.0012279196, 0.9831201, 0.0022326726, 0.89994395]",0.9831201
sadness,"The that was filling this building from her, from his death will linger here well after we leave. Someone will feel it one day. ",sadness,"[0.87723106, 0.91962695, 0.91676813, 0.010752475, 0.974147, 0.8136946]",0.974147
joy,Oppassen op en Digo omdat  een zieke collega vervangt bij  en moeder  met de zus naar de Ikea is ,anger,"[0.99104005, 0.9819665, 0.98224866, 0.06811977, 0.96289885, 0.98363286]",0.99104005
joy,"Wow! The Outlet Thanksgiving Dinner was MAH-JOR! LOVE seeing others honor, respectampcare so much! Food, friends, funampgames were excellent! ",joy,"[0.00071141066, 0.0003926026, 0.00243306, 0.9958703, 0.0015792646, 0.9701408]",0.9958703
joy,Gotta drive in the pitch black to work on the farm. ,fear,"[0.89579165, 0.87035376, 0.9631228, 0.0022226823, 0.9119027, 0.9188952]",0.9631228
surprise, hun. I've known I for years I think u can figure it out! Maybe a Christmas present! me ,joy,"[0.8167768, 0.25831816, 0.5888878, 0.9032572, 0.63740414, 0.71504486]",0.9032572
sadness,more days of this break. . ( I don't want it to end. . ,joy,"[0.87196994, 0.109835945, 0.8178254, 0.9653369, 0.80943906, 0.9089983]",0.9653369
joy, good to see you made it out of the library. ,surprise,"[0.44186306, 0.039565746, 0.26482856, 0.95677817, 0.012181835, 0.9713827]",0.9713827
joy,Great. Just noticed I have a spider bite on my face. Yay. ,joy,"[0.8386389, 0.44153258, 0.93331915, 0.9538718, 0.013781281, 0.9160135]",0.9538718
surprise,Ben zooo bang dat ik een hint eruit heb laten vallen ofzo. . . echt iets voor mij. ,surprise,"[0.9767139, 0.9765934, 0.9647947, 0.9692778, 0.96159744, 0.9965946]",0.9965946
joy,Officially put in my two weeks notice at work! ,anger,"[0.9247961, 0.86605215, 0.7715818, 0.79689914, 0.81518877, 0.4105792]",0.9247961
surprise,Feelin a bit sad tonight ,sadness,"[0.0011862101, 0.91813254, 0.6479039, 0.0002116271, 0.9993481, 0.81476337]",0.9993481
sadness,"God, don't show me any more I don't think my heart can take it. ",fear,"[0.984453, 0.99234563, 0.9944258, 0.00014935313, 0.99185926, 0.7948496]",0.9944258
joy,eating a candy cane. . ,joy,"[0.2649555, 0.73548794, 0.11960512, 0.9189402, 0.4643833, 0.8862102]",0.9189402
surprise, Wat een super leuk idee! Mag ik je idee stelen voor mijn zusje? ,joy,"[0.05213182, 0.001749687, 0.06946413, 0.9870133, 0.003502085, 0.9815978]",0.9870133
joy,Time for bed before a big day of packing/moving and yet more packing ,fear,"[0.5514987, 0.3401421, 0.7818419, 0.0048285206, 0.48616838, 0.567944]",0.7818419
surprise, happy early birthday girl we youuuu more! ,joy,"[0.011118211, 0.00055663346, 0.0007889378, 0.99747676, 0.0005502847, 0.97699696]",0.99747676
fear,Not walkin up stairs because you're afraid to trip going up. . ,fear,"[0.9050386, 0.9369956, 0.9932111, 0.0012540366, 0.95315623, 0.753379]",0.9932111
surprise, yeah except for me its Kenny running around frantically trying to find me coz Justin is hiding coz its a P ,fear,"[0.97484595, 0.8257024, 0.98753417, 0.14293064, 0.91660774, 0.9515298]",0.98753417
sadness,Someone went thru our mail and tore open my mom's bday card to me! Looking for $? Our neighbor on another street brought it over. ,anger,"[0.96738654, 0.96422356, 0.9585491, 0.011717094, 0.967135, 0.95320344]",0.96738654
fear,There is only one thing that makes a impossible to achieve the of failure. ,anger,"[0.89402884, 0.8378583, 0.88196784, 0.0020851584, 0.88055164, 0.78207403]",0.89402884
fear,Oh my god . . . did an awesome play on . . . . love that scene. ,joy,"[0.033889137, 0.00066822645, 0.29325554, 0.98992014, 0.0047602896, 0.9854813]",0.98992014
joy,just finished the last paper I'll have to write for the rest of the semester D COPIOUS AMOUNTS OF ! ! ! ,disgust,"[0.94667625, 0.96164346, 0.8163322, 0.8119769, 0.614241, 0.8926048]",0.96164346
surprise,Back down in giovanini for b. law amp the first person I make eye contact with is Coach dunnomytoyet alwaysbescanning FUNsight ,joy,"[0.9528962, 0.24840836, 0.895274, 0.97019494, 0.08582406, 0.9029182]",0.97019494
joy,"hour food technology exam today, ",surprise,"[0.61983275, 0.6057294, 0.49135786, 0.008041917, 0.5524011, 0.7672469]",0.7672469
fear,Fuck all of y'all we ignore feelings here ,disgust,"[0.98754066, 0.9947095, 0.008664158, 0.0008953622, 0.0068502435, 0.16234621]",0.9947095
joy," sala naseeb karab, katrina toh nai thi par usne hame train nai kiya hume swimsuit mein dekh dekh hass rahi thi ",disgust,"[0.96323705, 0.9812555, 0.9517692, 0.89621925, 0.9613823, 0.9769348]",0.9812555
sadness,I saw a dead Cardinal outside at lunch. I don't think it's a coincidence. ,sadness,"[0.91276836, 0.9552168, 0.98037213, 0.0027774812, 0.98488945, 0.97299993]",0.98488945
joy,Don't Let That Nigga steal your. . . . He didn't give it To U. . . . . ,anger,"[0.9904317, 0.98856354, 0.9837082, 0.079081684, 0.9152297, 0.89138]",0.9904317
joy,so its that time of night where i just have this burst of energy and i wont be able to go to sleep for another hour or two. lol ,anger,"[0.9425402, 0.3952404, 0.5928133, 0.64982826, 0.11364982, 0.8643516]",0.9425402
