labels,text,expr_emo,prob_expr_emo,prob_max
joy,o my fucking god new korn album is out ,surprise,"[0.9915863, 0.9853537, 0.92504555, 0.013262014, 0.24921131, 0.9972646]",0.9972646
sadness,Last day of art appreciation class ,sadness,"[0.13339783, 0.030210506, 0.25820282, 0.19673386, 0.731539, 0.5556894]",0.731539
disgust,"EWWW. Why is Matt Lewis saying that?  Very pleased with that. She's tidy. Good work, British public. XFactor” ",surprise,"[0.026884476, 0.8462914, 0.19403438, 0.587169, 0.010351183, 0.8849937]",0.8849937
joy,My House Number Start W. but hers start W. ampamp She just live up the street ,surprise,"[0.13137236, 0.06272328, 0.13631159, 0.058076244, 0.1862073, 0.65091795]",0.65091795
sadness,dude wants  to drive to crafton for pot. now we're all even  josh is the one needing laid tho. help him guys ,surprise,"[0.32258803, 0.017358202, 0.08274424, 0.0075769695, 0.046571672, 0.45160094]",0.45160094
fear,Never run away from your problem face them face to face cause so they will catch and never let goo. . . RIP Jane Kane ,sadness,"[0.75339806, 0.6295463, 0.59524214, 0.00076470984, 0.993628, 0.56595105]",0.993628
joy,Life is looking up for the first time in awhile. I can truly do all things through Christ who strengthens me! ,surprise,"[0.0050289244, 0.0013425383, 0.0031760358, 0.8860789, 0.000842564, 0.8874362]",0.8874362
fear,"J'ai cru que c'était qq'un qui se foutait de la gueule de  et non, c'est le vrai. Ça existe encore des gens comme ça. ",surprise,"[0.97443277, 0.9856022, 0.9766852, 0.5724956, 0.88423014, 0.99125344]",0.99125344
joy,My mom bought Star Wars candy canes for me. ,joy,"[0.09250601, 0.022418302, 0.03618081, 0.9203139, 0.024226056, 0.88811004]",0.9203139
joy,"Break! Think of your favorite place in the world. Imagine being there right now. Hear, smell, feel, amp see it. LJB ",joy,"[0.018422743, 0.0011014055, 0.0031957065, 0.9487754, 0.004397177, 0.554365]",0.9487754
joy,Nice night of reading ahead ,surprise,"[0.4961451, 0.017295726, 0.44689196, 0.6866707, 0.15523988, 0.74769413]",0.74769413
joy,So ima spend my b-day movin my shit. ,disgust,"[0.88387465, 0.91852695, 0.31432554, 0.5083849, 0.15115586, 0.48280624]",0.91852695
surprise,"YAY! ! ! ! ! I love you! ) RT   Since you've whistled so loudly, come pick a Khazana Voucher for ,shs ",joy,"[0.0018161614, 0.00066700735, 0.001519664, 0.9955271, 0.00068237184, 0.9328671]",0.9955271
joy,In the gym this morning. . . Xmas tree afterwards then a nice - shift at waitrose. . . ,joy,"[0.09184524, 0.0040115966, 0.096484445, 0.54957247, 0.03743307, 0.4571511]",0.54957247
surprise,"Can you believe the debt committee is predicted to announce that they can't come to any sort of agreement? Shocking, I know. ",surprise,"[0.52702683, 0.67631763, 0.7224649, 0.0022260542, 0.77598745, 0.99650526]",0.99650526
fear,"She Women share on of technology. Fear of not being able to find/trust sone to help. Impact limit potential, missed opportunities. ",fear,"[0.030665291, 0.023411723, 0.9917812, 0.0008100847, 0.4900808, 0.14855827]",0.9917812
joy,on the other hand. . . it does mean i have one less test to worry about. ,surprise,"[0.034826536, 0.006463971, 0.22992736, 0.047886666, 0.046220083, 0.73342645]",0.73342645
anger,An enraged person only gets angrier when you say “I completely understand. ” ,anger,"[0.968436, 0.21759638, 0.29470986, 0.0019178697, 0.022028422, 0.23536886]",0.968436
sadness,Radio degraded from some good songs to absolute shit ,disgust,"[0.8461815, 0.9691899, 0.35508114, 0.005203443, 0.61225706, 0.43046635]",0.9691899
disgust,"You me. I've never been more hurt by one person, never been treated like that. But I did it to myself, I'm the one to blame. ",sadness,"[0.9797865, 0.90788364, 0.8435904, 0.0014277411, 0.9911315, 0.8544379]",0.9911315
joy,Me and my mom just got to the store and realized she left her purse at homep P ,surprise,"[0.80782014, 0.7014035, 0.9235845, 0.0014915875, 0.9876537, 0.99227905]",0.99227905
joy, Expect your life to be filled with joy and it will be. DatingDiva ,joy,"[0.0006300996, 0.00045385884, 0.000772895, 0.975974, 0.00057018636, 0.06363931]",0.975974
fear,"The Lord taketh pleasure in them that fear him, in those that hope in his mercy. (KJV) hope mercy ",joy,"[0.0012021215, 0.0008648224, 0.9829579, 0.9912725, 0.0020879295, 0.49475065]",0.9912725
fear,"suffering from a of failure? what is the worst case scenario? If it is not that bad, why are you still afraid? Hmmm, I think I am goin… ",fear,"[0.0866683, 0.05847134, 0.9876589, 0.0008759879, 0.3926014, 0.46632335]",0.9876589
joy,Love and Hip Hop on my newsfeeds ,joy,"[0.0029198437, 0.0008874751, 0.002278475, 0.97603965, 0.0016390028, 0.5250246]",0.97603965
joy,Just woke up from a coma. . Now time to take an exam. ,surprise,"[0.0760553, 0.025933629, 0.757444, 0.00794632, 0.22774048, 0.971856]",0.971856
joy,Open house sit in campus ministry ,surprise,"[0.16256447, 0.039717175, 0.10461001, 0.30756134, 0.12073997, 0.5139319]",0.5139319
sadness,Dick Vitale is calling the Ohio State/Duke game. ,surprise,"[0.3026417, 0.04189917, 0.18889183, 0.27570194, 0.13584007, 0.5761384]",0.5761384
surprise,Is going to win best boyfriend award for when she opens her door on her birthday! ,surprise,"[0.058096286, 0.0011641708, 0.020067062, 0.9252431, 0.002601319, 0.97325385]",0.97325385
sadness,"this year, for the first time in my life, I will not have a christmas tree in my home ",surprise,"[0.36930695, 0.53456205, 0.50239116, 0.01643896, 0.8663753, 0.95310414]",0.95310414
joy,"God, got the most amazing pair of shoes ever today! My feet are going to be fucked up by the time I'm ",surprise,"[0.040084314, 0.008109842, 0.61294764, 0.95368546, 0.0015372145, 0.9717594]",0.9717594
anger,i hate the human race. . . ,disgust,"[0.9971009, 0.998985, 0.5714072, 0.0003622035, 0.013571365, 0.023082681]",0.998985
surprise,Walked into the last day of class to find out there is a quiz ,surprise,"[0.7496176, 0.83372694, 0.8688288, 0.008496644, 0.9286272, 0.9970362]",0.9970362
fear,My brother just left with my movie MarkWahlberg xAxAI miss it already! ,sadness,"[0.9735752, 0.15138184, 0.15988877, 0.14349708, 0.99423087, 0.9451961]",0.99423087
surprise, haha np! that was my first time seeing who was talking about my box bag on twitter~ ,surprise,"[0.007770004, 0.0023553236, 0.01050061, 0.95889825, 0.0008116973, 0.9941865]",0.9941865
anger,"ok free people skirt, hide and seeks over ",fear,"[0.31967956, 0.21489666, 0.9820661, 0.0035620215, 0.090326905, 0.6147626]",0.9820661
anger,I have to manage my since people can't manage their STUPIDITY ,disgust,"[0.94193286, 0.96868557, 0.30298346, 0.005197392, 0.35406804, 0.7417112]",0.96868557
surprise,I love telling people I have a degree. ,joy,"[0.030145647, 0.0006767739, 0.010286526, 0.992347, 0.002835489, 0.8602352]",0.992347
sadness,"Man, these Indian rappers from Brampton are almost as bad as the black ones. ",surprise,"[0.9449514, 0.9685015, 0.21618448, 0.009151872, 0.15577295, 0.97819114]",0.97819114
joy,Loves talking to my mom andd aunt abouut my summer romance with an older man KindaFunny ,joy,"[0.00221466, 0.00031479134, 0.005689078, 0.9234469, 0.0007062262, 0.7048258]",0.9234469
fear,Its a big distraction from our lives. They create the illusion of so we accept their Solutions. $$ ,anger,"[0.20529138, 0.08946712, 0.13529104, 0.006928303, 0.08178032, 0.116486825]",0.20529138
surprise,Sometimes something great and unexpected happens to turn it all around. moodbooster ,surprise,"[0.0015184996, 0.0004119109, 0.00058758585, 0.9366788, 0.0012792416, 0.98500085]",0.98500085
disgust,The fact that  wedding makes headlines and provides that pathetic excuse of a celebrity with more money makes me sick ,disgust,"[0.9946843, 0.99806935, 0.89553547, 0.00060164154, 0.9684922, 0.22541268]",0.99806935
fear,"I feel as though I live in because there are things I'd like to say in this post, but losing my job. emptywords ",fear,"[0.033443578, 0.02652858, 0.7908103, 0.00059384265, 0.40478382, 0.024948524]",0.7908103
fear,"Twitter, you'll never see me run as fast again as I am from  right now. ",anger,"[0.9554343, 0.058343604, 0.84708107, 0.72173965, 0.002179322, 0.87283605]",0.9554343
sadness,I wonder if my new emoticon keyboard works in Twitter. It does! Probably only visible to iPhone/iPad users tho. ,surprise,"[0.41294166, 0.31619212, 0.27796096, 0.4055284, 0.43664566, 0.55721074]",0.55721074
sadness,Really wanna go see the lights on the cumberland but the weather just won't cooperate ,sadness,"[0.5078315, 0.02530921, 0.070450984, 0.032866225, 0.90800697, 0.5657366]",0.90800697
sadness,hey  i miss you new friend. ,sadness,"[0.062408883, 0.002247862, 0.0065375674, 0.0035238434, 0.99553066, 0.7339607]",0.99553066
joy,First year working Black Friday! ! ,surprise,"[0.17167574, 0.008245673, 0.0916903, 0.98632544, 0.002966028, 0.9952376]",0.9952376
sadness, you guys missed out on free shots from nick! We got them right after you left ,anger,"[0.9534197, 0.29876378, 0.07965683, 0.11644658, 0.71940094, 0.94657]",0.9534197
sadness,Not even worth a rejection letter. ,disgust,"[0.74318564, 0.9388395, 0.22260036, 0.0046162196, 0.7113978, 0.66457224]",0.9388395
joy,Its my birthday! I'm officially ( any shout outs? It would make me feel special. ,joy,"[0.0030741012, 0.00079624803, 0.006704711, 0.77530026, 0.0008826324, 0.28229544]",0.77530026
joy,perfect day to start the Christmas movies POLAR EXPRESS. ,joy,"[0.008656388, 0.0022718627, 0.04951167, 0.7249082, 0.0013173805, 0.4432439]",0.7249082
surprise,omg my black and white cat misses/coco is in my room being nice GREATDAY ,joy,"[0.0043489495, 0.0022562207, 0.05217842, 0.99432784, 0.0016853181, 0.9929115]",0.99432784
joy,I love seeing cars with Christmas trees on top! ,joy,"[0.003579384, 0.0003558044, 0.006001772, 0.9915953, 0.0011664024, 0.1635802]",0.9915953
joy,"What makes you rich isn't how much money you have in your bank account, but how much you feel everyday. happiness ",joy,"[0.00055230065, 0.0003924595, 0.0008651167, 0.983084, 0.00066447514, 0.31221542]",0.983084
joy,Hell week started a day early ,disgust,"[0.9831051, 0.98764205, 0.98394, 0.0014574537, 0.97034854, 0.93270075]",0.98764205
joy,good morning world! ,joy,"[0.0019570785, 0.0013413669, 0.0020171853, 0.9821545, 0.00071257027, 0.3972543]",0.9821545
joy,Am in the best real ale pub since the ,surprise,"[0.062894024, 0.0010857115, 0.0057351873, 0.9699561, 0.0024667343, 0.97474265]",0.97474265
sadness,If you've never liked Nickelback then you pretty much wasted most of your life . ,surprise,"[0.40337926, 0.0061296187, 0.1205734, 0.1962572, 0.074521944, 0.5491139]",0.5491139
fear," This seems to be a serious conversation! He seems to be making a proposal. Lol -) Thank you, Kat! I love you! XoXo. ",joy,"[0.0012993668, 0.0007117606, 0.0021268951, 0.47854504, 0.00145447, 0.15747426]",0.47854504
sadness,I'm exhausted but can't sleep. I just want my nap. ,sadness,"[0.03788364, 0.014926808, 0.06263232, 0.0016060086, 0.8538463, 0.12934239]",0.8538463
joy,I love it when I have a big smile on my face for no reason. . . ,joy,"[0.0011337936, 0.00067420304, 0.0012931038, 0.9955354, 0.00076191814, 0.44732946]",0.9955354
joy,"Everyone's going to India for Christmas break, well my ass is staying right here in the U. S. NRI haha ",surprise,"[0.09441482, 0.0133774225, 0.020058194, 0.36625203, 0.008877529, 0.84175706]",0.84175706
anger,is rememered Pain and Fear is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.13398445, 0.08580969, 0.96242124, 0.000676742, 0.9714273, 0.0146840345]",0.9714273
fear,is rememered and is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.22255106, 0.073605485, 0.37458766, 0.00094050914, 0.9247753, 0.012292673]",0.9247753
fear,"I saw the world without any borders in my I was flying under the sun above the trees, no just love. Dreams are my reality ",joy,"[0.0009315961, 0.00046422632, 0.0005431395, 0.86324054, 0.0006653138, 0.32207727]",0.86324054
sadness,"The that was filling this building from her, from his death will linger here well after we leave. Someone will feel it one day. ",sadness,"[0.47443306, 0.50170404, 0.6643618, 0.0029934624, 0.95168585, 0.6005888]",0.95168585
joy,Oppassen op en Digo omdat  een zieke collega vervangt bij  en moeder  met de zus naar de Ikea is ,surprise,"[0.96877575, 0.9328854, 0.9463613, 0.6811351, 0.86491776, 0.98809016]",0.98809016
joy,"Wow! The Outlet Thanksgiving Dinner was MAH-JOR! LOVE seeing others honor, respectampcare so much! Food, friends, funampgames were excellent! ",joy,"[0.0015969633, 0.00066794246, 0.0021590055, 0.9964684, 0.0008130931, 0.99458754]",0.9964684
joy,Gotta drive in the pitch black to work on the farm. ,fear,"[0.67917246, 0.666081, 0.93218607, 0.0061079077, 0.8219567, 0.7329654]",0.93218607
surprise, hun. I've known I for years I think u can figure it out! Maybe a Christmas present! me ,joy,"[0.10213247, 0.004524661, 0.022483975, 0.6851124, 0.014770926, 0.12276429]",0.6851124
sadness,more days of this break. . ( I don't want it to end. . ,sadness,"[0.0051076873, 0.0025704757, 0.019541724, 0.57693934, 0.9076232, 0.35014614]",0.9076232
joy, good to see you made it out of the library. ,joy,"[0.04531866, 0.0014228765, 0.036872152, 0.9665146, 0.00090742216, 0.6716129]",0.9665146
joy,Great. Just noticed I have a spider bite on my face. Yay. ,joy,"[0.061366253, 0.0028965436, 0.012581632, 0.98008966, 0.0011654533, 0.8859803]",0.98008966
surprise,Ben zooo bang dat ik een hint eruit heb laten vallen ofzo. . . echt iets voor mij. ,surprise,"[0.8492733, 0.14378017, 0.51683223, 0.7062396, 0.65162873, 0.99314076]",0.99314076
joy,Officially put in my two weeks notice at work! ,anger,"[0.71057916, 0.39129224, 0.39332598, 0.17262891, 0.24407582, 0.2867035]",0.71057916
surprise,Feelin a bit sad tonight ,sadness,"[0.0021025555, 0.010494755, 0.03700226, 0.0004909112, 0.99897563, 0.09363471]",0.99897563
sadness,"God, don't show me any more I don't think my heart can take it. ",sadness,"[0.80031735, 0.9216567, 0.99370193, 0.0007396805, 0.9949936, 0.5562477]",0.9949936
joy,eating a candy cane. . ,joy,"[0.022890333, 0.03251417, 0.009094834, 0.8387681, 0.014148775, 0.3330645]",0.8387681
surprise, Wat een super leuk idee! Mag ik je idee stelen voor mijn zusje? ,surprise,"[0.0075088223, 0.00071690575, 0.022206657, 0.978471, 0.0012212115, 0.9936167]",0.9936167
joy,Time for bed before a big day of packing/moving and yet more packing ,fear,"[0.37440756, 0.37848943, 0.79209673, 0.005785019, 0.6084147, 0.4960682]",0.79209673
surprise, happy early birthday girl we youuuu more! ,joy,"[0.002368561, 0.0008813243, 0.008547458, 0.9952636, 0.00054395496, 0.23919123]",0.9952636
fear,Not walkin up stairs because you're afraid to trip going up. . ,fear,"[0.12437827, 0.1296395, 0.9978728, 0.0013370158, 0.3721275, 0.34596935]",0.9978728
surprise, yeah except for me its Kenny running around frantically trying to find me coz Justin is hiding coz its a P ,fear,"[0.89692956, 0.72689825, 0.97947043, 0.024504757, 0.7948592, 0.9536636]",0.97947043
sadness,Someone went thru our mail and tore open my mom's bday card to me! Looking for $? Our neighbor on another street brought it over. ,anger,"[0.25804648, 0.013716262, 0.04865313, 0.00036935837, 0.022213623, 0.0755171]",0.25804648
fear,There is only one thing that makes a impossible to achieve the of failure. ,fear,"[0.118105695, 0.12429876, 0.6289627, 0.0016915277, 0.19627512, 0.19489273]",0.6289627
fear,Oh my god . . . did an awesome play on . . . . love that scene. ,surprise,"[0.0065583624, 0.00031468386, 0.027574655, 0.9922091, 0.0014173358, 0.99412835]",0.99412835
joy,just finished the last paper I'll have to write for the rest of the semester D COPIOUS AMOUNTS OF ! ! ! ,disgust,"[0.88425165, 0.96940887, 0.24386182, 0.015889479, 0.7295091, 0.90963626]",0.96940887
surprise,Back down in giovanini for b. law amp the first person I make eye contact with is Coach dunnomytoyet alwaysbescanning FUNsight ,surprise,"[0.27467617, 0.003041315, 0.20472065, 0.97156143, 0.06281991, 0.97735256]",0.97735256
joy,"hour food technology exam today, ",surprise,"[0.3447645, 0.103020966, 0.22811154, 0.02542505, 0.14493217, 0.406682]",0.406682
fear,Fuck all of y'all we ignore feelings here ,anger,"[0.99196774, 0.9870205, 0.0022272333, 0.0008949596, 0.0046880124, 0.046448376]",0.99196774
joy," sala naseeb karab, katrina toh nai thi par usne hame train nai kiya hume swimsuit mein dekh dekh hass rahi thi ",surprise,"[0.68257004, 0.6742491, 0.8015299, 0.21044278, 0.8257382, 0.9809744]",0.9809744
sadness,I saw a dead Cardinal outside at lunch. I don't think it's a coincidence. ,surprise,"[0.63918656, 0.7191353, 0.769567, 0.002911594, 0.9628291, 0.98557764]",0.98557764
