labels,text,emotion,prob_emotion,prob_max
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",sadness,"[0.3841435, 0.26306194, 0.54780364, 0.46412382, 0.6158775, 0.70562047, 0.27744803]",0.70562047
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",shame,"[0.6820663, 0.6885243, 0.7487922, 0.6315426, 0.0073713637, 0.71216035, 0.7612633]",0.7612633
anger,Being treated unfairly. ,sadness,"[0.9435875, 0.9296855, 0.90457696, 0.89384127, 0.00061359035, 0.97938615, 0.9213522]",0.97938615
sadness,Breaking up with a girl. ,sadness,"[0.8336033, 0.7536805, 0.7257455, 0.7650482, 0.0030486465, 0.9800526, 0.79349405]",0.9800526
disgust,Nothing. ,disgust,"[0.09247788, 0.75971216, 0.26046556, 0.06150421, 0.003710779, 0.43368238, 0.37009856]",0.75971216
shame,None. ,disgust,"[0.37420526, 0.8720829, 0.46925887, 0.26806602, 0.02235886, 0.62842333, 0.6909958]",0.8720829
guilt,Little contact with my father before he died. ,sadness,"[0.4419631, 0.41563308, 0.60850185, 0.48462608, 0.07493375, 0.90315574, 0.41235283]",0.90315574
joy,"When I was accepted as a student at the college, not having thought it possible. ",joy,"[0.37447968, 0.2954088, 0.4426346, 0.38315105, 0.74229705, 0.095882244, 0.27313688]",0.74229705
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.6715558, 0.574513, 0.70760065, 0.68655145, 0.0007140937, 0.98463017, 0.63398665]",0.98463017
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.9928438, 0.4202302, 0.047711276, 0.42898047, 0.00033758752, 0.0003653872, 0.11880903]",0.9928438
sadness,When my grandmother died. ,sadness,"[0.5724498, 0.5773505, 0.68558425, 0.5717501, 0.04576606, 0.9793745, 0.4843929]",0.9793745
disgust,Not applicable. ,disgust,"[0.5641061, 0.90024084, 0.4505849, 0.36577198, 0.05895503, 0.56673884, 0.8096598]",0.90024084
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[9.102927e-05, 7.999579e-05, 0.00012281482, 0.00029131313, 0.83739436, 6.8392466e-05, 0.0025512667]",0.83739436
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.16679671, 0.23125519, 0.40549845, 0.2907429, 0.008816308, 0.018617576, 0.13380982]",0.40549845
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",sadness,"[0.7331544, 0.7449959, 0.8355424, 0.58931375, 0.00189255, 0.9209319, 0.7116892]",0.9209319
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.17006147, 0.6581396, 0.5212536, 0.66757905, 0.0006520626, 0.9976714, 0.8044668]",0.9976714
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.40283796, 0.9425592, 0.7002141, 0.5780361, 0.0011197084, 0.6028308, 0.73411095]",0.9425592
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",shame,"[0.21481642, 0.7764094, 0.6622533, 0.9165051, 0.00020664834, 0.95131606, 0.99372476]",0.99372476
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.09348178, 0.29483232, 0.29395697, 0.98281926, 0.00022910007, 0.9575712, 0.6339665]",0.98281926
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",sadness,"[0.42540723, 0.48827934, 0.46231812, 0.46186346, 0.50663245, 0.58322966, 0.40018266]",0.58322966
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.59753466, 0.47981656, 0.9729452, 0.6769183, 0.0037836093, 0.6257454, 0.5907505]",0.9729452
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",anger,"[0.58684766, 0.53578585, 0.48504734, 0.42556292, 0.51937026, 0.38205007, 0.39740396]",0.58684766
sadness,My grandmother died suddenly last summer. ,sadness,"[0.6081987, 0.536159, 0.7561116, 0.5785284, 0.035372443, 0.9868565, 0.49251664]",0.9868565
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.93275696, 0.9877676, 0.77084726, 0.63400465, 0.00026039462, 0.769296, 0.8342089]",0.9877676
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,shame,"[0.45149016, 0.72733074, 0.68386745, 0.64769125, 0.00040715316, 0.67322385, 0.7573829]",0.7573829
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,sadness,"[0.80227864, 0.7829659, 0.8138354, 0.8006903, 0.19741294, 0.8995747, 0.84480137]",0.8995747
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.0005953299, 0.00028305931, 0.1592911, 0.032686453, 0.9805275, 0.00017745962, 0.0009690754]",0.9805275
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.3676864, 0.4122591, 0.6817652, 0.55550534, 0.03737779, 0.1559158, 0.24622382]",0.6817652
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.9580795, 0.49160025, 0.053951457, 0.12963614, 0.0005363395, 0.010153547, 0.26963192]",0.9580795
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",guilt,"[0.8678133, 0.85912865, 0.7827322, 0.98149705, 0.0038036706, 0.96845174, 0.8246952]",0.98149705
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.8841698, 0.9783755, 0.8935976, 0.59748405, 0.0089041805, 0.87635726, 0.7908718]",0.9783755
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",shame,"[0.7967144, 0.77218014, 0.9425015, 0.8708565, 0.0015508153, 0.9619241, 0.99120563]",0.99120563
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,sadness,"[0.6917717, 0.57631904, 0.51599544, 0.5063927, 0.057715323, 0.87187856, 0.43425524]",0.87187856
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.043275245, 0.0017851789, 0.025814869, 0.19080804, 0.74075556, 0.00034565234, 0.001432798]",0.74075556
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",guilt,"[0.7309314, 0.64074326, 0.7259473, 0.80249894, 0.0006857534, 0.6839789, 0.75345296]",0.80249894
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.0016228418, 0.21521299, 0.4851527, 0.5189042, 0.0005285459, 0.99324787, 0.44579244]",0.99324787
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",sadness,"[0.8566103, 0.86606485, 0.8343693, 0.7338185, 0.07320644, 0.90571076, 0.77442324]",0.90571076
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,sadness,"[0.7798846, 0.7830358, 0.80580693, 0.72207236, 0.030926852, 0.8592488, 0.7821638]",0.8592488
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.03627532, 0.12439656, 0.2076869, 0.9875004, 0.00017031208, 0.3253204, 0.56154203]",0.9875004
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",anger,"[0.38604805, 0.28229836, 0.23975694, 0.38334286, 0.05182549, 0.31179866, 0.24061595]",0.38604805
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.0017299058, 0.030789945, 0.99566513, 0.029303208, 0.00032073006, 0.00024061465, 0.11009211]",0.99566513
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.98635364, 0.86446995, 0.6532946, 0.611478, 0.022453807, 0.005953061, 0.72357327]",0.98635364
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.005574837, 0.441622, 0.32046872, 0.34635606, 0.0010264961, 0.995981, 0.45321396]",0.995981
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.22012727, 0.96948504, 0.07193689, 0.19378924, 0.00036008333, 0.00094683527, 0.5382099]",0.96948504
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.9370868, 0.74905175, 0.37026355, 0.35951668, 0.00017328437, 0.18354149, 0.8142872]",0.9370868
guilt,Forced to fill in a questionnaire. ,disgust,"[0.54227906, 0.7265404, 0.63043517, 0.54366064, 0.0141675435, 0.27756864, 0.6423521]",0.7265404
joy,When I won a tennis match. ,joy,"[0.15152873, 0.039953906, 0.10397851, 0.11999238, 0.7411653, 0.0044618663, 0.038457315]",0.7411653
fear,When my dog ran out on thin ice last spring. ,sadness,"[0.61425567, 0.6929702, 0.82038766, 0.59805757, 0.10680895, 0.92617685, 0.71888125]",0.92617685
anger,When my tennis match was interrupted because a kid cycled right into the court. ,sadness,"[0.72604954, 0.71031076, 0.69359326, 0.5995042, 0.093746744, 0.8377218, 0.72543323]",0.8377218
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.00042444453, 9.763651e-05, 0.002722572, 0.003977856, 0.9091598, 7.622741e-05, 0.00013915094]",0.9091598
fear,Risk of being involved in a fight after a party. ,fear,"[0.48731062, 0.5694393, 0.6745669, 0.40947628, 0.0017812804, 0.034104973, 0.40955237]",0.6745669
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.31983206, 0.2643151, 0.9235602, 0.041573457, 0.00016836096, 0.023145212, 0.057925545]",0.9235602
sadness,After an exam which I failed. ,sadness,"[0.76452094, 0.74978596, 0.7272307, 0.7886555, 0.0026047656, 0.93991554, 0.8604014]",0.93991554
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",anger,"[0.6648645, 0.39574912, 0.63065374, 0.58913136, 0.11263194, 0.44891238, 0.62325656]",0.6648645
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",sadness,"[0.6300283, 0.6034977, 0.8376911, 0.7383085, 0.028362496, 0.9433934, 0.7230687]",0.9433934
joy,When I met an old schhol friend (school love). ,joy,"[0.0007287126, 0.00060992775, 0.0018433725, 0.03490945, 0.80373394, 0.16276793, 0.0009099945]",0.80373394
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",fear,"[0.6579541, 0.6891313, 0.81116414, 0.5925585, 0.059801918, 0.6089251, 0.735533]",0.81116414
anger,"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal. ",anger,"[0.7755464, 0.7027466, 0.5175171, 0.6087019, 0.020162137, 0.5620871, 0.71294737]",0.7755464
sadness,"When I realized that my girlfriend, whom I like, and I were going to separate. ",sadness,"[0.53202736, 0.3156192, 0.707402, 0.64444304, 0.04722083, 0.9426287, 0.64811724]",0.9426287
