labels,text,emotion,prob_emotion,prob_max
guilt,"Before an accident, my aunt offered me the front seat of the car, next to the driver. I declined, she took that seat and was killed there when the car crashed. ",sadness,"[0.18409808, 0.27729052, 0.3360914, 0.45655432, 0.014616377, 0.6859142, 0.3653021]",0.6859142
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",guilt,"[0.02854766, 0.01244142, 0.045825552, 0.20193148, 0.19049674, 0.18808177, 0.030843494]",0.20193148
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",guilt,"[0.3346326, 0.45489198, 0.5121055, 0.7891288, 0.017731989, 0.77018297, 0.5398183]",0.7891288
anger,Being treated unfairly. ,anger,"[0.9623519, 0.88468444, 0.8324077, 0.8266866, 0.002009054, 0.9531766, 0.94969386]",0.9623519
sadness,Breaking up with a girl. ,sadness,"[0.66539997, 0.5750645, 0.39081293, 0.61574644, 0.0057844156, 0.8729135, 0.53716606]",0.8729135
disgust,Nothing. ,disgust,"[0.009531944, 0.33457223, 0.02859732, 0.03417895, 0.008111259, 0.08467043, 0.18940602]",0.33457223
shame,None. ,disgust,"[0.01944828, 0.6512452, 0.042380262, 0.047364384, 0.013673674, 0.15717606, 0.26593]",0.6512452
guilt,Little contact with my father before he died. ,sadness,"[0.23421635, 0.36162865, 0.2316197, 0.56310666, 0.029319676, 0.9030301, 0.28040296]",0.9030301
joy,"When I was accepted as a student at the college, not having thought it possible. ",guilt,"[0.0977364, 0.0061681876, 0.06641092, 0.7113614, 0.14327528, 0.18461446, 0.06707287]",0.7113614
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.27400097, 0.35950845, 0.27174643, 0.6102605, 0.0031539372, 0.86499774, 0.3992114]",0.86499774
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.9956226, 0.5389968, 0.027475469, 0.5543236, 0.00044780373, 0.010660968, 0.32257593]",0.9956226
sadness,When my grandmother died. ,sadness,"[0.4116173, 0.46509212, 0.40733168, 0.80730176, 0.009222231, 0.9538977, 0.4356941]",0.9538977
disgust,Not applicable. ,disgust,"[0.040522013, 0.2436351, 0.056560066, 0.049786534, 0.015540425, 0.17716128, 0.12089968]",0.2436351
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.0004596384, 0.00048485372, 0.00054888136, 0.0047043143, 0.9908228, 0.00027775884, 0.0008739837]",0.9908228
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",guilt,"[0.06455412, 0.06156524, 0.11333548, 0.3203517, 0.013980049, 0.26278645, 0.111177914]",0.3203517
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",sadness,"[0.96281683, 0.9382173, 0.43349308, 0.51596886, 0.0009148049, 0.98842025, 0.7586784]",0.98842025
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.04868567, 0.45217794, 0.27102396, 0.5576782, 0.00043768183, 0.996421, 0.86275107]",0.996421
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.40177736, 0.95951164, 0.51309735, 0.5648242, 0.012781821, 0.8307644, 0.60440373]",0.95951164
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",shame,"[0.00918561, 0.042467114, 0.06000287, 0.64981, 0.012599191, 0.23736207, 0.932971]",0.932971
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.04917175, 0.11428784, 0.11172255, 0.9856974, 0.0066255215, 0.91298395, 0.38964328]",0.9856974
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",joy,"[0.023843905, 0.0116225, 0.021023132, 0.3394506, 0.48564854, 0.09425533, 0.027297601]",0.48564854
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.12822883, 0.0577885, 0.99449944, 0.8548785, 0.0047639594, 0.9024801, 0.35150155]",0.99449944
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",guilt,"[0.07629661, 0.07022823, 0.06856947, 0.33984303, 0.16836637, 0.07186317, 0.08715153]",0.33984303
sadness,My grandmother died suddenly last summer. ,sadness,"[0.36622494, 0.49113894, 0.4571439, 0.7391908, 0.014249398, 0.9655173, 0.46250716]",0.9655173
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.97191846, 0.99231166, 0.063954644, 0.5483573, 0.0006911017, 0.5854996, 0.7331786]",0.99231166
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,sadness,"[0.2913638, 0.3385033, 0.2738077, 0.7117088, 0.009082728, 0.823471, 0.5886173]",0.823471
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,guilt,"[0.29362214, 0.41098335, 0.27027974, 0.43703654, 0.010525819, 0.41723472, 0.34187016]",0.43703654
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.0002539764, 0.00022701695, 0.010909319, 0.01878019, 0.98073673, 0.00025419347, 0.00060455035]",0.98073673
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",sadness,"[0.061009027, 0.050131645, 0.11826263, 0.23632976, 0.013954083, 0.31842595, 0.09148442]",0.31842595
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.9932259, 0.7160591, 0.07628903, 0.2165722, 0.003015302, 0.5670914, 0.24550647]",0.9932259
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",guilt,"[0.9677894, 0.94271594, 0.56233805, 0.98952264, 0.003033324, 0.9454357, 0.92770886]",0.98952264
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.94562477, 0.99006885, 0.1741917, 0.3464495, 0.0036694799, 0.520944, 0.5378793]",0.99006885
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",shame,"[0.36821073, 0.15758198, 0.8289509, 0.94110185, 0.0036830483, 0.3662566, 0.986316]",0.986316
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,sadness,"[0.26167485, 0.16906701, 0.16033864, 0.39718786, 0.016069727, 0.44596258, 0.14350984]",0.44596258
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.00470898, 0.003278994, 0.0066153426, 0.027656823, 0.4376865, 0.0022715104, 0.0076489607]",0.4376865
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",guilt,"[0.8109253, 0.47513223, 0.43285087, 0.9301194, 0.0030848258, 0.5633791, 0.6369965]",0.9301194
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.013952809, 0.2839023, 0.7620925, 0.87025553, 0.00069257925, 0.9977005, 0.8592215]",0.9977005
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",sadness,"[0.13475236, 0.18866329, 0.08716058, 0.29586425, 0.055632863, 0.42381352, 0.19611926]",0.42381352
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,sadness,"[0.34087336, 0.3953654, 0.27878946, 0.6807995, 0.022785552, 0.92565566, 0.5179485]",0.92565566
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.019689664, 0.07561342, 0.028344199, 0.9897814, 0.0007016493, 0.79714495, 0.79714566]",0.9897814
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",sadness,"[0.14944658, 0.043185264, 0.07271148, 0.089953996, 0.019748073, 0.15570924, 0.05473889]",0.15570924
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.009733791, 0.10920377, 0.99649185, 0.18040755, 0.0002215114, 0.5332198, 0.41171822]",0.99649185
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.9914376, 0.9008863, 0.07446272, 0.5232839, 0.0018921124, 0.055745542, 0.32459497]",0.9914376
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.37097877, 0.605832, 0.44875196, 0.86535746, 0.006956496, 0.99236506, 0.78423387]",0.99236506
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.01724534, 0.98778033, 0.0032153944, 0.048784263, 0.0112597, 0.15220372, 0.15248777]",0.98778033
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.93168557, 0.83665407, 0.10573058, 0.889248, 0.001984144, 0.7357975, 0.8666267]",0.93168557
guilt,Forced to fill in a questionnaire. ,sadness,"[0.15971588, 0.14297926, 0.08018584, 0.31585023, 0.0125618735, 0.36923942, 0.3341736]",0.36923942
joy,When I won a tennis match. ,joy,"[0.005808581, 0.0020894997, 0.0034676425, 0.023600206, 0.5368016, 0.0034938646, 0.0041383007]",0.5368016
fear,When my dog ran out on thin ice last spring. ,sadness,"[0.4169339, 0.43346027, 0.322655, 0.76757425, 0.032801747, 0.8853979, 0.43172437]",0.8853979
anger,When my tennis match was interrupted because a kid cycled right into the court. ,sadness,"[0.24356891, 0.28451684, 0.18525684, 0.55979776, 0.01928265, 0.74113095, 0.36515045]",0.74113095
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.0012756474, 0.0020353924, 0.0014108763, 0.018854162, 0.6736512, 0.0008198524, 0.005126274]",0.6736512
fear,Risk of being involved in a fight after a party. ,fear,"[0.41421917, 0.17562175, 0.9487286, 0.37896487, 0.010356967, 0.10136209, 0.2308718]",0.9487286
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.019725235, 0.01114217, 0.81791323, 0.121274866, 0.0031579593, 0.25611642, 0.14372784]",0.81791323
sadness,After an exam which I failed. ,sadness,"[0.3980264, 0.6078027, 0.19859271, 0.7692761, 0.0051959646, 0.85375565, 0.7480287]",0.85375565
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",guilt,"[0.43411112, 0.24964088, 0.11673955, 0.5991117, 0.008629937, 0.21552458, 0.44101417]",0.5991117
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",sadness,"[0.34843907, 0.44349137, 0.47436577, 0.5869448, 0.008477617, 0.8087623, 0.43081963]",0.8087623
joy,When I met an old schhol friend (school love). ,joy,"[0.00081779837, 0.0014312438, 0.0022259883, 0.01799344, 0.8370998, 0.008523596, 0.0045926278]",0.8370998
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",sadness,"[0.3351787, 0.43781266, 0.26402283, 0.64643717, 0.014292222, 0.78129745, 0.47849575]",0.78129745
