labels,text,emotion,prob_emotion,prob_max
guilt,"Before an accident, my aunt offered me the front seat of the car, next to the driver. I declined, she took that seat and was killed there when the car crashed. ",sadness,"[0.73800766, 0.6341558, 0.89777946, 0.86242265, 0.009795585, 0.99153167, 0.8704794]",0.99153167
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",joy,"[0.031187598, 0.00090182305, 0.0780411, 0.08344334, 0.92647934, 0.2209399, 0.020678518]",0.92647934
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",fear,"[0.8664362, 0.78450716, 0.96709913, 0.9077354, 0.002165248, 0.9454115, 0.84533805]",0.96709913
anger,Being treated unfairly. ,anger,"[0.9282883, 0.86229205, 0.78310895, 0.8625315, 0.0013914607, 0.92792284, 0.88450646]",0.9282883
sadness,Breaking up with a girl. ,sadness,"[0.81907004, 0.57853985, 0.70795906, 0.7452178, 0.015541678, 0.95033437, 0.7599763]",0.95033437
disgust,Nothing. ,sadness,"[0.0054261354, 0.015969977, 0.0050704516, 0.0066957995, 0.0044777463, 0.03055577, 0.011236749]",0.03055577
shame,None. ,sadness,"[0.0032307813, 0.006565941, 0.002373359, 0.002743778, 0.0027035703, 0.035658434, 0.00444515]",0.035658434
guilt,Little contact with my father before he died. ,sadness,"[0.57237077, 0.28198338, 0.55742234, 0.74150795, 0.062406786, 0.94850796, 0.6042724]",0.94850796
joy,"When I was accepted as a student at the college, not having thought it possible. ",joy,"[0.09911619, 0.009169913, 0.43180653, 0.22442408, 0.91044104, 0.08605188, 0.052164607]",0.91044104
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.68624884, 0.8273555, 0.90668863, 0.8823058, 0.0008829844, 0.9865116, 0.8803345]",0.9865116
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.99742293, 0.009866868, 0.0017626717, 0.47507617, 0.0018392308, 0.0005761335, 0.004304668]",0.99742293
sadness,When my grandmother died. ,sadness,"[0.6278117, 0.49523926, 0.77962154, 0.8131507, 0.002773453, 0.97019035, 0.6881495]",0.97019035
disgust,Not applicable. ,sadness,"[0.095153585, 0.15638795, 0.0691445, 0.096878216, 0.05031556, 0.16641974, 0.111634165]",0.16641974
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.00043757376, 0.00032504264, 0.00048571854, 0.00044286472, 0.9790885, 0.00065605325, 0.00036369666]",0.9790885
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.23651175, 0.16111161, 0.78886247, 0.36010548, 0.042987946, 0.0909592, 0.1306504]",0.78886247
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",anger,"[0.9335256, 0.9204989, 0.32826895, 0.7071572, 0.0020447301, 0.75853765, 0.81224185]",0.9335256
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.0021619073, 0.0046818065, 0.07039266, 0.6604527, 0.00068523403, 0.99871874, 0.31606025]",0.99871874
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.5799739, 0.99382293, 0.9118605, 0.3515928, 0.008473477, 0.24106239, 0.7810685]",0.99382293
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",shame,"[0.002409721, 0.8319134, 0.010817612, 0.9794686, 0.0013916846, 0.12780443, 0.99684477]",0.99684477
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.009626258, 0.08806408, 0.18519239, 0.99344903, 0.001231831, 0.9932968, 0.758489]",0.99344903
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",joy,"[0.097828135, 0.016019342, 0.15761375, 0.316474, 0.9607335, 0.651727, 0.08783146]",0.9607335
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.009458203, 0.009596082, 0.9982206, 0.49855155, 0.00053623575, 0.16729993, 0.6495757]",0.9982206
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",fear,"[0.7010927, 0.51210177, 0.77900785, 0.65699035, 0.5967504, 0.13412555, 0.5182537]",0.77900785
sadness,My grandmother died suddenly last summer. ,sadness,"[0.6120159, 0.44077283, 0.70544827, 0.78139275, 0.0026444874, 0.9751016, 0.68426347]",0.9751016
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.98153794, 0.98686546, 0.10098388, 0.41621485, 0.0028826294, 0.0023184821, 0.08601957]",0.98686546
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,guilt,"[0.24518839, 0.2285082, 0.29452828, 0.7039467, 0.0018808419, 0.18511452, 0.6319502]",0.7039467
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,guilt,"[0.5913681, 0.37392104, 0.72679096, 0.88164026, 0.34469518, 0.83515936, 0.76574224]",0.88164026
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.0008861982, 0.00046474172, 0.021519016, 0.0035042528, 0.9951866, 0.00040549415, 0.00047564594]",0.9951866
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.0455833, 0.009750574, 0.8401827, 0.33313313, 0.0015784085, 0.12931281, 0.041726913]",0.8401827
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.9924009, 0.022127558, 0.03418265, 0.046896465, 0.0019297153, 0.00096766336, 0.008835371]",0.9924009
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",guilt,"[0.9312143, 0.88113564, 0.5010445, 0.9949385, 0.0018503969, 0.9877987, 0.96627456]",0.9949385
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.97408164, 0.994138, 0.6557385, 0.59510195, 0.0054108836, 0.30177388, 0.7468765]",0.994138
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",shame,"[0.58910143, 0.63550454, 0.96075165, 0.9839452, 0.0016756791, 0.4731825, 0.99608314]",0.99608314
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,sadness,"[0.46043596, 0.18423884, 0.3388271, 0.32075253, 0.083787024, 0.68136096, 0.2089524]",0.68136096
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.013912189, 0.0007862172, 0.004857496, 0.04371906, 0.78948134, 0.0013703352, 0.0041247066]",0.78948134
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",anger,"[0.9833173, 0.17350721, 0.20750843, 0.9587584, 0.0049373764, 0.013870586, 0.7214017]",0.9833173
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.00090537535, 0.0036275543, 0.19092347, 0.22908515, 0.0006050971, 0.9972791, 0.057668533]",0.9972791
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",guilt,"[0.9029375, 0.9077392, 0.8182946, 0.9223796, 0.12940052, 0.86237794, 0.85476536]",0.9223796
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,sadness,"[0.91761905, 0.81990236, 0.89754987, 0.91775197, 0.003957346, 0.9717216, 0.8618142]",0.9717216
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.003122121, 0.014304152, 0.02447604, 0.9973072, 0.0009515904, 0.05941684, 0.19503848]",0.9973072
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",anger,"[0.68776053, 0.07473274, 0.01391048, 0.23765707, 0.3076085, 0.09006759, 0.13596433]",0.68776053
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.0021874208, 0.0048205513, 0.9958341, 0.008870274, 0.0006530138, 0.0011102172, 0.0039796177]",0.9958341
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.9967474, 0.47021994, 0.004102623, 0.14958024, 0.000973618, 0.00056886073, 0.013796181]",0.9967474
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.0005908788, 0.0014073697, 0.0041457834, 0.005266725, 0.0088670375, 0.99271107, 0.004493224]",0.99271107
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.100638375, 0.994532, 0.026305916, 0.22599402, 0.0016050877, 0.005134472, 0.68822604]",0.994532
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.93053085, 0.92941725, 0.02750127, 0.90904194, 0.00037838696, 0.08702588, 0.8697516]",0.93053085
guilt,Forced to fill in a questionnaire. ,fear,"[0.6021849, 0.44780695, 0.8741012, 0.59399295, 0.05359964, 0.22191331, 0.5340822]",0.8741012
joy,When I won a tennis match. ,joy,"[0.008621472, 0.0010991169, 0.007207055, 0.047978643, 0.9367269, 0.0013604705, 0.0026126076]",0.9367269
fear,When my dog ran out on thin ice last spring. ,sadness,"[0.90500116, 0.8440487, 0.9673793, 0.9516758, 0.59683293, 0.97395825, 0.87242675]",0.97395825
anger,When my tennis match was interrupted because a kid cycled right into the court. ,sadness,"[0.89421797, 0.8184667, 0.8504041, 0.81087756, 0.018697618, 0.8985055, 0.73698395]",0.8985055
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.0014368, 0.00054689543, 0.0038046786, 0.002206723, 0.98023486, 0.00043330961, 0.00063781487]",0.98023486
fear,Risk of being involved in a fight after a party. ,fear,"[0.9494414, 0.39359048, 0.95649123, 0.4533968, 0.0055954247, 0.0037314224, 0.467233]",0.95649123
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.79229105, 0.62811863, 0.97312456, 0.40354583, 0.0043225903, 0.20965728, 0.41702384]",0.97312456
sadness,After an exam which I failed. ,sadness,"[0.8212429, 0.8510604, 0.7958619, 0.88009083, 0.0028818878, 0.94343096, 0.90311724]",0.94343096
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",guilt,"[0.88249797, 0.80422956, 0.93507874, 0.94482034, 0.1321457, 0.7960459, 0.8959529]",0.94482034
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",guilt,"[0.52825755, 0.5099724, 0.7583164, 0.8465123, 0.0052280035, 0.84473145, 0.69002557]",0.8465123
joy,When I met an old schhol friend (school love). ,joy,"[0.049774222, 0.0011635276, 0.13481894, 0.32859802, 0.90717214, 0.5348534, 0.08612953]",0.90717214
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",fear,"[0.8909199, 0.83383733, 0.9703203, 0.86905956, 0.0051216483, 0.9271807, 0.87101376]",0.9703203
