labels,text,emotion,prob_emotion,emotion_word,prob_max
joy,When I gave birth to my son and saw that he was alive and that I had managed it well. He was born a month too early with a malfunctioning lung. This happened a year ago. ,joy,"[0.012814474292099476, 0.007885289378464222, 0.16193288564682007, 0.014212007634341717, 0.9488360285758972, 0.02538287453353405, 0.0064360531978309155]",an achievement,0.9488360285758972
fear,When I found out that my father had lung cancer and they did not know how long he would live. ,fear,"[0.7420568466186523, 0.6542587280273438, 0.9742383360862732, 0.7091153860092163, 0.4998788833618164, 0.9728266000747681, 0.6483817100524902]",scare,0.9742383360862732
anger,"When a colleague asked me for help at work, despite the fact that he had more time to do it than I had. ",guilt,"[0.7918323874473572, 0.7972661256790161, 0.7110409736633301, 0.8388587832450867, 0.37228599190711975, 0.7314502596855164, 0.7796605229377747]",guilt,0.8388587832450867
sadness,When I did not get the salary increase that I had been expecting and understood how little one's work was appreciated. ,sadness,"[0.79068523645401, 0.8847749829292297, 0.8277629017829895, 0.7347998023033142, 0.20869912207126617, 0.9271873831748962, 0.8934966921806335]",sadness,0.9271873831748962
disgust,When I was weeding the garden I found a lizard in my hand. ,fear,"[0.843319833278656, 0.9166820645332336, 0.9672767519950867, 0.8409484624862671, 0.36016637086868286, 0.7157819271087646, 0.9075026512145996]",scare,0.9672767519950867
shame,"When I met a friend whom I had not seen for a long time and heard all about her troubles, I thought that I should have got in touch with her earlier. ",guilt,"[0.3571372330188751, 0.8419252634048462, 0.8486886024475098, 0.9814916849136353, 0.6405646800994873, 0.9523899555206299, 0.9024293422698975]",guilt,0.9814916849136353
guilt,I got angry at my mother for something trivial. We were in a bad mood because my father was very ill and I knew that my mother really needed support. I had reacted wrongly. ,anger,"[0.9928680658340454, 0.886027991771698, 0.6364860534667969, 0.8346853852272034, 0.2394012212753296, 0.8613908290863037, 0.5983484983444214]",anger,0.9928680658340454
joy,"New year's eve /, I met my girlfriend. We stood on the steps outside her parents home and I kissed her for the first time. ",joy,"[0.01631312631070614, 0.03561575338244438, 0.5162755846977234, 0.12546834349632263, 0.9582236409187317, 0.01276348251849413, 0.05683374032378197]",happiness,0.9582236409187317
fear,"When I was stopped by plain clothes policemen because the car I was driving had overturned on the Avenue. I had been driving too fast, and I was afraid when I was stopped, questionned and then toild to go. The situation ended happily since there were no consequences. ",fear,"[0.0019429796375334263, 0.008079743012785912, 0.9727846384048462, 0.0366421639919281, 0.1775754690170288, 0.0016393960686400533, 0.04042079672217369]",fear,0.9727846384048462
anger,The editor changed the heading of an article that I had written. He considered the heading to be derogatory towards the person I had written about. ,disgust,"[0.8342687487602234, 0.8800617456436157, 0.5447043776512146, 0.5736390948295593, 0.46799129247665405, 0.4353727400302887, 0.8444774150848389]",disgust,0.8800617456436157
sadness,"A close acquaintance of the family died of lung cancer. Although it was expected, I still felt depressed. ",sadness,"[0.0009871521033346653, 0.4469514787197113, 0.7199040055274963, 0.17267927527427673, 0.25130707025527954, 0.9970188140869141, 0.0485105998814106]",sadness,0.9970188140869141
disgust,"When I saw a picture, in the Gothenburg Post, of a totally demolished car with two fatally injured passengers. The car was so badly damaged that they couldn't get the bodies out at the scene of the accident. ",sadness,"[0.8664746284484863, 0.9111611843109131, 0.952150285243988, 0.8559367656707764, 0.5093396306037903, 0.9802621603012085, 0.8851357102394104]",sadness,0.9802621603012085
shame,One night I had a sexual intercourse with another man. My sexual desire and my curiosity had made me jump into bed with him. I am ashamed of myself now. ,shame,"[0.8077030777931213, 0.9857651591300964, 0.4922996759414673, 0.9933795928955078, 0.15966807305812836, 0.916391134262085, 0.9983822107315063]",shame,0.9983822107315063
guilt,"Due to laziness, I failed the term studies completely at University. I also wanted, to some extent, to protest against my parents' expectations. ",guilt,"[0.6638315320014954, 0.7306966781616211, 0.1039266511797905, 0.7673384547233582, 0.10559919476509094, 0.7154654860496521, 0.7435405850410461]",guilt,0.7673384547233582
joy,When I got the loan for my studies. ,joy,"[0.2701939046382904, 0.13172486424446106, 0.2512979209423065, 0.46655571460723877, 0.9318568706512451, 0.0934986099600792, 0.15278984606266022]",an achievement,0.9318568706512451
fear,I met intoxicated people with dubious intentions in a back alley one Wednesday night. ,fear,"[0.5343495607376099, 0.8159595727920532, 0.9148958921432495, 0.651832640171051, 0.3118145763874054, 0.168837308883667, 0.6026433706283569]",dread,0.9148958921432495
anger,On the T. V I saw a news feature on South Africa. A policeman attacked a group of black people with a whip. ,fear,"[0.9193521738052368, 0.9066720604896545, 0.9307698607444763, 0.7282167673110962, 0.5087591409683228, 0.883629560470581, 0.7763468027114868]",scare,0.9307698607444763
sadness,The thought of having to read a boring book of pages in English. ,fear,"[0.30354106426239014, 0.69478440284729, 0.8054140210151672, 0.1365325152873993, 0.03911370411515236, 0.6871894598007202, 0.44496816396713257]",dread,0.8054140210151672
disgust,Grovelling people. ,disgust,"[0.9664118885993958, 0.9949384927749634, 0.9809046387672424, 0.651565670967102, 0.3380460739135742, 0.9868848323822021, 0.9647998809814453]",revulsion,0.9949384927749634
shame,My inability to assert myself positively in a group. ,shame,"[0.3745864927768707, 0.6056835651397705, 0.7962972521781921, 0.7647194266319275, 0.04489345848560333, 0.7793689966201782, 0.8752219080924988]",humiliation,0.8752219080924988
guilt,I experience feelings of guilt because I do not study enough. ,guilt,"[0.009446886368095875, 0.12896840274333954, 0.03490779921412468, 0.998059093952179, 0.05699001997709274, 0.11420674622058868, 0.1628851294517517]",guilt,0.998059093952179
disgust,"Observing someone in the cafeteria noisily gulping in his food, having extremely bad manners. ",disgust,"[0.8707447052001953, 0.922285795211792, 0.7321473956108093, 0.49430912733078003, 0.16233660280704498, 0.032953765243291855, 0.8663462400436401]",disgust,0.922285795211792
shame,I guess I have often been ashamed after having talked badly of other people. ,shame,"[0.0375962033867836, 0.6699472665786743, 0.180632084608078, 0.9553610682487488, 0.4453865587711334, 0.34813594818115234, 0.9951560497283936]",embarrassment,0.9951560497283936
guilt,Having been angry and unpleasant towards my parents. ,anger,"[0.9983862638473511, 0.9842812418937683, 0.33957013487815857, 0.8637334108352661, 0.31043481826782227, 0.004033454693853855, 0.42225584387779236]",anger,0.9983862638473511
joy,When my sister - after a history of one abortion and one stillbirth - gave birth to a perfectly healty boy. ,joy,"[0.22741973400115967, 0.033377714455127716, 0.2152930349111557, 0.32622286677360535, 0.965377926826477, 0.2658604681491852, 0.06734366714954376]",happiness,0.965377926826477
fear,"When my sister had the still born child, she was emotionally very deep down, and it took her a long time to recover. ",sadness,"[0.18190418183803558, 0.2843939960002899, 0.4951382875442505, 0.5215995907783508, 0.05845046788454056, 0.9418331384658813, 0.4157582223415375]",sadness,0.9418331384658813
anger,"We were starting a student project, and the teacher we talked to was very negative and not very helpful. ",disgust,"[0.6930922865867615, 0.9134656190872192, 0.7838956117630005, 0.4325386881828308, 0.0931791290640831, 0.7484312057495117, 0.672789454460144]",bitterness,0.9134656190872192
sadness,"When my boyfriend openly let me down, preferring another girl. ",sadness,"[0.9535295963287354, 0.9460234045982361, 0.8645001649856567, 0.9282822012901306, 0.12883612513542175, 0.9854728579521179, 0.966077446937561]",sadness,0.9854728579521179
disgust,"I felt some disgust for my boyfriend for a time, after he had left me. ",disgust,"[0.70261549949646, 0.9916526675224304, 0.7632610201835632, 0.0714852586388588, 0.2630961239337921, 0.00599519582465291, 0.9275173544883728]",disgust,0.9916526675224304
shame,Can't think of any. ,disgust,"[0.0032385545782744884, 0.01729479432106018, 0.002985378261655569, 0.0022151246666908264, 0.007138323504477739, 0.008932558819651604, 0.006041013170033693]",ugliness,0.01729479432106018
guilt,"Before an accident, my aunt offered me the front seat of the car, next to the driver. I declined, she took that seat and was killed there when the car crashed. ",sadness,"[0.8098868727684021, 0.7560084462165833, 0.9608939290046692, 0.8624223470687866, 0.4773590564727783, 0.9827439188957214, 0.8704792261123657]",sadness,0.9827439188957214
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",joy,"[0.0904686450958252, 0.006520328111946583, 0.5766560435295105, 0.08344223350286484, 0.9540532827377319, 0.13452303409576416, 0.1397462636232376]",happiness,0.9540532827377319
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",fear,"[0.866436779499054, 0.7893680334091187, 0.9759951233863831, 0.9077354073524475, 0.07106304913759232, 0.9046158790588379, 0.8453382253646851]",scare,0.9759951233863831
anger,Being treated unfairly. ,disgust,"[0.9282884001731873, 0.9425155520439148, 0.8096107244491577, 0.8625320196151733, 0.40740251541137695, 0.9285998344421387, 0.8937373161315918]",bitterness,0.9425155520439148
sadness,Breaking up with a girl. ,sadness,"[0.8190693259239197, 0.9181618690490723, 0.7937471270561218, 0.7452178001403809, 0.6853910684585571, 0.9541475772857666, 0.759975790977478]",sadness,0.9541475772857666
disgust,Nothing. ,disgust,"[0.007949835620820522, 0.12491646409034729, 0.02338733710348606, 0.006695812568068504, 0.012431064620614052, 0.013407335616648197, 0.02330993115901947]",ugliness,0.12491646409034729
shame,None. ,disgust,"[0.0032307873480021954, 0.035403937101364136, 0.003093286417424679, 0.002743793884292245, 0.013350906781852245, 0.015624833293259144, 0.004726702347397804]",ugliness,0.035403937101364136
guilt,Little contact with my father before he died. ,sadness,"[0.5723701119422913, 0.6232020854949951, 0.6915973424911499, 0.7415079474449158, 0.22135812044143677, 0.936511218547821, 0.6042718291282654]",sadness,0.936511218547821
joy,"When I was accepted as a student at the college, not having thought it possible. ",joy,"[0.45498523116111755, 0.013254465535283089, 0.717476487159729, 0.22442053258419037, 0.9546095132827759, 0.12266476452350616, 0.29795342683792114]",an achievement,0.9546095132827759
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.8539038300514221, 0.8582191467285156, 0.9213205575942993, 0.8823104500770569, 0.2718378007411957, 0.9813771843910217, 0.8803348541259766]",sadness,0.9813771843910217
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.9974229335784912, 0.6950495839118958, 0.024192532524466515, 0.47507572174072266, 0.7235118746757507, 0.002727728569880128, 0.017288895323872566]",anger,0.9974229335784912
sadness,When my grandmother died. ,sadness,"[0.7069509625434875, 0.7472783923149109, 0.7918904423713684, 0.8131493926048279, 0.7052948474884033, 0.9701786637306213, 0.6881487965583801]",sadness,0.9701786637306213
disgust,Not applicable. ,disgust,"[0.11080383509397507, 0.21382305026054382, 0.1444789320230484, 0.09687814861536026, 0.11431659758090973, 0.1502937227487564, 0.1743103414773941]",revulsion,0.21382305026054382
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.000961913785431534, 0.001721384353004396, 0.0045166658237576485, 0.00044286513002589345, 0.9790883660316467, 0.000653848925139755, 0.0017533453647047281]",joy,0.9790883660316467
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.365556925535202, 0.3254225552082062, 0.9232718348503113, 0.36010363698005676, 0.47010064125061035, 0.12763366103172302, 0.3824971616268158]",scare,0.9232718348503113
