labels,text,emotion,prob_emotion,emotion_word,prob_max
guilt,"When my father and I worked on the house just after he had recovered from illness, I was rather lazy. This meant that he had to work hard and was not very well later. ",guilt,"[0.8340970873832703, 0.6653680801391602, 0.6665932536125183, 0.9072702527046204, 0.07414989918470383, 0.762611985206604, 0.6470385789871216]",culpability,0.9072702527046204
joy,When I gave birth to my son and saw that he was alive and that I had managed it well. He was born a month too early with a malfunctioning lung. This happened a year ago. ,joy,"[0.012814564630389214, 0.007885300554335117, 0.1619320660829544, 0.8656346797943115, 0.9488363265991211, 0.025382893159985542, 0.6811275482177734]",an achievement,0.9488363265991211
fear,When I found out that my father had lung cancer and they did not know how long he would live. ,fear,"[0.7420565485954285, 0.8689416646957397, 0.9742380976676941, 0.9327671527862549, 0.4998772144317627, 0.9740660190582275, 0.8075037598609924]",scare,0.9742380976676941
anger,"When a colleague asked me for help at work, despite the fact that he had more time to do it than I had. ",guilt,"[0.9367558360099792, 0.8503509163856506, 0.7110416889190674, 0.9501314759254456, 0.37228336930274963, 0.9106554388999939, 0.8221338391304016]",culpability,0.9501314759254456
sadness,When I did not get the salary increase that I had been expecting and understood how little one's work was appreciated. ,sadness,"[0.9496721625328064, 0.931027889251709, 0.827763557434082, 0.929857075214386, 0.20869791507720947, 0.976159930229187, 0.9420673847198486]",unhappiness,0.976159930229187
disgust,When I was weeding the garden I found a lizard in my hand. ,fear,"[0.9431666135787964, 0.9522023797035217, 0.9672767519950867, 0.9498226046562195, 0.36016806960105896, 0.7157869338989258, 0.907503068447113]",scare,0.9672767519950867
shame,"When I met a friend whom I had not seen for a long time and heard all about her troubles, I thought that I should have got in touch with her earlier. ",guilt,"[0.9749736785888672, 0.942733645439148, 0.8486886024475098, 0.9907613396644592, 0.6405636072158813, 0.9703777432441711, 0.9024300575256348]",responsibility,0.9907613396644592
guilt,I got angry at my mother for something trivial. We were in a bad mood because my father was very ill and I knew that my mother really needed support. I had reacted wrongly. ,anger,"[0.9928680658340454, 0.9651741981506348, 0.636485755443573, 0.9711431264877319, 0.23940052092075348, 0.945830225944519, 0.7692285180091858]",anger,0.9928680658340454
joy,"New year's eve /, I met my girlfriend. We stood on the steps outside her parents home and I kissed her for the first time. ",joy,"[0.018246617168188095, 0.03561554104089737, 0.5162773132324219, 0.9400282502174377, 0.9582237601280212, 0.02085317298769951, 0.902255654335022]",happiness,0.9582237601280212
fear,"When I was stopped by plain clothes policemen because the car I was driving had overturned on the Avenue. I had been driving too fast, and I was afraid when I was stopped, questionned and then toild to go. The situation ended happily since there were no consequences. ",fear,"[0.0019430055981501937, 0.07290924340486526, 0.9727848768234253, 0.4965682029724121, 0.17757685482501984, 0.005296751856803894, 0.09173496812582016]",fear,0.9727848768234253
anger,The editor changed the heading of an article that I had written. He considered the heading to be derogatory towards the person I had written about. ,disgust,"[0.9427438974380493, 0.9809063076972961, 0.5447050929069519, 0.8146587014198303, 0.4679909646511078, 0.639991044998169, 0.9563576579093933]",repugnance,0.9809063076972961
sadness,"A close acquaintance of the family died of lung cancer. Although it was expected, I still felt depressed. ",sadness,"[0.002177281305193901, 0.44695261120796204, 0.7199044227600098, 0.9836903214454651, 0.25130602717399597, 0.9970188140869141, 0.7421686053276062]",sadness,0.9970188140869141
disgust,"When I saw a picture, in the Gothenburg Post, of a totally demolished car with two fatally injured passengers. The car was so badly damaged that they couldn't get the bodies out at the scene of the accident. ",sadness,"[0.8664748072624207, 0.9495932459831238, 0.9604326486587524, 0.9311732053756714, 0.5093421936035156, 0.9802621603012085, 0.8851359486579895]",sadness,0.9802621603012085
shame,One night I had a sexual intercourse with another man. My sexual desire and my curiosity had made me jump into bed with him. I am ashamed of myself now. ,shame,"[0.8077027797698975, 0.9960314631462097, 0.860053539276123, 0.9945098161697388, 0.15966728329658508, 0.9901324510574341, 0.9983822107315063]",shame,0.9983822107315063
guilt,"Due to laziness, I failed the term studies completely at University. I also wanted, to some extent, to protest against my parents' expectations. ",sadness,"[0.8942434191703796, 0.8932522535324097, 0.10505294054746628, 0.876227617263794, 0.10559825599193573, 0.9040506482124329, 0.7435401678085327]",unhappiness,0.9040506482124329
joy,When I got the loan for my studies. ,guilt,"[0.2701963186264038, 0.13172604143619537, 0.25129616260528564, 0.9478551149368286, 0.9318569302558899, 0.09350031614303589, 0.15278948843479156]",responsibility,0.9478551149368286
fear,I met intoxicated people with dubious intentions in a back alley one Wednesday night. ,disgust,"[0.8785082101821899, 0.9584445953369141, 0.9148959517478943, 0.8937305808067322, 0.31181469559669495, 0.43105411529541016, 0.8395820260047913]",repugnance,0.9584445953369141
anger,On the T. V I saw a news feature on South Africa. A policeman attacked a group of black people with a whip. ,disgust,"[0.9193521738052368, 0.9558495283126831, 0.9307698607444763, 0.9028924107551575, 0.5087601542472839, 0.948341965675354, 0.8252221941947937]",repugnance,0.9558495283126831
sadness,The thought of having to read a boring book of pages in English. ,anger,"[0.9393706321716309, 0.9108148217201233, 0.8054144382476807, 0.524217426776886, 0.03911367431282997, 0.8754671216011047, 0.4757915437221527]",annoyance,0.9393706321716309
disgust,Grovelling people. ,disgust,"[0.9920393228530884, 0.9983636736869812, 0.980904757976532, 0.9568595886230469, 0.33804652094841003, 0.9909037947654724, 0.9648004770278931]",loathing,0.9983636736869812
shame,My inability to assert myself positively in a group. ,anger,"[0.907878041267395, 0.8055652379989624, 0.7962977290153503, 0.8970539569854736, 0.0448933020234108, 0.852059006690979, 0.8752217292785645]",irritation,0.907878041267395
guilt,I experience feelings of guilt because I do not study enough. ,guilt,"[0.015976421535015106, 0.8327269554138184, 0.0349079966545105, 0.998059093952179, 0.05698991194367409, 0.26774218678474426, 0.43762534856796265]",guilt,0.998059093952179
disgust,"Observing someone in the cafeteria noisily gulping in his food, having extremely bad manners. ",anger,"[0.9754451513290405, 0.9692795872688293, 0.7321485280990601, 0.9390731453895569, 0.16233739256858826, 0.7474393248558044, 0.9188213348388672]",annoyance,0.9754451513290405
shame,I guess I have often been ashamed after having talked badly of other people. ,shame,"[0.03759647160768509, 0.9810873866081238, 0.1806299090385437, 0.97660893201828, 0.4453849494457245, 0.5702422261238098, 0.9951561689376831]",embarrassment,0.9951561689376831
guilt,Having been angry and unpleasant towards my parents. ,anger,"[0.9983862638473511, 0.9842812418937683, 0.3395703136920929, 0.9038487672805786, 0.31043463945388794, 0.8814267516136169, 0.7220819592475891]",anger,0.9983862638473511
joy,When my sister - after a history of one abortion and one stillbirth - gave birth to a perfectly healty boy. ,joy,"[0.22742018103599548, 0.1355990618467331, 0.21529315412044525, 0.842024028301239, 0.965377926826477, 0.2658590078353882, 0.6619458198547363]",happiness,0.965377926826477
fear,"When my sister had the still born child, she was emotionally very deep down, and it took her a long time to recover. ",sadness,"[0.1819048821926117, 0.2843955159187317, 0.5857933163642883, 0.7751806974411011, 0.058450523763895035, 0.9418324828147888, 0.5184805393218994]",sadness,0.9418324828147888
anger,"We were starting a student project, and the teacher we talked to was very negative and not very helpful. ",anger,"[0.9674875736236572, 0.9587951302528381, 0.783896803855896, 0.7527527809143066, 0.09317949414253235, 0.9674479961395264, 0.8562635183334351]",irritation,0.9674875736236572
sadness,"When my boyfriend openly let me down, preferring another girl. ",sadness,"[0.9674273729324341, 0.9772319793701172, 0.888554573059082, 0.9738051891326904, 0.128834530711174, 0.9945166707038879, 0.9825941920280457]",unhappiness,0.9945166707038879
disgust,"I felt some disgust for my boyfriend for a time, after he had left me. ",disgust,"[0.9251590967178345, 0.9916526675224304, 0.7929155230522156, 0.7258196473121643, 0.2630953788757324, 0.839873194694519, 0.9285410642623901]",disgust,0.9916526675224304
shame,Can't think of any. ,guilt,"[0.01608814112842083, 0.017294762656092644, 0.0030001099221408367, 0.054824963212013245, 0.0071383132599294186, 0.03387981280684471, 0.013571338728070259]",blameworthy,0.054824963212013245
guilt,"Before an accident, my aunt offered me the front seat of the car, next to the driver. I declined, she took that seat and was killed there when the car crashed. ",sadness,"[0.8117337226867676, 0.9166890978813171, 0.9608939290046692, 0.9416786432266235, 0.4773598909378052, 0.9827439188957214, 0.8965199589729309]",sadness,0.9827439188957214
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",joy,"[0.23639197647571564, 0.0065202596597373486, 0.5766587853431702, 0.912138819694519, 0.9540534019470215, 0.13452599942684174, 0.8581701517105103]",happiness,0.9540534019470215
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",guilt,"[0.9043974876403809, 0.9288185238838196, 0.9759951233863831, 0.9782342314720154, 0.07106328755617142, 0.9266752600669861, 0.8498650193214417]",culpability,0.9782342314720154
anger,Being treated unfairly. ,disgust,"[0.9719969630241394, 0.9830585718154907, 0.8096112608909607, 0.9567373394966125, 0.4074043333530426, 0.9820863008499146, 0.9608292579650879]",repugnance,0.9830585718154907
sadness,Breaking up with a girl. ,sadness,"[0.8911042809486389, 0.9255327582359314, 0.7937476634979248, 0.9111320972442627, 0.6853908896446228, 0.985095202922821, 0.8654333353042603]",unhappiness,0.985095202922821
disgust,Nothing. ,sadness,"[0.017147859558463097, 0.12491685152053833, 0.023387419059872627, 0.08529549837112427, 0.012431135401129723, 0.3340242803096771, 0.14373531937599182]",loneliness,0.3340242803096771
shame,None. ,guilt,"[0.005711184814572334, 0.0354040190577507, 0.00309327756986022, 0.06755448877811432, 0.013350801542401314, 0.029452314600348473, 0.01071087270975113]",blameworthy,0.06755448877811432
guilt,Little contact with my father before he died. ,sadness,"[0.7150295376777649, 0.6232028603553772, 0.6915977597236633, 0.8364646434783936, 0.22135835886001587, 0.936511218547821, 0.6336871385574341]",sadness,0.936511218547821
joy,"When I was accepted as a student at the college, not having thought it possible. ",joy,"[0.45498719811439514, 0.05646095052361488, 0.7174779176712036, 0.6700605750083923, 0.9546095728874207, 0.12266603857278824, 0.297953724861145]",an achievement,0.9546095728874207
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.8539045453071594, 0.9462358355522156, 0.9517813920974731, 0.9541299939155579, 0.2718355655670166, 0.9813770651817322, 0.8803346157073975]",sadness,0.9813770651817322
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.9974229335784912, 0.9445529580116272, 0.024192143231630325, 0.9351692199707031, 0.7235109210014343, 0.09124631434679031, 0.7230082154273987]",anger,0.9974229335784912
sadness,When my grandmother died. ,sadness,"[0.7069509625434875, 0.7472795248031616, 0.8777399659156799, 0.9490216970443726, 0.7052943706512451, 0.9701786637306213, 0.8295731544494629]",sadness,0.9701786637306213
disgust,Not applicable. ,disgust,"[0.3721662163734436, 0.4006780683994293, 0.14447848498821259, 0.31569162011146545, 0.11431623250246048, 0.2738078236579895, 0.36264699697494507]",repugnance,0.4006780683994293
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.0015095234848558903, 0.0017213770188391209, 0.004516609478741884, 0.5637096166610718, 0.9790884852409363, 0.0011640492593869567, 0.35164913535118103]",joy,0.9790884852409363
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",anger,"[0.9696890115737915, 0.6429134011268616, 0.9232717752456665, 0.6264268159866333, 0.4701015055179596, 0.8792870044708252, 0.38507235050201416]",irritation,0.9696890115737915
