labels,text,expr_emo,prob_expr_emo,prob_max
guilt,"Before an accident, my aunt offered me the front seat of the car, next to the driver. I declined, she took that seat and was killed there when the car crashed. ",sadness,"[0.3998957, 0.18552445, 0.7606138, 0.75165874, 0.0026147012, 0.9870604, 0.82977444]",0.9870604
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",joy,"[0.004007546, 0.0012208457, 0.036510132, 0.027266245, 0.93076646, 0.0025579443, 0.010120007]",0.93076646
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",fear,"[0.8477072, 0.7451058, 0.9664533, 0.9222103, 0.0014402344, 0.8609607, 0.87847924]",0.9664533
anger,Being treated unfairly. ,anger,"[0.958004, 0.839699, 0.7693502, 0.74307054, 0.0008821099, 0.9255102, 0.8515544]",0.958004
sadness,Breaking up with a girl. ,sadness,"[0.84361845, 0.39629933, 0.47547835, 0.6073902, 0.0030433412, 0.94879586, 0.59628725]",0.94879586
disgust,Nothing. ,disgust,"[0.007943328, 0.057693753, 0.01616234, 0.009647036, 0.0021417353, 0.042998865, 0.022036046]",0.057693753
shame,None. ,sadness,"[0.05737808, 0.10257029, 0.036753982, 0.018813638, 0.016305046, 0.1462844, 0.043534078]",0.1462844
guilt,Little contact with my father before he died. ,sadness,"[0.28291088, 0.13998587, 0.51027644, 0.5568627, 0.014278116, 0.8875909, 0.30559653]",0.8875909
joy,"When I was accepted as a student at the college, not having thought it possible. ",joy,"[0.05251363, 0.011961167, 0.45417234, 0.16685039, 0.9344706, 0.003399792, 0.01143405]",0.9344706
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.79187596, 0.8511085, 0.9624578, 0.9228881, 0.00058401166, 0.9909621, 0.9396775]",0.9909621
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.9983342, 0.03883098, 0.009552241, 0.05532832, 0.0007978023, 0.0009976542, 0.003952196]",0.9983342
sadness,When my grandmother died. ,sadness,"[0.39197835, 0.395483, 0.7993777, 0.8671369, 0.0021714577, 0.9896889, 0.4650435]",0.9896889
disgust,Not applicable. ,sadness,"[0.27716708, 0.2321883, 0.17273332, 0.102644205, 0.021015532, 0.35492754, 0.13819918]",0.35492754
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.00040559622, 0.0003323605, 0.00044954053, 0.0006953236, 0.9750215, 0.0007139875, 0.00041220355]",0.9750215
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.17038718, 0.068846054, 0.93250716, 0.52275723, 0.013808878, 0.103804424, 0.12814759]",0.93250716
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",anger,"[0.98821825, 0.98702836, 0.6991286, 0.7631571, 0.0018415949, 0.98093045, 0.9389545]",0.98821825
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.010109733, 0.03343237, 0.62232006, 0.81587476, 0.0005549632, 0.9983822, 0.9014733]",0.9983822
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.49309894, 0.9942279, 0.97848046, 0.3933982, 0.001132129, 0.39939928, 0.8310102]",0.9942279
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",guilt,"[0.009409473, 0.9627303, 0.58101207, 0.9965563, 0.0009819967, 0.9816823, 0.99617577]",0.9965563
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.13250327, 0.49946344, 0.4875535, 0.9953477, 0.0006780557, 0.9080616, 0.9849829]",0.9953477
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",joy,"[0.05221141, 0.010139161, 0.055210117, 0.13273421, 0.936176, 0.14078961, 0.023087071]",0.936176
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.16478261, 0.048910722, 0.99873406, 0.8552798, 0.0008676858, 0.70970935, 0.7952184]",0.99873406
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",fear,"[0.4887861, 0.25382772, 0.7252196, 0.67840046, 0.26853544, 0.037252232, 0.22255044]",0.7252196
sadness,My grandmother died suddenly last summer. ,sadness,"[0.3268096, 0.2020246, 0.7879344, 0.7136215, 0.0005462674, 0.96733475, 0.61386013]",0.96733475
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.99283373, 0.9957552, 0.40815115, 0.7783861, 0.0016901119, 0.1358076, 0.50910467]",0.9957552
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,guilt,"[0.2639743, 0.36220914, 0.28353566, 0.78152716, 0.0034982567, 0.61311316, 0.6187709]",0.78152716
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,guilt,"[0.5277157, 0.25609878, 0.7639908, 0.9500257, 0.03254999, 0.76301384, 0.87355506]",0.9500257
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.0011432279, 0.00039170112, 0.66751075, 0.15528828, 0.9874013, 0.0011855272, 0.0006251346]",0.9874013
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.28503844, 0.06217586, 0.99020725, 0.56974477, 0.002465729, 0.638611, 0.10097227]",0.99020725
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.99273324, 0.6771703, 0.3245482, 0.23713619, 0.0020740132, 0.03855601, 0.1607977]",0.99273324
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",sadness,"[0.9835956, 0.97811997, 0.9156699, 0.9929609, 0.001642173, 0.99368685, 0.9900781]",0.99368685
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.98559594, 0.99630725, 0.841355, 0.55004525, 0.0016658193, 0.76726246, 0.87162834]",0.99630725
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",guilt,"[0.90732974, 0.7244692, 0.99400514, 0.9980921, 0.001847719, 0.8959239, 0.99753785]",0.9980921
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,sadness,"[0.3234725, 0.14339913, 0.09348632, 0.22886728, 0.01534135, 0.6117776, 0.08905826]",0.6117776
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.0012641256, 0.00045857072, 0.0011722434, 0.048126917, 0.91679496, 0.0006757357, 0.002211577]",0.91679496
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",anger,"[0.9836895, 0.20960636, 0.3975682, 0.9606977, 0.0022580524, 0.11053818, 0.53279364]",0.9836895
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.0067549543, 0.02900044, 0.77325827, 0.37783778, 0.0015848435, 0.9980076, 0.3613652]",0.9980076
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",guilt,"[0.91612726, 0.92081386, 0.87325346, 0.95801, 0.033740476, 0.85259265, 0.90191084]",0.95801
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,sadness,"[0.87582123, 0.5705751, 0.9269302, 0.65468895, 0.00076202885, 0.9706294, 0.7868566]",0.9706294
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.086716495, 0.3006261, 0.53427714, 0.9915467, 0.001424804, 0.9837953, 0.9571808]",0.9915467
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",anger,"[0.8177335, 0.21538126, 0.01031032, 0.22898819, 0.25685382, 0.03379181, 0.089549206]",0.8177335
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.0697479, 0.14293797, 0.99524516, 0.225339, 0.0013315756, 0.21988526, 0.17445156]",0.99524516
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.9965077, 0.97682637, 0.067155, 0.59286344, 0.0032296174, 0.0037486248, 0.4078533]",0.9965077
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.0022221466, 0.0067342417, 0.037922297, 0.063010275, 0.011049794, 0.9902248, 0.13353084]",0.9902248
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.6060564, 0.996874, 0.096093394, 0.4490822, 0.00064148026, 0.116737306, 0.9173717]",0.996874
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",disgust,"[0.979795, 0.9817183, 0.17869541, 0.9717667, 0.00043538044, 0.015738145, 0.9381602]",0.9817183
guilt,Forced to fill in a questionnaire. ,fear,"[0.4595437, 0.44563144, 0.8463754, 0.31699905, 0.0034799431, 0.34418565, 0.4030625]",0.8463754
joy,When I won a tennis match. ,joy,"[0.011794632, 0.0031776906, 0.0028187244, 0.16608725, 0.9694629, 0.0014090468, 0.0017201523]",0.9694629
fear,When my dog ran out on thin ice last spring. ,guilt,"[0.84476256, 0.8312721, 0.9670721, 0.9716693, 0.104702525, 0.96588403, 0.89585835]",0.9716693
anger,When my tennis match was interrupted because a kid cycled right into the court. ,anger,"[0.92497426, 0.83198476, 0.87980026, 0.8630539, 0.007116164, 0.8654036, 0.6367492]",0.92497426
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.00061951205, 0.00035562113, 0.0011822038, 0.008669832, 0.9799652, 0.00018081609, 0.00047589515]",0.9799652
fear,Risk of being involved in a fight after a party. ,fear,"[0.7422793, 0.07925607, 0.9829208, 0.28485096, 0.003727105, 0.03244432, 0.054022994]",0.9829208
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.6566632, 0.5913094, 0.95026386, 0.27555466, 0.001597186, 0.21764024, 0.3661055]",0.95026386
sadness,After an exam which I failed. ,sadness,"[0.79702926, 0.8360982, 0.6793197, 0.8074431, 0.0008104951, 0.9394292, 0.8948089]",0.9394292
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",guilt,"[0.83092165, 0.5344704, 0.85118246, 0.916718, 0.008773255, 0.5216361, 0.8523381]",0.916718
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",guilt,"[0.40844235, 0.34808928, 0.875759, 0.8946914, 0.0015410704, 0.7545789, 0.7929129]",0.8946914
joy,When I met an old schhol friend (school love). ,joy,"[0.04406898, 0.03712183, 0.042116247, 0.5389797, 0.9033021, 0.14498463, 0.053037055]",0.9033021
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",fear,"[0.8873524, 0.81568855, 0.9771756, 0.8402509, 0.0014615906, 0.9417261, 0.9130743]",0.9771756
anger,"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal. ",guilt,"[0.74851143, 0.5830418, 0.40880644, 0.8599281, 0.06275784, 0.17983459, 0.66350675]",0.8599281
