labels,text,expr_s,prob_expr_s,prob_max
sadness,When I did not get the salary increase that I had been expecting and understood how little one's work was appreciated. ,shame,"[0.787715494632721, 0.6807306632399559, 0.6057264481981596, 0.5907022642592589, 0.014072885639810314, 0.7117334107557932, 0.8492956062157949]",0.8492956062157949
disgust,When I was weeding the garden I found a lizard in my hand. ,fear,"[0.6202415252725283, 0.6590936630964279, 0.885738362868627, 0.7084341198205948, 0.17810998484492302, 0.40796083336075145, 0.4659367986023426]",0.885738362868627
shame,"When I met a friend whom I had not seen for a long time and heard all about her troubles, I thought that I should have got in touch with her earlier. ",guilt,"[0.5260398543129364, 0.39865844541539747, 0.4066657507792115, 0.8955004960298538, 0.023925525446732838, 0.8831645548343658, 0.7217905471722285]",0.8955004960298538
guilt,I got angry at my mother for something trivial. We were in a bad mood because my father was very ill and I knew that my mother really needed support. I had reacted wrongly. ,guilt,"[0.9732809563477834, 0.6778485029935837, 0.5583943178256353, 0.9818191230297089, 0.0667650107643567, 0.7434496035178503, 0.8132823606332144]",0.9818191230297089
joy,"New year's eve /, I met my girlfriend. We stood on the steps outside her parents home and I kissed her for the first time. ",joy,"[0.011356479565923413, 0.005696224213655417, 0.0515972578820462, 0.2756238902608554, 0.8761667609214783, 0.00982328261792039, 0.028135204299663503]",0.8761667609214783
fear,"When I was stopped by plain clothes policemen because the car I was driving had overturned on the Avenue. I had been driving too fast, and I was afraid when I was stopped, questionned and then toild to go. The situation ended happily since there were no consequences. ",fear,"[0.0016176502297942836, 0.13657852188528827, 0.8467153658469518, 0.1814553802832961, 0.06500291312113404, 0.0054286239222468185, 0.04907671920955181]",0.8467153658469518
anger,The editor changed the heading of an article that I had written. He considered the heading to be derogatory towards the person I had written about. ,disgust,"[0.683929055929184, 0.8728665510813395, 0.5605535507202148, 0.6899534811576208, 0.012695121947520724, 0.3336200527846813, 0.8609533806641897]",0.8728665510813395
sadness,"A close acquaintance of the family died of lung cancer. Although it was expected, I still felt depressed. ",sadness,"[0.004402987193316221, 0.30329000546286505, 0.5157144386321306, 0.3561248586823543, 0.005204132728977129, 0.9258557458718618, 0.2677842378616333]",0.9258557458718618
disgust,"When I saw a picture, in the Gothenburg Post, of a totally demolished car with two fatally injured passengers. The car was so badly damaged that they couldn't get the bodies out at the scene of the accident. ",fear,"[0.7826651036739349, 0.7595778405666351, 0.9279794494311014, 0.5679124097029368, 0.021554989720849942, 0.8517346878846487, 0.4431060552597046]",0.9279794494311014
shame,One night I had a sexual intercourse with another man. My sexual desire and my curiosity had made me jump into bed with him. I am ashamed of myself now. ,shame,"[0.5109562184661627, 0.9656816025575002, 0.5643174049134055, 0.9855835239092509, 0.011990908979593465, 0.6739581096917391, 0.9966164529323578]",0.9966164529323578
guilt,"Due to laziness, I failed the term studies completely at University. I also wanted, to some extent, to protest against my parents' expectations. ",anger,"[0.850538988908132, 0.4279332061608632, 0.11912167972574632, 0.6891773988803228, 0.00971927986635516, 0.43239373713731766, 0.6497599979241689]",0.850538988908132
joy,When I got the loan for my studies. ,joy,"[0.1352209197357297, 0.07118449810271461, 0.10554797295480967, 0.2816828303039074, 0.779194970925649, 0.09323659911751747, 0.05753681001563867]",0.779194970925649
fear,I met intoxicated people with dubious intentions in a back alley one Wednesday night. ,fear,"[0.46293478459119797, 0.6892787466446558, 0.7998393177986145, 0.7777171184619268, 0.009057472692802548, 0.22027833263079324, 0.612001379330953]",0.7998393177986145
anger,On the T. V I saw a news feature on South Africa. A policeman attacked a group of black people with a whip. ,fear,"[0.8399837911128998, 0.8479682405789694, 0.883557399113973, 0.6184312130014101, 0.038271814778757594, 0.6224440298974514, 0.6631669700145721]",0.883557399113973
sadness,The thought of having to read a boring book of pages in English. ,fear,"[0.6177319983641306, 0.8465189536412557, 0.8560758233070374, 0.3414643506209056, 0.0031340279577610395, 0.7019456823666891, 0.3683943872650464]",0.8560758233070374
disgust,Grovelling people. ,disgust,"[0.9906932910283407, 0.994116852680842, 0.9458284874757131, 0.8664783636728922, 0.026641977950930595, 0.9600178698698679, 0.9303043286005656]",0.994116852680842
shame,My inability to assert myself positively in a group. ,shame,"[0.4534628788630168, 0.3501901663839817, 0.5499347647031149, 0.748090793689092, 0.005164184762785832, 0.6555851151545843, 0.768462191025416]",0.768462191025416
guilt,I experience feelings of guilt because I do not study enough. ,guilt,"[0.019695407012477517, 0.18361446990941963, 0.14507319514329234, 0.932235469420751, 0.002521040199402099, 0.30026855630179244, 0.725526879231135]",0.932235469420751
disgust,"Observing someone in the cafeteria noisily gulping in his food, having extremely bad manners. ",shame,"[0.8000648419062296, 0.8003403842449188, 0.5330481802423795, 0.5781890427072843, 0.016183958932136495, 0.26571938768029213, 0.8291486700375875]",0.8291486700375875
shame,I guess I have often been ashamed after having talked badly of other people. ,guilt,"[0.1740202372893691, 0.6758152743180593, 0.39001189606885117, 0.9893449048201243, 0.003654170335115244, 0.4332070418943961, 0.9868559042612711]",0.9893449048201243
guilt,Having been angry and unpleasant towards my parents. ,anger,"[0.9834307928880056, 0.9622548917929331, 0.13775993573168913, 0.906377116839091, 0.0034138945629820228, 0.19102752297961464, 0.6429621254404386]",0.9834307928880056
joy,When my sister - after a history of one abortion and one stillbirth - gave birth to a perfectly healty boy. ,joy,"[0.19610309414565563, 0.1359277799104651, 0.09948978200554848, 0.2329766396433115, 0.9693866471449534, 0.10030296243106325, 0.027269086490074795]",0.9693866471449534
fear,"When my sister had the still born child, she was emotionally very deep down, and it took her a long time to recover. ",sadness,"[0.10051181788245837, 0.18440346885472536, 0.5211804459492365, 0.38505670924981433, 0.0060760063158037765, 0.853205939133962, 0.13477864861488342]",0.853205939133962
anger,"We were starting a student project, and the teacher we talked to was very negative and not very helpful. ",disgust,"[0.6419800817966461, 0.6781691014766693, 0.6208718369404475, 0.5562312404314677, 0.005233421068017681, 0.6273869127035141, 0.4802967235445976]",0.6781691014766693
sadness,"When my boyfriend openly let me down, preferring another girl. ",shame,"[0.958395759264628, 0.872964213291804, 0.872920036315918, 0.8886295060316721, 0.0018207034445367754, 0.9792589743932089, 0.9875324666500092]",0.9875324666500092
disgust,"I felt some disgust for my boyfriend for a time, after he had left me. ",disgust,"[0.75704425573349, 0.9712050557136536, 0.4116217593352, 0.6426445891459783, 0.020457334874663502, 0.33608866451929015, 0.9325891733169556]",0.9712050557136536
shame,Can't think of any. ,sadness,"[0.0874846545048058, 0.10970968939363956, 0.03301549764970938, 0.054482770462830864, 0.005706329907601078, 0.2778925721844037, 0.09442887858798106]",0.2778925721844037
guilt,"Before an accident, my aunt offered me the front seat of the car, next to the driver. I declined, she took that seat and was killed there when the car crashed. ",sadness,"[0.3316545287768046, 0.4297262268761794, 0.7352418601512909, 0.577886238694191, 0.03698872879613191, 0.9116830825805664, 0.39294997105995816]",0.9116830825805664
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",joy,"[0.021589242193537455, 0.0029333149335191897, 0.15615984114507833, 0.04447939953145882, 0.7732585749278466, 0.0032344504919213555, 0.0076658355149750905]",0.7732585749278466
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",fear,"[0.8125293155511221, 0.6757494707902273, 0.9340867300828298, 0.883652001619339, 0.00586624465843973, 0.7214777755240599, 0.7275114307800928]",0.9340867300828298
anger,Being treated unfairly. ,anger,"[0.922294537226359, 0.7868728041648865, 0.7371723453203837, 0.5553516503423452, 0.004371377998419727, 0.7122569611916939, 0.8447834551334381]",0.922294537226359
sadness,Breaking up with a girl. ,sadness,"[0.6441603948672613, 0.5442672943075498, 0.48118549833695096, 0.7641785045464834, 0.04485127063041242, 0.9086862206459045, 0.49449385205904645]",0.9086862206459045
disgust,Nothing. ,sadness,"[0.010288389884711554, 0.06762807723134756, 0.013423047920999428, 0.007502715724209945, 0.0027124992144914963, 0.21261316906505576, 0.04708404994259278]",0.21261316906505576
shame,None. ,sadness,"[0.0752281192690134, 0.12777105160057545, 0.04674805731823047, 0.028414622880518436, 0.023651784596343834, 0.16047140769660473, 0.04318909781674544]",0.16047140769660473
guilt,Little contact with my father before he died. ,sadness,"[0.31411222989360493, 0.2433717061455051, 0.4682508284846942, 0.3960801524420579, 0.06283837836235762, 0.8466596603393555, 0.19119137277205786]",0.8466596603393555
joy,"When I was accepted as a student at the college, not having thought it possible. ",joy,"[0.061150970247884594, 0.0179637613085409, 0.3139188004036744, 0.11054839628438155, 0.9440008203188578, 0.008968864334747195, 0.02820694640589257]",0.9440008203188578
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",fear,"[0.7288875679175059, 0.7183789797127247, 0.9618336657683054, 0.8048866714040438, 0.06762665133768071, 0.9513610601425171, 0.6221217003961405]",0.9618336657683054
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.9964838624000549, 0.4204390806456407, 0.04627844361433139, 0.3026754200303306, 0.012681618420174345, 0.17455384413672922, 0.24167646211571991]",0.9964838624000549
sadness,When my grandmother died. ,sadness,"[0.4207499946157138, 0.5241580692430338, 0.8454440037409464, 0.54990121225516, 0.07729863520944491, 0.9769140680631002, 0.3274374231696129]",0.9769140680631002
disgust,Not applicable. ,disgust,"[0.2568868286907673, 0.33353659758965176, 0.18232538054386774, 0.16644391852120557, 0.031148724257946014, 0.30110462630788487, 0.17532076686620712]",0.33353659758965176
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.00048760109348222613, 0.0004436047844743977, 0.0006323053627662981, 0.01004474096892712, 0.9228711028893789, 0.0006143541298418617, 0.0012826158053940162]",0.9228711028893789
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.3492913010219733, 0.260491540034612, 0.902233213186264, 0.4068797727425893, 0.1011331348369519, 0.28437353515376645, 0.17041525368889174]",0.902233213186264
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",anger,"[0.9403747022151947, 0.9332215388615926, 0.793615976969401, 0.8483279844125112, 0.03981386784774562, 0.8853022158145905, 0.9206132789452871]",0.9403747022151947
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.02583796565886587, 0.3963505035887162, 0.5731142361958822, 0.6042047242323557, 0.007309278647881001, 0.9939115842183431, 0.4913986523946126]",0.9939115842183431
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",fear,"[0.6154893512527148, 0.9431584974129995, 0.9715072214603424, 0.5987101743618647, 0.00941549766381892, 0.40131620317697525, 0.7681360691785812]",0.9715072214603424
