labels,text,feels_emo,prob_feels_emo,prob_max
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",joy,"[0.021452202, 0.0040939776, 0.4080198, 0.31832767, 0.9117067, 0.16399565, 0.19513409]",0.9117067
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",fear,"[0.95905024, 0.85986984, 0.9839432, 0.96410906, 0.0061864844, 0.9757332, 0.91641647]",0.9839432
anger,Being treated unfairly. ,anger,"[0.9788608, 0.8017958, 0.917552, 0.6857712, 0.0009442561, 0.96005905, 0.8920063]",0.9788608
sadness,Breaking up with a girl. ,fear,"[0.8752957, 0.34859514, 0.9734163, 0.64643323, 0.014775923, 0.94862, 0.59982646]",0.9734163
disgust,Nothing. ,fear,"[0.03199, 0.032787155, 0.26517218, 0.04961345, 0.012644652, 0.028929053, 0.19574893]",0.26517218
shame,None. ,fear,"[0.06621542, 0.024813328, 0.38062757, 0.019822182, 0.044268098, 0.04813453, 0.077352926]",0.38062757
guilt,Little contact with my father before he died. ,fear,"[0.68804544, 0.18953723, 0.96808916, 0.7207434, 0.13008918, 0.9628324, 0.5014132]",0.96808916
joy,"When I was accepted as a student at the college, not having thought it possible. ",fear,"[0.12814578, 0.008587896, 0.97328824, 0.2359258, 0.9684636, 0.015596697, 0.02681399]",0.97328824
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.8984116, 0.9032659, 0.94982773, 0.95217043, 0.001986492, 0.99549556, 0.8230798]",0.99549556
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.9968554, 0.1303849, 0.8709725, 0.9145753, 0.0012033519, 0.0032631878, 0.37963688]",0.9968554
sadness,When my grandmother died. ,sadness,"[0.76527953, 0.27502427, 0.98515004, 0.8880387, 0.00909083, 0.9932253, 0.51356256]",0.9932253
disgust,Not applicable. ,fear,"[0.2481497, 0.12873843, 0.89523023, 0.1117699, 0.058402482, 0.16105707, 0.15347898]",0.89523023
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.0022642887, 0.0009830535, 0.2896342, 0.006254496, 0.99363047, 0.0034006063, 0.0017613407]",0.99363047
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.22604884, 0.17378074, 0.81673735, 0.6125239, 0.18693005, 0.37283322, 0.45263642]",0.81673735
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",anger,"[0.9890753, 0.9542151, 0.76811373, 0.28208387, 0.0014890883, 0.9047439, 0.6396628]",0.9890753
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.04428946, 0.030900976, 0.92295134, 0.77528197, 0.00080519816, 0.9978538, 0.3431348]",0.9978538
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.52811223, 0.8003467, 0.5742922, 0.20721017, 0.006396729, 0.5452916, 0.47499457]",0.8003467
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",shame,"[0.37468958, 0.9914772, 0.95060855, 0.99718106, 0.0025294, 0.98651737, 0.99817836]",0.99817836
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.72952837, 0.19500147, 0.95506555, 0.9976799, 0.0040746364, 0.9938286, 0.9754563]",0.9976799
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",joy,"[0.4274112, 0.048285186, 0.8955793, 0.6194672, 0.9868977, 0.72105277, 0.18967073]",0.9868977
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.58940977, 0.24104, 0.999206, 0.81058407, 0.0012722076, 0.8604178, 0.8501791]",0.999206
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",fear,"[0.83710295, 0.3329552, 0.87097794, 0.47020686, 0.81057817, 0.57343507, 0.2218288]",0.87097794
sadness,My grandmother died suddenly last summer. ,sadness,"[0.79341143, 0.2987993, 0.9682543, 0.8060227, 0.005202782, 0.9940165, 0.38490367]",0.9940165
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",anger,"[0.99702185, 0.99528044, 0.8613148, 0.24114306, 0.010905547, 0.4633475, 0.19728525]",0.99702185
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,fear,"[0.5816333, 0.4302157, 0.9533675, 0.87772286, 0.0010376855, 0.72032255, 0.56582767]",0.9533675
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,fear,"[0.74219453, 0.25702968, 0.92574143, 0.8093641, 0.068082705, 0.7801362, 0.5801246]",0.92574143
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.009461407, 0.0005002646, 0.95072687, 0.3054175, 0.9908249, 0.002480433, 0.011132175]",0.9908249
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.8748246, 0.71512645, 0.99078757, 0.88637865, 0.021281203, 0.7405818, 0.80989856]",0.99078757
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.99709666, 0.36124635, 0.7741278, 0.39046803, 0.0026145757, 0.08294546, 0.31828582]",0.99709666
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",guilt,"[0.9822825, 0.90294427, 0.96732527, 0.9970432, 0.0037993398, 0.9955884, 0.98974204]",0.9970432
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.91280025, 0.9681464, 0.65491456, 0.10295672, 0.005306977, 0.32574373, 0.21364889]",0.9681464
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",shame,"[0.72602123, 0.93744504, 0.997595, 0.9983621, 0.0019545355, 0.96961087, 0.9986761]",0.9986761
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,fear,"[0.63834, 0.11935815, 0.91570425, 0.43313256, 0.11291452, 0.860085, 0.11789974]",0.91570425
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.05163676, 0.0025258437, 0.33146572, 0.18252575, 0.9046988, 0.12050149, 0.06352131]",0.9046988
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",anger,"[0.9935823, 0.14162917, 0.9241191, 0.98142976, 0.0044726646, 0.15325174, 0.8197725]",0.9935823
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.015898474, 0.03617713, 0.9424441, 0.6362637, 0.0010663368, 0.99889946, 0.29656565]",0.99889946
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",anger,"[0.98183674, 0.95034724, 0.7859686, 0.940607, 0.3077126, 0.93774194, 0.64373296]",0.98183674
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,sadness,"[0.9573805, 0.806552, 0.95368636, 0.9341586, 0.011360666, 0.9787482, 0.8765597]",0.9787482
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.286713, 0.14816174, 0.9741416, 0.9977362, 0.00084527035, 0.9692198, 0.9760223]",0.9977362
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",joy,"[0.44876757, 0.023112744, 0.3778542, 0.22639196, 0.55467296, 0.31551245, 0.07206933]",0.55467296
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.25255743, 0.27220514, 0.9985832, 0.5505073, 0.0023151194, 0.49906504, 0.35041103]",0.9985832
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.99738103, 0.9678169, 0.9886147, 0.5501417, 0.07279823, 0.09954405, 0.84434575]",0.99738103
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.067053825, 0.014387427, 0.8269714, 0.2868416, 0.33312038, 0.99559915, 0.22766465]",0.99559915
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.9006762, 0.99820256, 0.41210744, 0.67749554, 0.003175818, 0.4031613, 0.9313043]",0.99820256
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.9266055, 0.86851513, 0.6063167, 0.7668056, 0.00086918345, 0.08190647, 0.8155487]",0.9266055
guilt,Forced to fill in a questionnaire. ,fear,"[0.8153967, 0.44943017, 0.95583886, 0.6676135, 0.0076117925, 0.47208518, 0.5190415]",0.95583886
joy,When I won a tennis match. ,joy,"[0.074029416, 0.0058941687, 0.7992582, 0.06523284, 0.9906713, 0.0041554165, 0.009680337]",0.9906713
fear,When my dog ran out on thin ice last spring. ,fear,"[0.94769716, 0.8081267, 0.9938652, 0.9712204, 0.19944796, 0.9610066, 0.7756661]",0.9938652
anger,When my tennis match was interrupted because a kid cycled right into the court. ,anger,"[0.9576808, 0.6509605, 0.48100823, 0.56203026, 0.15684868, 0.9316122, 0.17455731]",0.9576808
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.050603747, 0.007511637, 0.6672368, 0.082929105, 0.994083, 0.000773577, 0.04031021]",0.994083
fear,Risk of being involved in a fight after a party. ,fear,"[0.9586206, 0.104764655, 0.9959202, 0.60858685, 0.013734193, 0.1566608, 0.37417275]",0.9959202
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.94176745, 0.84597135, 0.9871005, 0.44873902, 0.0032028593, 0.79136944, 0.34762183]",0.9871005
sadness,After an exam which I failed. ,sadness,"[0.9369163, 0.9120284, 0.9287028, 0.942682, 0.0035433702, 0.9822318, 0.9415205]",0.9822318
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",fear,"[0.8073852, 0.4693203, 0.9527202, 0.9050016, 0.042841405, 0.8145304, 0.7859009]",0.9527202
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",fear,"[0.5544146, 0.3569715, 0.88303125, 0.76032525, 0.006136088, 0.6923256, 0.32489806]",0.88303125
joy,When I met an old schhol friend (school love). ,joy,"[0.0954637, 0.012252869, 0.73515385, 0.41627532, 0.90268207, 0.38079745, 0.28840882]",0.90268207
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",sadness,"[0.95887506, 0.7942622, 0.6567816, 0.43272942, 0.008115495, 0.9636471, 0.38303632]",0.9636471
anger,"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal. ",anger,"[0.9213725, 0.6031819, 0.6843693, 0.76671994, 0.27192077, 0.57052237, 0.40650567]",0.9213725
sadness,"When I realized that my girlfriend, whom I like, and I were going to separate. ",sadness,"[0.8595384, 0.040445816, 0.9725697, 0.8768224, 0.0040187547, 0.9911601, 0.3341212]",0.9911601
disgust,Dog dirt which thaws in the spring. ,fear,"[0.44400257, 0.59902346, 0.9691611, 0.4037942, 0.12098519, 0.40052083, 0.4108859]",0.9691611
