labels,text,feels_emo,prob_feels_emo,prob_max
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",fear,"[0.04772208, 0.018156357, 0.46853933, 0.46428806, 0.08609584, 0.38960305, 0.067807876]",0.46853933
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",fear,"[0.9341972, 0.8474462, 0.98978513, 0.9188224, 0.00523585, 0.899216, 0.86156344]",0.98978513
anger,Being treated unfairly. ,anger,"[0.99274105, 0.96821296, 0.85798395, 0.96007, 0.0019333591, 0.96164167, 0.96816194]",0.99274105
sadness,Breaking up with a girl. ,anger,"[0.9650129, 0.8649194, 0.93704987, 0.9214585, 0.0073726657, 0.9644064, 0.8875229]",0.9650129
disgust,Nothing. ,disgust,"[0.04921512, 0.650791, 0.042300496, 0.08497928, 0.009614118, 0.14126046, 0.40100878]",0.650791
shame,None. ,disgust,"[0.30353943, 0.9096379, 0.26024422, 0.27471408, 0.01803001, 0.46522367, 0.77126116]",0.9096379
guilt,Little contact with my father before he died. ,sadness,"[0.92749304, 0.8628687, 0.91210634, 0.9751544, 0.018684622, 0.9798441, 0.9632314]",0.9798441
joy,"When I was accepted as a student at the college, not having thought it possible. ",guilt,"[0.6873969, 0.014882911, 0.4591581, 0.94690835, 0.1857146, 0.28831774, 0.5764211]",0.94690835
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.8829119, 0.80511886, 0.8831538, 0.93247724, 0.0033887683, 0.96648663, 0.92817754]",0.96648663
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.9976095, 0.8622353, 0.7708722, 0.97510374, 0.00017474068, 0.004150081, 0.9504667]",0.9976095
sadness,When my grandmother died. ,sadness,"[0.9722687, 0.9455289, 0.96891797, 0.9905212, 0.013525021, 0.9917698, 0.9843695]",0.9917698
disgust,Not applicable. ,disgust,"[0.29662296, 0.62080896, 0.44361702, 0.2794305, 0.037827034, 0.24295442, 0.39980972]",0.62080896
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.0026879793, 0.0011093841, 0.12169433, 0.031342857, 0.996837, 0.00048051908, 0.04357335]",0.996837
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.57059675, 0.40483207, 0.98573905, 0.8869401, 0.013274736, 0.68705976, 0.857133]",0.98573905
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",anger,"[0.9968131, 0.98282146, 0.9451484, 0.9575149, 0.00033178055, 0.99163014, 0.9649133]",0.9968131
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.78247327, 0.9516314, 0.73459786, 0.98374075, 0.00039769112, 0.9982895, 0.9847991]",0.9982895
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.9188811, 0.9972537, 0.8881615, 0.71819454, 0.0015723926, 0.92527664, 0.843163]",0.9972537
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",shame,"[0.69139344, 0.96960247, 0.87368053, 0.99694103, 0.004239942, 0.9832335, 0.9973923]",0.9973923
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.18831088, 0.6928683, 0.9438098, 0.9983292, 0.0033599075, 0.9946384, 0.99222356]",0.9983292
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",fear,"[0.28565893, 0.1444598, 0.7993878, 0.7975232, 0.75338656, 0.43361646, 0.6045174]",0.7993878
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.69173485, 0.5762472, 0.9987539, 0.98789877, 0.015401006, 0.87239915, 0.9781129]",0.9987539
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",fear,"[0.779855, 0.74584645, 0.87916535, 0.82754594, 0.20425668, 0.6481697, 0.84689677]",0.87916535
sadness,My grandmother died suddenly last summer. ,sadness,"[0.9642304, 0.92331445, 0.9620067, 0.983206, 0.0068750367, 0.99211395, 0.9793289]",0.99211395
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.99542373, 0.996856, 0.9087638, 0.9416784, 0.00063987565, 0.8789836, 0.98192364]",0.996856
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,sadness,"[0.7904687, 0.8810745, 0.93363136, 0.97106564, 0.00077568146, 0.98010916, 0.9669904]",0.98010916
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,fear,"[0.927717, 0.87982076, 0.95036966, 0.87679523, 0.05084735, 0.8732047, 0.9189995]",0.95036966
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.0012743863, 0.0006392276, 0.8955674, 0.8371682, 0.99250996, 0.0008599553, 0.14715013]",0.99250996
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.62823504, 0.65282565, 0.86790913, 0.84748286, 0.028642835, 0.7233473, 0.810522]",0.86790913
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.99796355, 0.974682, 0.8812253, 0.90493625, 0.00057463226, 0.88816696, 0.88997424]",0.99796355
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",guilt,"[0.99654526, 0.9934115, 0.9364077, 0.99838364, 0.0012528307, 0.9916375, 0.9964372]",0.99838364
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.99055123, 0.99455535, 0.6209739, 0.6986636, 0.0110495435, 0.64219934, 0.7918282]",0.99455535
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",shame,"[0.7639063, 0.91566485, 0.9939668, 0.99877566, 0.0032756606, 0.8989827, 0.9989409]",0.9989409
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,fear,"[0.7847435, 0.48891214, 0.96221656, 0.93403274, 0.015167935, 0.8413137, 0.81875575]",0.96221656
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.016171608, 0.0068887505, 0.17502174, 0.31808278, 0.930033, 0.04187214, 0.034233328]",0.930033
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",anger,"[0.9953961, 0.83878154, 0.9478083, 0.9943211, 0.0032227447, 0.9315354, 0.98322874]",0.9953961
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.08927049, 0.90810853, 0.9620203, 0.9928564, 0.00020894704, 0.9978403, 0.9939568]",0.9978403
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",shame,"[0.91746175, 0.82280266, 0.93496877, 0.90494895, 0.027958412, 0.8936827, 0.9516638]",0.9516638
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,sadness,"[0.96957415, 0.89104164, 0.9532551, 0.9497852, 0.017850686, 0.97477424, 0.9577505]",0.97477424
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.74606663, 0.9504712, 0.98289007, 0.9986482, 0.00025596152, 0.99432796, 0.99755126]",0.9986482
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",anger,"[0.8645067, 0.07799086, 0.14074191, 0.47607845, 0.011641983, 0.33166432, 0.16721636]",0.8645067
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.00811101, 0.44182262, 0.9981481, 0.98045784, 0.00019868427, 0.8166759, 0.9926986]",0.9981481
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.99814606, 0.9966947, 0.83220714, 0.96677524, 0.0010602564, 0.5770509, 0.97310007]",0.99814606
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.9662248, 0.93725485, 0.9172933, 0.9954607, 0.0015998909, 0.997264, 0.9949727]",0.997264
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.64019334, 0.9980148, 0.20071076, 0.8922502, 0.015462166, 0.5139916, 0.9699149]",0.9980148
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.9909807, 0.96979845, 0.86711013, 0.97027236, 0.00075119396, 0.7896169, 0.9432367]",0.9909807
guilt,Forced to fill in a questionnaire. ,anger,"[0.8607026, 0.50053096, 0.8263599, 0.8439111, 0.010755407, 0.6156426, 0.7671634]",0.8607026
joy,When I won a tennis match. ,joy,"[0.019751849, 0.007484469, 0.17173368, 0.022453664, 0.9398309, 0.00778347, 0.009158222]",0.9398309
fear,When my dog ran out on thin ice last spring. ,guilt,"[0.9733334, 0.9352587, 0.98660165, 0.9898408, 0.018819323, 0.98260915, 0.9828225]",0.9898408
anger,When my tennis match was interrupted because a kid cycled right into the court. ,fear,"[0.94801325, 0.8736801, 0.95648056, 0.9355701, 0.007848983, 0.93391067, 0.92065483]",0.95648056
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.006363996, 0.005612942, 0.53059804, 0.094709784, 0.9789003, 0.0018503256, 0.014782651]",0.9789003
fear,Risk of being involved in a fight after a party. ,fear,"[0.93987644, 0.44881734, 0.99506325, 0.81952506, 0.0113952495, 0.35698768, 0.7420384]",0.99506325
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.901699, 0.24750501, 0.98266107, 0.45660535, 0.0017649973, 0.79738325, 0.8145429]",0.98266107
sadness,After an exam which I failed. ,anger,"[0.9746731, 0.942174, 0.9456015, 0.95978135, 0.0026006992, 0.9696278, 0.95914614]",0.9746731
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",anger,"[0.963496, 0.83232397, 0.91301525, 0.89834434, 0.014577023, 0.50751364, 0.80631423]",0.963496
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",sadness,"[0.930729, 0.87760717, 0.8361249, 0.81954813, 0.0086847, 0.94246185, 0.72075224]",0.94246185
joy,When I met an old schhol friend (school love). ,joy,"[0.006958281, 0.0057324013, 0.13293655, 0.17798781, 0.91570723, 0.02689987, 0.04703426]",0.91570723
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",fear,"[0.938968, 0.85445845, 0.9682515, 0.8770988, 0.010363559, 0.8963081, 0.8671319]",0.9682515
anger,"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal. ",anger,"[0.9136872, 0.78908116, 0.5176356, 0.82733405, 0.10013075, 0.75370556, 0.8781424]",0.9136872
sadness,"When I realized that my girlfriend, whom I like, and I were going to separate. ",guilt,"[0.94044095, 0.5256965, 0.93880326, 0.9764124, 0.0043721767, 0.97599036, 0.9593582]",0.9764124
disgust,Dog dirt which thaws in the spring. ,fear,"[0.52216345, 0.6939427, 0.8417373, 0.73701465, 0.5029873, 0.48033473, 0.64279413]",0.8417373
