labels,text,feels_emo,prob_feels_emo,prob_max
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",fear,"[0.20760529, 0.061724283, 0.6116425, 0.31066164, 0.51370084, 0.54763025, 0.07332634]",0.6116425
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",anger,"[0.8670714, 0.72187203, 0.7906546, 0.7715622, 0.00044903412, 0.73846906, 0.80268353]",0.8670714
anger,Being treated unfairly. ,anger,"[0.9859433, 0.9113973, 0.860073, 0.8882434, 0.0002383646, 0.97959226, 0.9601173]",0.9859433
sadness,Breaking up with a girl. ,sadness,"[0.79891604, 0.6120307, 0.89938945, 0.762625, 0.0014017299, 0.95870477, 0.553908]",0.95870477
disgust,Nothing. ,disgust,"[0.030434722, 0.6133283, 0.22689581, 0.039059997, 0.0021910279, 0.26825663, 0.067622945]",0.6133283
shame,None. ,disgust,"[0.12847652, 0.77740407, 0.7661643, 0.121660054, 0.0056913826, 0.3853431, 0.22740366]",0.77740407
guilt,Little contact with my father before he died. ,fear,"[0.46366656, 0.43946305, 0.9160767, 0.46791902, 0.05138589, 0.8284879, 0.40676722]",0.9160767
joy,"When I was accepted as a student at the college, not having thought it possible. ",joy,"[0.1552095, 0.0550418, 0.5432477, 0.14792028, 0.61456835, 0.23178625, 0.014641074]",0.61456835
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.7950352, 0.7261648, 0.8141254, 0.7911303, 0.0011011359, 0.96799767, 0.5936293]",0.96799767
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.99711156, 0.941233, 0.8525911, 0.84402776, 0.00020747002, 0.5547873, 0.86472434]",0.99711156
sadness,When my grandmother died. ,sadness,"[0.64254117, 0.50776017, 0.92684263, 0.6655358, 0.035235118, 0.9712914, 0.37123117]",0.9712914
disgust,Not applicable. ,fear,"[0.7174219, 0.816204, 0.94008607, 0.43609193, 0.0055679204, 0.7143571, 0.5738664]",0.94008607
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.009329807, 0.00061306683, 0.5892549, 0.013684308, 0.95335186, 0.002750587, 0.0012042256]",0.95335186
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.2011598, 0.23831102, 0.9623478, 0.3779067, 0.014999509, 0.44059557, 0.14323884]",0.9623478
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",disgust,"[0.94768476, 0.95398676, 0.83749735, 0.6758717, 0.00057352206, 0.9182855, 0.7605729]",0.95398676
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.6812286, 0.8245538, 0.7207705, 0.46478388, 0.001940118, 0.9953988, 0.55306035]",0.9953988
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.69519055, 0.9769146, 0.91072494, 0.5686244, 0.0038805653, 0.6934074, 0.69709367]",0.9769146
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",shame,"[0.80991894, 0.941833, 0.8269033, 0.9866534, 0.0005567587, 0.9823773, 0.99584526]",0.99584526
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.6335109, 0.4967412, 0.8343175, 0.99583435, 0.0017586213, 0.9841967, 0.76869214]",0.99583435
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",fear,"[0.6048165, 0.4676811, 0.916729, 0.63807493, 0.55898935, 0.74524504, 0.44826585]",0.916729
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.53148633, 0.22423767, 0.996783, 0.6794966, 0.0029565024, 0.7724975, 0.41974407]",0.996783
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",fear,"[0.37553832, 0.29426864, 0.77519196, 0.26719958, 0.3463233, 0.3278565, 0.16515459]",0.77519196
sadness,My grandmother died suddenly last summer. ,sadness,"[0.57816374, 0.51660484, 0.87094074, 0.6067555, 0.010862011, 0.9648716, 0.3743137]",0.9648716
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.97543323, 0.99140924, 0.8538545, 0.6379497, 0.0006898146, 0.809323, 0.83864915]",0.99140924
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,fear,"[0.7040186, 0.6493219, 0.89082646, 0.7925183, 0.0002541455, 0.8124389, 0.77228343]",0.89082646
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,fear,"[0.86045706, 0.65971, 0.96146816, 0.88482034, 0.20329256, 0.79789805, 0.6951627]",0.96146816
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.0038215346, 0.000273368, 0.9600965, 0.13940975, 0.9920265, 0.0027306837, 0.0016858252]",0.9920265
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.25749445, 0.1783978, 0.5374754, 0.4773726, 0.06557068, 0.4336664, 0.25585073]",0.5374754
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.99428964, 0.5001184, 0.7569145, 0.42796874, 0.0006626052, 0.9528857, 0.44990948]",0.99428964
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",guilt,"[0.9653301, 0.9353928, 0.8701313, 0.9930347, 0.013544267, 0.98112935, 0.96707714]",0.9930347
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.95500094, 0.9907629, 0.9450673, 0.67922425, 0.007805239, 0.79090023, 0.8430836]",0.9907629
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",shame,"[0.9470145, 0.9859475, 0.986893, 0.9971685, 0.003028474, 0.9881677, 0.99799407]",0.99799407
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,fear,"[0.5994106, 0.4829578, 0.89728445, 0.5155116, 0.054680422, 0.7672058, 0.34477735]",0.89728445
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.0095775565, 0.0004022915, 0.37590638, 0.07847708, 0.8899392, 0.009637383, 0.0010502822]",0.8899392
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",anger,"[0.9883576, 0.65222126, 0.9377201, 0.9825539, 0.00060840836, 0.9385689, 0.8681545]",0.9883576
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.14697118, 0.5257005, 0.94658846, 0.7542941, 0.0009094259, 0.9948107, 0.7366565]",0.9948107
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",anger,"[0.96432334, 0.86099595, 0.8615529, 0.89325786, 0.0036170182, 0.8693819, 0.79362917]",0.96432334
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,fear,"[0.87595916, 0.74321055, 0.8806803, 0.7600516, 0.005245876, 0.8376281, 0.60757357]",0.8806803
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.71129423, 0.6026569, 0.84844184, 0.99755245, 0.0012604095, 0.98523474, 0.9754345]",0.99755245
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",sadness,"[0.23827022, 0.0510838, 0.45544916, 0.1838859, 0.0401577, 0.5456979, 0.086779125]",0.5456979
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.28281403, 0.4508786, 0.9938083, 0.60486835, 0.0011149744, 0.8122915, 0.20342097]",0.9938083
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.9926595, 0.9488685, 0.9584008, 0.91281277, 0.03890757, 0.91895145, 0.7937923]",0.9926595
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.7502219, 0.7521103, 0.88599706, 0.86991537, 0.005764306, 0.995933, 0.8908331]",0.995933
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.5414314, 0.98800886, 0.33520937, 0.33370587, 0.0018721216, 0.24219407, 0.5960695]",0.98800886
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.99150956, 0.87044126, 0.80015737, 0.9187035, 0.00016041177, 0.80027246, 0.91043985]",0.99150956
guilt,Forced to fill in a questionnaire. ,fear,"[0.68118787, 0.68281585, 0.8378188, 0.29572412, 0.0012308494, 0.27002624, 0.45699114]",0.8378188
joy,When I won a tennis match. ,joy,"[0.1527585, 0.033021793, 0.46107763, 0.15400077, 0.86714804, 0.06336816, 0.008283274]",0.86714804
fear,When my dog ran out on thin ice last spring. ,sadness,"[0.9207123, 0.8049912, 0.89090735, 0.84098446, 0.013221199, 0.93442947, 0.6772177]",0.93442947
anger,When my tennis match was interrupted because a kid cycled right into the court. ,anger,"[0.91411245, 0.7711733, 0.90945494, 0.6196728, 0.0083612725, 0.6894975, 0.50913703]",0.91411245
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.00089244207, 0.00012554924, 0.19199063, 0.0070680003, 0.964181, 0.0009160618, 0.00011731044]",0.964181
fear,Risk of being involved in a fight after a party. ,fear,"[0.5221791, 0.5517872, 0.99101114, 0.41513267, 0.000512234, 0.37456366, 0.44419518]",0.99101114
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.8957527, 0.69540256, 0.98993194, 0.5575992, 0.00071524776, 0.84987545, 0.462345]",0.98993194
sadness,After an exam which I failed. ,sadness,"[0.92758095, 0.78261185, 0.8742078, 0.91850954, 0.0012481587, 0.9574147, 0.8941403]",0.9574147
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",fear,"[0.71425784, 0.5149608, 0.86364555, 0.72976124, 0.009883345, 0.44908163, 0.63261706]",0.86364555
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",fear,"[0.7499718, 0.5929519, 0.894121, 0.634895, 0.026005106, 0.76009345, 0.48922098]",0.894121
joy,When I met an old schhol friend (school love). ,joy,"[0.009332099, 0.0014698684, 0.4756629, 0.121276446, 0.7137436, 0.4438478, 0.010604985]",0.7137436
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",fear,"[0.8659014, 0.73537034, 0.90639865, 0.78770804, 0.0055679227, 0.70306516, 0.7143703]",0.90639865
anger,"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal. ",anger,"[0.8787984, 0.7562248, 0.7744634, 0.7985449, 0.02902106, 0.62730485, 0.6443482]",0.8787984
sadness,"When I realized that my girlfriend, whom I like, and I were going to separate. ",sadness,"[0.6816899, 0.32112435, 0.91244435, 0.73301446, 0.04702105, 0.94945794, 0.4802847]",0.94945794
disgust,Dog dirt which thaws in the spring. ,fear,"[0.4279992, 0.6911431, 0.89709395, 0.3746414, 0.023629881, 0.522264, 0.37054276]",0.89709395
