labels,text,feels_emo,prob_feels_emo,prob_max
sadness,Last day of art appreciation class ,sadness,"[0.06803252, 0.030178446, 0.7815524, 0.3741253, 0.91523105, 0.85486287]",0.91523105
disgust,"EWWW. Why is Matt Lewis saying that?  Very pleased with that. She's tidy. Good work, British public. XFactor” ",surprise,"[0.24482991, 0.072452545, 0.48092926, 0.97454304, 0.06502809, 0.997775]",0.997775
joy,My House Number Start W. but hers start W. ampamp She just live up the street ,surprise,"[0.7189441, 0.27987462, 0.8325481, 0.2513788, 0.6403084, 0.9506327]",0.9506327
sadness,dude wants  to drive to crafton for pot. now we're all even  josh is the one needing laid tho. help him guys ,surprise,"[0.77650726, 0.15117723, 0.65387267, 0.08830833, 0.70488834, 0.9114726]",0.9114726
fear,Never run away from your problem face them face to face cause so they will catch and never let goo. . . RIP Jane Kane ,sadness,"[0.94297165, 0.89340144, 0.99263966, 0.006233081, 0.9964635, 0.7829442]",0.9964635
joy,Life is looking up for the first time in awhile. I can truly do all things through Christ who strengthens me! ,surprise,"[0.008455607, 0.004994217, 0.06645884, 0.9908915, 0.0028843759, 0.99295604]",0.99295604
fear,"J'ai cru que c'était qq'un qui se foutait de la gueule de  et non, c'est le vrai. Ça existe encore des gens comme ça. ",surprise,"[0.969799, 0.98794657, 0.98680717, 0.8783949, 0.96351033, 0.9930837]",0.9930837
joy,My mom bought Star Wars candy canes for me. ,surprise,"[0.036785226, 0.015460372, 0.3703744, 0.9597593, 0.11726087, 0.9641462]",0.9641462
joy,"Break! Think of your favorite place in the world. Imagine being there right now. Hear, smell, feel, amp see it. LJB ",surprise,"[0.07044094, 0.0034535595, 0.105916224, 0.82026356, 0.04787954, 0.867445]",0.867445
joy,Nice night of reading ahead ,joy,"[0.008183567, 0.0063380743, 0.5449053, 0.98228616, 0.008768807, 0.87765646]",0.98228616
joy,So ima spend my b-day movin my shit. ,joy,"[0.63967246, 0.18226181, 0.42651772, 0.9818287, 0.024499048, 0.8518887]",0.9818287
surprise,"YAY! ! ! ! ! I love you! ) RT   Since you've whistled so loudly, come pick a Khazana Voucher for ,shs ",joy,"[0.022703903, 0.006964722, 0.2091002, 0.9982299, 0.0060322615, 0.99364835]",0.9982299
joy,In the gym this morning. . . Xmas tree afterwards then a nice - shift at waitrose. . . ,surprise,"[0.017520625, 0.034093454, 0.74609494, 0.7662472, 0.08139459, 0.85084325]",0.85084325
surprise,"Can you believe the debt committee is predicted to announce that they can't come to any sort of agreement? Shocking, I know. ",surprise,"[0.95038205, 0.9819614, 0.8976172, 0.006189736, 0.8828258, 0.9990044]",0.9990044
fear,"She Women share on of technology. Fear of not being able to find/trust sone to help. Impact limit potential, missed opportunities. ",fear,"[0.7283492, 0.36792746, 0.9979334, 0.005175864, 0.9403735, 0.7105687]",0.9979334
joy,on the other hand. . . it does mean i have one less test to worry about. ,surprise,"[0.050844744, 0.011941621, 0.9393453, 0.13651292, 0.08614052, 0.95181334]",0.95181334
anger,An enraged person only gets angrier when you say “I completely understand. ” ,anger,"[0.9924638, 0.7576885, 0.822055, 0.00022727599, 0.003479487, 0.084800735]",0.9924638
sadness,Radio degraded from some good songs to absolute shit ,disgust,"[0.964344, 0.99551576, 0.91713506, 0.0017439033, 0.9023525, 0.9241069]",0.99551576
disgust,"You me. I've never been more hurt by one person, never been treated like that. But I did it to myself, I'm the one to blame. ",anger,"[0.9950282, 0.9921819, 0.8711565, 0.00038837775, 0.9882378, 0.8841948]",0.9950282
joy,Me and my mom just got to the store and realized she left her purse at homep P ,surprise,"[0.96967894, 0.9513163, 0.9875306, 0.04934095, 0.9879503, 0.98810464]",0.98810464
joy, Expect your life to be filled with joy and it will be. DatingDiva ,joy,"[0.008438818, 0.0022902852, 0.25172308, 0.99177915, 0.004481393, 0.388916]",0.99177915
fear,"The Lord taketh pleasure in them that fear him, in those that hope in his mercy. (KJV) hope mercy ",fear,"[0.032989636, 0.009441104, 0.9848461, 0.97157234, 0.012809584, 0.5917439]",0.9848461
fear,"suffering from a of failure? what is the worst case scenario? If it is not that bad, why are you still afraid? Hmmm, I think I am goin… ",fear,"[0.5759618, 0.37191522, 0.9987037, 0.0006107951, 0.9074888, 0.8851313]",0.9987037
joy,Love and Hip Hop on my newsfeeds ,joy,"[0.010262764, 0.0069812303, 0.540975, 0.99679846, 0.008715153, 0.94977957]",0.99679846
joy,Just woke up from a coma. . Now time to take an exam. ,surprise,"[0.47319758, 0.4078421, 0.7057584, 0.023173934, 0.44554928, 0.9733425]",0.9733425
joy,Open house sit in campus ministry ,surprise,"[0.18821372, 0.091036424, 0.8373287, 0.2433708, 0.44673324, 0.84889877]",0.84889877
sadness,Dick Vitale is calling the Ohio State/Duke game. ,fear,"[0.6451741, 0.5060744, 0.84622, 0.19144331, 0.68249327, 0.83356005]",0.84622
surprise,Is going to win best boyfriend award for when she opens her door on her birthday! ,surprise,"[0.8060241, 0.37853798, 0.850976, 0.87606466, 0.18315437, 0.990965]",0.990965
sadness,"this year, for the first time in my life, I will not have a christmas tree in my home ",fear,"[0.9812158, 0.97397906, 0.99314064, 0.008579111, 0.9864482, 0.9901599]",0.99314064
joy,"God, got the most amazing pair of shoes ever today! My feet are going to be fucked up by the time I'm ",surprise,"[0.9814352, 0.8870041, 0.81082, 0.02308605, 0.7645026, 0.998095]",0.998095
anger,i hate the human race. . . ,anger,"[0.9989705, 0.9988562, 0.9422643, 0.0006181446, 0.9682046, 0.6932625]",0.9989705
surprise,Walked into the last day of class to find out there is a quiz ,surprise,"[0.9459149, 0.834389, 0.9063653, 0.007763005, 0.89396214, 0.99325436]",0.99325436
fear,My brother just left with my movie MarkWahlberg xAxAI miss it already! ,sadness,"[0.9953336, 0.78078055, 0.9665423, 0.0044145705, 0.9988475, 0.9961436]",0.9988475
surprise, haha np! that was my first time seeing who was talking about my box bag on twitter~ ,surprise,"[0.9329247, 0.83057714, 0.7098352, 0.6323804, 0.8851573, 0.9980782]",0.9980782
anger,"ok free people skirt, hide and seeks over ",fear,"[0.88333064, 0.91380566, 0.99143314, 0.036416218, 0.82552594, 0.97075313]",0.99143314
anger,I have to manage my since people can't manage their STUPIDITY ,anger,"[0.9532574, 0.8418197, 0.78012925, 0.01084632, 0.49929693, 0.83281654]",0.9532574
surprise,I love telling people I have a degree. ,joy,"[0.0041938256, 0.00040071632, 0.11683126, 0.9975789, 0.0012181725, 0.7450277]",0.9975789
sadness,"Man, these Indian rappers from Brampton are almost as bad as the black ones. ",disgust,"[0.98760533, 0.9936998, 0.853772, 0.017082475, 0.82214046, 0.99090064]",0.9936998
joy,Loves talking to my mom andd aunt abouut my summer romance with an older man KindaFunny ,joy,"[0.007870303, 0.0066400496, 0.3545084, 0.98502374, 0.0051602838, 0.9675894]",0.98502374
fear,Its a big distraction from our lives. They create the illusion of so we accept their Solutions. $$ ,fear,"[0.8139334, 0.64664364, 0.9095396, 0.004880674, 0.6600779, 0.4250139]",0.9095396
surprise,Sometimes something great and unexpected happens to turn it all around. moodbooster ,joy,"[0.010213198, 0.0039480315, 0.090025276, 0.99284005, 0.005952302, 0.9903702]",0.99284005
disgust,The fact that  wedding makes headlines and provides that pathetic excuse of a celebrity with more money makes me sick ,disgust,"[0.9981053, 0.9992489, 0.65396506, 0.0013529777, 0.99749184, 0.5629778]",0.9992489
fear,"I feel as though I live in because there are things I'd like to say in this post, but losing my job. emptywords ",fear,"[0.9817125, 0.95150816, 0.99543095, 0.0060789715, 0.99269354, 0.8177322]",0.99543095
fear,"Twitter, you'll never see me run as fast again as I am from  right now. ",anger,"[0.99229044, 0.6773805, 0.98922926, 0.042858426, 0.45719022, 0.98119074]",0.99229044
sadness,I wonder if my new emoticon keyboard works in Twitter. It does! Probably only visible to iPhone/iPad users tho. ,surprise,"[0.62238795, 0.272807, 0.6226506, 0.09293861, 0.5391762, 0.9899721]",0.9899721
sadness,Really wanna go see the lights on the cumberland but the weather just won't cooperate ,sadness,"[0.85377973, 0.041170955, 0.93391174, 0.01892217, 0.9567179, 0.83624876]",0.9567179
sadness,hey  i miss you new friend. ,sadness,"[0.021183368, 0.0028749695, 0.5820811, 0.012916345, 0.99887735, 0.8862023]",0.99887735
joy,First year working Black Friday! ! ,surprise,"[0.9947724, 0.81142795, 0.55466765, 0.97195476, 0.6339482, 0.9977914]",0.9977914
sadness, you guys missed out on free shots from nick! We got them right after you left ,surprise,"[0.96445304, 0.7416713, 0.852445, 0.069959804, 0.9274261, 0.98153484]",0.98153484
sadness,Not even worth a rejection letter. ,disgust,"[0.95949394, 0.9866302, 0.9422205, 0.004405503, 0.8512837, 0.47403952]",0.9866302
joy,Its my birthday! I'm officially ( any shout outs? It would make me feel special. ,surprise,"[0.020885123, 0.0038194004, 0.0706357, 0.94918483, 0.051677212, 0.9659445]",0.9659445
joy,perfect day to start the Christmas movies POLAR EXPRESS. ,joy,"[0.014737424, 0.009401384, 0.7467316, 0.98501253, 0.038268518, 0.85248905]",0.98501253
surprise,omg my black and white cat misses/coco is in my room being nice GREATDAY ,surprise,"[0.15667611, 0.3730697, 0.68157107, 0.9896652, 0.9305678, 0.99771404]",0.99771404
joy,I love seeing cars with Christmas trees on top! ,joy,"[0.005368556, 0.0007380103, 0.076387495, 0.99767536, 0.0045096125, 0.9962811]",0.99767536
joy,"What makes you rich isn't how much money you have in your bank account, but how much you feel everyday. happiness ",joy,"[0.004830269, 0.0042601842, 0.4693777, 0.97944045, 0.004902646, 0.5686501]",0.97944045
joy,Hell week started a day early ,disgust,"[0.991618, 0.99173564, 0.9916381, 0.002122209, 0.97278285, 0.9724398]",0.99173564
joy,good morning world! ,joy,"[0.02984668, 0.010083769, 0.06362111, 0.9916618, 0.012202228, 0.9861535]",0.9916618
joy,Am in the best real ale pub since the ,joy,"[0.030004622, 0.0039624847, 0.5441026, 0.99333876, 0.039979506, 0.99146867]",0.99333876
sadness,If you've never liked Nickelback then you pretty much wasted most of your life . ,anger,"[0.9709826, 0.71407306, 0.88645166, 0.04733753, 0.93948025, 0.93569684]",0.9709826
fear," This seems to be a serious conversation! He seems to be making a proposal. Lol -) Thank you, Kat! I love you! XoXo. ",surprise,"[0.027784772, 0.03912482, 0.17845157, 0.09388951, 0.04808746, 0.95334363]",0.95334363
sadness,I'm exhausted but can't sleep. I just want my nap. ,fear,"[0.40631402, 0.42661506, 0.95764947, 0.003914857, 0.91896755, 0.88225293]",0.95764947
joy,I love it when I have a big smile on my face for no reason. . . ,joy,"[0.0058825356, 0.0047949324, 0.05041859, 0.9989691, 0.0045360886, 0.97883373]",0.9989691
joy,"Everyone's going to India for Christmas break, well my ass is staying right here in the U. S. NRI haha ",surprise,"[0.98781836, 0.98336524, 0.9413296, 0.03808261, 0.424051, 0.99544287]",0.99544287
anger,is rememered Pain and Fear is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,fear,"[0.8620665, 0.91486365, 0.99536395, 0.00047072498, 0.9583432, 0.33738756]",0.99536395
fear,is rememered and is projecting it into the future. Guilt comes from pain with blame. Primary pain creates depression ,sadness,"[0.8762372, 0.9762715, 0.8799964, 0.0002732312, 0.9814527, 0.4013935]",0.9814527
fear,"I saw the world without any borders in my I was flying under the sun above the trees, no just love. Dreams are my reality ",joy,"[0.021708475, 0.00745029, 0.1562516, 0.9840607, 0.009490096, 0.96967745]",0.9840607
sadness,"The that was filling this building from her, from his death will linger here well after we leave. Someone will feel it one day. ",sadness,"[0.69578534, 0.5110827, 0.851547, 0.0049062716, 0.93220913, 0.36802623]",0.93220913
joy,Oppassen op en Digo omdat  een zieke collega vervangt bij  en moeder  met de zus naar de Ikea is ,surprise,"[0.78926975, 0.65261716, 0.8614142, 0.30215186, 0.7663371, 0.8847447]",0.8847447
joy,"Wow! The Outlet Thanksgiving Dinner was MAH-JOR! LOVE seeing others honor, respectampcare so much! Food, friends, funampgames were excellent! ",surprise,"[0.014497719, 0.0021303287, 0.72349834, 0.9934144, 0.004721454, 0.996191]",0.996191
joy,Gotta drive in the pitch black to work on the farm. ,fear,"[0.9184033, 0.92728996, 0.9863456, 0.017602706, 0.910718, 0.848867]",0.9863456
surprise, hun. I've known I for years I think u can figure it out! Maybe a Christmas present! me ,surprise,"[0.13965495, 0.022914391, 0.75178874, 0.8526573, 0.506677, 0.96329975]",0.96329975
sadness,more days of this break. . ( I don't want it to end. . ,fear,"[0.42000887, 0.03789362, 0.8972752, 0.64571315, 0.7824433, 0.80750054]",0.8972752
joy, good to see you made it out of the library. ,surprise,"[0.004566222, 0.0072674206, 0.4132427, 0.984594, 0.004485407, 0.9973858]",0.9973858
joy,Great. Just noticed I have a spider bite on my face. Yay. ,joy,"[0.023580344, 0.03138688, 0.9921875, 0.997654, 0.0058962735, 0.9969469]",0.997654
surprise,Ben zooo bang dat ik een hint eruit heb laten vallen ofzo. . . echt iets voor mij. ,surprise,"[0.88606745, 0.9110077, 0.90912795, 0.49556103, 0.8947892, 0.97701514]",0.97701514
joy,Officially put in my two weeks notice at work! ,anger,"[0.9971783, 0.90613955, 0.9524049, 0.9413913, 0.9169373, 0.99646974]",0.9971783
surprise,Feelin a bit sad tonight ,sadness,"[0.001618848, 0.025854891, 0.9528955, 0.00036281653, 0.99849, 0.024531381]",0.99849
sadness,"God, don't show me any more I don't think my heart can take it. ",sadness,"[0.9986909, 0.9987494, 0.99873286, 0.00064493023, 0.99882025, 0.9715746]",0.99882025
joy,eating a candy cane. . ,joy,"[0.03380163, 0.046016797, 0.21673565, 0.98335683, 0.042206984, 0.9127612]",0.98335683
surprise, Wat een super leuk idee! Mag ik je idee stelen voor mijn zusje? ,surprise,"[0.51552576, 0.16429721, 0.6273558, 0.93831015, 0.27923036, 0.99089116]",0.99089116
joy,Time for bed before a big day of packing/moving and yet more packing ,fear,"[0.5400662, 0.5404046, 0.8900903, 0.016986234, 0.8084697, 0.63056815]",0.8900903
surprise, happy early birthday girl we youuuu more! ,surprise,"[0.13022865, 0.020143814, 0.54485935, 0.99163145, 0.023951916, 0.9942479]",0.9942479
fear,Not walkin up stairs because you're afraid to trip going up. . ,fear,"[0.8107636, 0.8028776, 0.9988838, 0.008849253, 0.80544126, 0.87008405]",0.9988838
surprise, yeah except for me its Kenny running around frantically trying to find me coz Justin is hiding coz its a P ,fear,"[0.90045255, 0.7984852, 0.98876035, 0.06902431, 0.9120369, 0.97033364]",0.98876035
sadness,Someone went thru our mail and tore open my mom's bday card to me! Looking for $? Our neighbor on another street brought it over. ,anger,"[0.9021035, 0.3781538, 0.71462786, 0.008521372, 0.33512813, 0.7228309]",0.9021035
fear,There is only one thing that makes a impossible to achieve the of failure. ,fear,"[0.6767287, 0.709183, 0.9273686, 0.011634101, 0.43580124, 0.5787607]",0.9273686
fear,Oh my god . . . did an awesome play on . . . . love that scene. ,surprise,"[0.013964684, 0.0027890217, 0.71304846, 0.9939319, 0.016785836, 0.9974361]",0.9974361
joy,just finished the last paper I'll have to write for the rest of the semester D COPIOUS AMOUNTS OF ! ! ! ,anger,"[0.99358565, 0.9768986, 0.92519134, 0.5387786, 0.98047364, 0.9909135]",0.99358565
surprise,Back down in giovanini for b. law amp the first person I make eye contact with is Coach dunnomytoyet alwaysbescanning FUNsight ,joy,"[0.623571, 0.43174636, 0.6532643, 0.95666623, 0.4443601, 0.83431005]",0.95666623
joy,"hour food technology exam today, ",fear,"[0.4794409, 0.21977836, 0.8068031, 0.107099935, 0.44677934, 0.7818931]",0.8068031
fear,Fuck all of y'all we ignore feelings here ,anger,"[0.6976901, 0.53134835, 0.4390536, 0.00801621, 0.13361245, 0.27167305]",0.6976901
joy," sala naseeb karab, katrina toh nai thi par usne hame train nai kiya hume swimsuit mein dekh dekh hass rahi thi ",surprise,"[0.73615456, 0.6795816, 0.9302486, 0.24054305, 0.8220303, 0.931579]",0.931579
sadness,I saw a dead Cardinal outside at lunch. I don't think it's a coincidence. ,surprise,"[0.95142496, 0.91067904, 0.892718, 0.01797794, 0.9767526, 0.986471]",0.986471
joy,Don't Let That Nigga steal your. . . . He didn't give it To U. . . . . ,anger,"[0.99292785, 0.9779449, 0.99289316, 0.021346526, 0.93897057, 0.95106834]",0.99292785
joy,so its that time of night where i just have this burst of energy and i wont be able to go to sleep for another hour or two. lol ,fear,"[0.75358635, 0.6073404, 0.95520854, 0.08322289, 0.14785907, 0.9198025]",0.95520854
