labels,text,feels_emo,prob_feels_emo,prob_max
anger,"I'm really pissed, I'll go brush my teeth to cool off. Contempt Rage ",anger,"[0.9977391, 0.9965055, 0.85749406, 0.0009645237, 0.02137984, 0.8789695]",0.9977391
fear,"Les podcasts, le time-shifting, . . . suis en train de comprendre. ",surprise,"[0.1607293, 0.060852475, 0.44611672, 0.24239609, 0.24179156, 0.91628104]",0.91628104
sadness,Had the BEST Thanksgiving in a while. Well except for the part where my cousin-in-law's gram died. You will be greatly missed Gram! ,sadness,"[0.68156874, 0.64478076, 0.770114, 0.35918406, 0.98532593, 0.95453626]",0.98532593
joy,only a few more hours and then sleeping the day away ,surprise,"[0.03253859, 0.07433583, 0.61566097, 0.071025334, 0.13681717, 0.72962654]",0.72962654
joy,ako sa exam. -_- boring. Kayo? ,disgust,"[0.53412455, 0.9396577, 0.85493654, 0.00076412706, 0.82731354, 0.24912955]",0.9396577
joy,Gene having his daily watch of quotThe Snowmanquot ,fear,"[0.06836752, 0.013581204, 0.783027, 0.26385653, 0.14100088, 0.31850997]",0.783027
disgust,"tweet dengan artis macam tweet sorang , xkuase nak tweet dengan artis ",sadness,"[0.69011253, 0.40607294, 0.90452427, 0.3183779, 0.9441044, 0.89352065]",0.9441044
joy,Spending the day in bed sick with my cat. ,sadness,"[0.7060581, 0.8783179, 0.8608821, 0.00038720918, 0.96625006, 0.7549739]",0.96625006
sadness," The mechanic was going to let me take it away. . . but then he returned, broken brake in hand. ",surprise,"[0.800596, 0.6022234, 0.92898273, 0.05532994, 0.8086682, 0.97769064]",0.97769064
joy, Phewwww! ! ! THANK YOU DARLING ) HAVE A GLAMTASTIC WEEK! ! COUNTING DOWN TO XMAS! ! ! amp ,joy,"[0.0052535255, 0.0024510978, 0.75694066, 0.9894331, 0.6926069, 0.97877043]",0.9894331
joy,"At school working on math and spanish homework, then going home around , taking a nap, then writing and editing about essays ",fear,"[0.027058078, 0.16793294, 0.65343297, 0.0054746536, 0.1263368, 0.52095]",0.65343297
surprise,Amir had his first comment at Valiant today! ! ,surprise,"[0.48031676, 0.2036405, 0.77021456, 0.67450756, 0.14522931, 0.9120185]",0.9120185
joy, lol I wish. I have a whopping total of chin hairs ') ,surprise,"[0.74947804, 0.33885786, 0.8529532, 0.018627256, 0.8042957, 0.9433745]",0.9433745
joy,I get the impression im pretty much gonna be ill til around march now ,sadness,"[0.72541755, 0.89520746, 0.96876043, 0.00029186465, 0.971983, 0.9455005]",0.971983
joy,Bout to see my failing grade on this Calculus test. ,surprise,"[0.90914166, 0.86676824, 0.90108, 0.00078534597, 0.9577774, 0.9769793]",0.9769793
surprise,Bout to visit Eric at work. ,fear,"[0.26277542, 0.06760384, 0.7609035, 0.21950215, 0.28042734, 0.7116447]",0.7609035
anger,Lost It amp Left A Vmail on the House Phone! ! . . ,surprise,"[0.8961458, 0.7108784, 0.9095137, 0.0040932545, 0.87785834, 0.97715557]",0.97715557
fear, love it! the ultimate adult weapon! haha! ,joy,"[0.0037429787, 0.00047386246, 0.03159863, 0.98874307, 0.0019002924, 0.93048054]",0.98874307
surprise, When am I coming home? Idk it's up in the air! ! ! ,surprise,"[0.9235025, 0.5996222, 0.9753593, 0.010339925, 0.89294356, 0.98857003]",0.98857003
sadness,"in pratica stasera ho scoperto che devo spaccarmi il culo in due, che l'importante è quotil nomequot, e per il nome devo accumulare soldi ",surprise,"[0.21561466, 0.16214117, 0.663889, 0.13114037, 0.24110158, 0.75483555]",0.75483555
sadness," super tempting. However, thats like hours away. ",surprise,"[0.51145464, 0.020196583, 0.88032293, 0.1455312, 0.40444028, 0.8956486]",0.8956486
joy,Only mins on the bus amp there's scumbags shouting about having to fold their buggy up amp the guy in front of me smells of egg fart ,anger,"[0.9902418, 0.9893979, 0.9111297, 0.0005075567, 0.5126161, 0.94173497]",0.9902418
joy,"Tuesday night, please come rescue me. . . even if for only a few hours rest. . . ",fear,"[0.93422717, 0.7802462, 0.99531305, 0.01209472, 0.98717475, 0.9213883]",0.99531305
sadness,"I seriously need to get a job, all this free time to sit amp think is not good at all ",disgust,"[0.9871202, 0.9900478, 0.8976694, 0.00033160218, 0.9745414, 0.9051968]",0.9900478
fear,Larry fucks with me everytime RT  In about hours some of us lucky ones will be frisked by security  ,anger,"[0.99189293, 0.88693, 0.95483387, 0.0056636343, 0.7661191, 0.93770146]",0.99189293
disgust,Now I have an upper back pull! Great. . . I feel like a contortionist who couldn't get anything right ,surprise,"[0.8805891, 0.8136352, 0.90085745, 0.00079342857, 0.6660013, 0.90877664]",0.90877664
sadness,On another note Tonight I noticed great and dead-end on a lot of people's eyes. and cynicism. feeling urgency ,fear,"[0.0635813, 0.4478722, 0.9202581, 0.00023828077, 0.3408376, 0.101124]",0.9202581
joy,Fallin asleep with tights on at someone else's house is so fun especially whn he can't find the top of'em! ,joy,"[0.020645695, 0.00087029894, 0.9120264, 0.9745184, 0.017820673, 0.9649953]",0.9745184
joy, pizza boy. . . saw him today. loljk ,surprise,"[0.73581266, 0.51829225, 0.8990216, 0.34714508, 0.62877613, 0.9701368]",0.9701368
sadness,"i hate the song FA LA LA DD i don't want to hear that anymore, sorry beliebers i don't really like the song when i heard it . . ",disgust,"[0.99599993, 0.9985291, 0.9797324, 0.0009659215, 0.9917881, 0.9263977]",0.9985291
joy,Another day at the hell hole . ,disgust,"[0.9736115, 0.98485804, 0.94269234, 0.00021984684, 0.8910576, 0.026125386]",0.98485804
disgust,"  I'm not one for that sand shit, but big har I heard you got a lot of it ",surprise,"[0.97635216, 0.95087403, 0.9643231, 0.0035709115, 0.8299363, 0.9840879]",0.9840879
joy," , hope u find fun Xmas w a follower ) may the gods smile upon u and may u live forever. amp love . Lewis ",joy,"[0.019803138, 0.0087359445, 0.3579616, 0.8068964, 0.10588845, 0.5938585]",0.8068964
joy," You sound like my wife! We're here now, the phone rang non-stop nearly all the way ",surprise,"[0.96458775, 0.23901288, 0.95609826, 0.5619047, 0.71270746, 0.99045193]",0.99045193
anger,I'm ready to go the hell home. So stop talking and check me out! ,anger,"[0.99677783, 0.9887811, 0.98782045, 0.00065149355, 0.9548018, 0.94217]",0.99677783
joy,"I'm at fucking work on my fucking minute break, YAY! ! ! ! not ",anger,"[0.9955492, 0.9469352, 0.97495043, 0.95202917, 0.49340412, 0.9767333]",0.9955492
joy,The day of the exams and no trains from springy. I love you metro. ,surprise,"[0.8750172, 0.29524404, 0.95418274, 0.23617993, 0.93422574, 0.9642179]",0.9642179
fear,Awesome time at  's 'Fighting Fear' première last night in Leicester Square - Check out the HD trailer on our Facebook page ,fear,"[0.020238124, 0.00027399347, 0.9744751, 0.9554761, 0.0063446728, 0.7748592]",0.9744751
anger,i hate selfish people ! i ask for one thing and youcant even do that ,disgust,"[0.99703133, 0.9980704, 0.87886703, 0.0007295009, 0.94042027, 0.96918577]",0.9980704
fear,I thhink its funny  will call me bout the lakers but wont answer when we tryna hoop hmm ,surprise,"[0.90842676, 0.06998294, 0.9854247, 0.0377516, 0.45025545, 0.9938432]",0.9938432
joy,"Ending my night on a bad note, which probably means ill be in a bad mood in the morning. ",sadness,"[0.98211825, 0.9384998, 0.8706975, 0.00012703647, 0.98554116, 0.8105425]",0.98554116
fear,Overheard during Thanksgiving dinner quotThey're going to PROVIDENCEquot quotexecutionsquot quotdrive-bysquot quotmurder ratequot quotthat awful parking garagequot ,fear,"[0.9608731, 0.92582554, 0.9754921, 0.0029497184, 0.6228654, 0.9589251]",0.9754921
fear,"Comme au match aller, un CSKA sans génie subit la loi des Lillois. . . jusque dans les dernières minutes? LDC LOSC ",surprise,"[0.47420046, 0.46951374, 0.7682717, 0.13675658, 0.3109221, 0.9217787]",0.9217787
fear,my entire drunken family is trying to get me to play just dance. this is horendous. ,disgust,"[0.9611942, 0.9913747, 0.8511965, 0.08282242, 0.75145876, 0.9490967]",0.9913747
fear,I'm in the most painful situation in definition of damned if I do and damned if I don't life love what is therightthing ,sadness,"[0.8957163, 0.59706813, 0.932247, 0.00026232158, 0.9815661, 0.8197659]",0.9815661
disgust,Because it's true? RT  Wow. . . this is RT  Fellas money can make a lot of these women do anything. ,surprise,"[0.27478823, 0.35706362, 0.54564965, 0.65845513, 0.17657469, 0.9938719]",0.9938719
sadness," lagii sedih niih '( data ke format tiink, mna ada video klipnya kamilah lagii ",surprise,"[0.35615107, 0.29847065, 0.8887392, 0.13215193, 0.6949847, 0.91733795]",0.91733795
surprise,Random dog ran into my house? . . . . Her name was Sheela hahahahaha ,surprise,"[0.94284755, 0.28331304, 0.8849843, 0.7753738, 0.7585177, 0.99687636]",0.99687636
joy,Yes. Yes! That meal touched the correct spot. ,joy,"[0.033631, 0.0007811695, 0.36850202, 0.98185056, 0.016750515, 0.9066378]",0.98185056
sadness," dang, I didn't make the words post. I ",surprise,"[0.7077613, 0.6386484, 0.9120756, 0.0013892427, 0.90570647, 0.9855552]",0.9855552
joy, Yes. And one day I will wrap a brick in that t shirt and swing it at some problematic people's faces. x huzzah ,anger,"[0.9928427, 0.8273289, 0.87364906, 0.9484138, 0.38227695, 0.9047977]",0.9928427
joy,"Advent hope light Are we going to the light, or is it coming toward us? Deep thoughts from meeting today. ",surprise,"[0.0073756566, 0.0045239953, 0.72771186, 0.11375836, 0.08078698, 0.7783734]",0.7783734
joy,Not gonna lie. . . I love the music from the Twilight movies. ,surprise,"[0.113274895, 0.0010934247, 0.7269259, 0.69048804, 0.11937421, 0.90492785]",0.90492785
anger,Never answer ur revenge with you'll only lose ,fear,"[0.9488358, 0.6480122, 0.9713538, 0.0009134276, 0.5410631, 0.6923237]",0.9713538
sadness, Christopher! ! You followed meampthen UNFOLLOWED me! What a tease! You give me joy amp then rip it out from under me rude ,anger,"[0.99749506, 0.99526805, 0.9593029, 0.24220695, 0.9830389, 0.997086]",0.99749506
joy,Ear infection . . Can't wear earings for a week. ,surprise,"[0.50744027, 0.6834887, 0.81469214, 0.0021418668, 0.78095895, 0.85648024]",0.85648024
joy,A Pretty W. A Empty Mind ltltlt ,sadness,"[0.13005714, 0.4910661, 0.85692155, 0.0012262237, 0.94117564, 0.7814689]",0.94117564
fear,"I also hate the dentist , and that's were I am heading to. I wish he was on strike lol brokentooth ",anger,"[0.99190265, 0.99117446, 0.9624599, 0.0035459758, 0.9008464, 0.82954043]",0.99190265
joy, Knowing I take a relaxing break from school work and going in on a Saturday morning to school brings me D ,sadness,"[0.81910497, 0.84759253, 0.9125133, 0.9267569, 0.9649927, 0.96068805]",0.9649927
joy,Met some amazing people in weekly meditation tonight and received an unexpected gift from my teacher! ,surprise,"[0.0029052938, 0.00013784692, 0.34737402, 0.9599608, 0.037946753, 0.98972535]",0.98972535
fear,"of the Unknown changes, replace stability and familiarity with ambiguity and uncertainty. JO Amman ReformJO Jordan ",surprise,"[0.3506035, 0.47029454, 0.89285326, 0.003924739, 0.5296603, 0.9262825]",0.9262825
sadness, Hey I'm just wondering if were still friends? Last time I checked friends hand with other friends. . ,surprise,"[0.13719898, 0.043267366, 0.6914108, 0.012702659, 0.6446099, 0.93366235]",0.93366235
disgust,"No, you blowing your cigarette smoke in my face is not sexy. ",disgust,"[0.9924017, 0.99377304, 0.972772, 0.0016449505, 0.8488585, 0.9523226]",0.99377304
joy,"Hmm, so my somewhat irrational hatred of Amelia Lily will have to endure one more week of her shouting performances. ",anger,"[0.9840312, 0.93394697, 0.7687911, 0.00067780114, 0.60888666, 0.9508836]",0.9840312
surprise,up so early. . . . . . . . . my family doesnt even know i came home or is home right now. ,surprise,"[0.97077215, 0.693424, 0.8931544, 0.25970772, 0.96996045, 0.99011946]",0.99011946
joy,"Don't tell how big the mountain is, tell the mountain how big God is! jesustweeters ",fear,"[0.8075876, 0.59735715, 0.9820432, 0.9572673, 0.45663828, 0.85187125]",0.9820432
fear,"last forever, last til the person gets over it and confronts it or til someone badder comes along. ",fear,"[0.9464323, 0.7397885, 0.9904695, 0.00018583554, 0.8490353, 0.58542174]",0.9904695
surprise,A special thanks goes out to the best daughter ever  for unpacking my suitcase for me at am ,joy,"[0.022357026, 0.00040550614, 0.4631021, 0.921627, 0.0851829, 0.85972357]",0.921627
joy,Goodmorning ) . . . Going to morning service ♥ amp then coming home to cuddle in my bed for the rest of the day ) ,joy,"[0.0014289218, 0.00044628515, 0.7655189, 0.95130473, 0.015034141, 0.80763334]",0.95130473
surprise,"And now I'm just rollin' home, into my lover's arms ",joy,"[0.00771285, 0.00041660745, 0.71967053, 0.9743602, 0.1308339, 0.9416148]",0.9743602
joy,Happiness depends on happenings. Always seek Joy! ,joy,"[0.009867484, 0.016547069, 0.07886158, 0.65697104, 0.010526772, 0.42118263]",0.65697104
joy,back in the land where uggs are considered appropriate footwear and foster the people are still quotindiequot ,surprise,"[0.21617785, 0.40635678, 0.82036734, 0.43783873, 0.28726694, 0.9626446]",0.9626446
sadness,It is minutes until Cody Simpson in NYC and im not there you'll do great love lt ,surprise,"[0.3060409, 0.011308986, 0.9373934, 0.67774296, 0.8058573, 0.94615346]",0.94615346
surprise, b. Arab Quran tnyt beda dg b. Arab sehari. Bacaan saya saja masih lebih bagus daripada si imam Arab tadi ) ,fear,"[0.35545063, 0.24895352, 0.8471598, 0.16664553, 0.44745338, 0.78841627]",0.8471598
joy,being able to give up my pride amp surrender to God lol ,surprise,"[0.20516591, 0.08016839, 0.65150887, 0.09843405, 0.53479105, 0.9573962]",0.9573962
surprise,ok voor iedereen ik post strax een foto maar hij is nog niet klaar dus ff wachten! ,surprise,"[0.5903902, 0.40690765, 0.9519611, 0.01930846, 0.5871355, 0.96560764]",0.96560764
fear,"I decree and declare the has NO authority over your life, In Jesus Name, Amen. ",fear,"[0.3617178, 0.30323973, 0.80184025, 0.20696416, 0.30473876, 0.6304433]",0.80184025
sadness,"Oh and instead of playing Apples to Apples with his family, I watched the Dolphins lose. By one. Freaking. Point. ",surprise,"[0.92335033, 0.88956267, 0.8966846, 0.006705161, 0.91214, 0.9314478]",0.9314478
anger,"When Gamestop tells you that you have -day shipping, they really mean that in five days, your order will still not me shipped ",surprise,"[0.6910933, 0.58038193, 0.85879153, 0.006688383, 0.53408843, 0.9051292]",0.9051292
joy,"Another long day at work, I can't wait! ",joy,"[0.3519801, 0.0010703761, 0.68622756, 0.8380078, 0.008249199, 0.21762332]",0.8380078
joy,Day hr (outdoor) promo shoot in Newcastle. . . and it's raining. . . all day. . . ,surprise,"[0.39052653, 0.42714518, 0.83504117, 0.0015864605, 0.4244659, 0.85663575]",0.85663575
sadness,"WAS excited for some late-night painting last night. . . but when I opened my new paints, the yellow was all dried out. ",surprise,"[0.78697693, 0.7019453, 0.7914197, 0.6049136, 0.8514613, 0.9918611]",0.9918611
sadness,"I´m a fool for hating the wrong person for the right reasons, and not hating the right person for the wrong reasons ",anger,"[0.9467256, 0.72635746, 0.747195, 0.0010654381, 0.81098074, 0.89263463]",0.9467256
joy,"hoping for a better day, wait I have conditioning dreamstream ",fear,"[0.024856808, 0.0030222554, 0.8788133, 0.48237538, 0.5741116, 0.814705]",0.8788133
disgust,Hate public transportation ,disgust,"[0.9888649, 0.996391, 0.98365676, 0.00088370865, 0.91283894, 0.7256749]",0.996391
joy,Just found a Twitter account dedicated to bad punning. ,surprise,"[0.49581546, 0.716834, 0.54196775, 0.004679032, 0.23224378, 0.9414305]",0.9414305
anger,Holy fuck! my stocking! wtf! Nooooooooo! God Noooooo! you monster. . . . ,surprise,"[0.99597365, 0.99693537, 0.99341065, 0.0012380707, 0.8981673, 0.998487]",0.998487
surprise,   I asked the question about Logan. . and you'll learn the answer tomorrow! ,surprise,"[0.46042743, 0.3137644, 0.889189, 0.095883116, 0.33821526, 0.89760077]",0.89760077
joy, don't blame you. Literally struggling to keep my eyes open. Look who's behind me ,fear,"[0.9335284, 0.94291335, 0.9873592, 0.0005791172, 0.9631847, 0.949574]",0.9873592
sadness, sounds like a perfect night that I miss spending with you! imiss ,sadness,"[0.30904427, 0.026919898, 0.77788335, 0.7276085, 0.9934176, 0.940705]",0.9934176
joy,You can't beat a bit of Division. Interzone. ,fear,"[0.35063595, 0.1532382, 0.77995807, 0.015341769, 0.22525842, 0.6743647]",0.77995807
