labels,text,emo_name,prob_emo_name,prob_max
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",guilt,"[0.05440669, 0.050438304, 0.1597258, 0.6466011, 0.4019162, 0.1512622, 0.11551639]",0.6466011
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",guilt,"[0.85760015, 0.8192479, 0.83262265, 0.91497314, 0.04712438, 0.8783546, 0.90295887]",0.91497314
anger,Being treated unfairly. ,disgust,"[0.96011674, 0.9622857, 0.9292621, 0.7736577, 0.008512269, 0.95603734, 0.9427357]",0.9622857
sadness,Breaking up with a girl. ,sadness,"[0.96380633, 0.88639355, 0.80576706, 0.82527536, 0.048856936, 0.9852025, 0.9098168]",0.9852025
disgust,Nothing. ,shame,"[0.007520021, 0.53857845, 0.01405144, 0.045537736, 0.011295373, 0.34063825, 0.55534154]",0.55534154
shame,None. ,disgust,"[0.013310499, 0.74275696, 0.070866495, 0.07641694, 0.051767252, 0.44293103, 0.5287343]",0.74275696
guilt,Little contact with my father before he died. ,sadness,"[0.3736116, 0.6893933, 0.7155531, 0.85167676, 0.30061075, 0.9554246, 0.7030655]",0.9554246
joy,"When I was accepted as a student at the college, not having thought it possible. ",guilt,"[0.23711026, 0.028944775, 0.32056257, 0.87881905, 0.3743585, 0.07718855, 0.27433956]",0.87881905
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.7118346, 0.7873969, 0.73153245, 0.92789286, 0.09811563, 0.9802199, 0.82896227]",0.9802199
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.99618536, 0.554833, 0.19396842, 0.80536926, 0.0027383766, 0.015905721, 0.4419054]",0.99618536
sadness,When my grandmother died. ,sadness,"[0.814414, 0.75936073, 0.821777, 0.9442066, 0.038038235, 0.9864535, 0.85983014]",0.9864535
disgust,Not applicable. ,shame,"[0.08850124, 0.35133207, 0.18134885, 0.15278235, 0.14892863, 0.26518384, 0.37389708]",0.37389708
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.0070283455, 0.003988003, 0.0094221, 0.027255641, 0.97756517, 0.0005814213, 0.00914742]",0.97756517
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.7803179, 0.3566781, 0.7805231, 0.7283372, 0.22474521, 0.64751124, 0.503419]",0.7805231
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",sadness,"[0.98056227, 0.93677956, 0.83357024, 0.888868, 0.039518666, 0.9858627, 0.93331116]",0.9858627
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.54142, 0.8839627, 0.75320476, 0.8948419, 0.005623464, 0.9971096, 0.9378305]",0.9971096
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.8680951, 0.9929843, 0.9001201, 0.84238, 0.09832551, 0.9707691, 0.8093072]",0.9929843
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",shame,"[0.026188703, 0.9054956, 0.91890836, 0.98444366, 0.09323276, 0.89833957, 0.99217576]",0.99217576
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",sadness,"[0.4280446, 0.5867734, 0.56983846, 0.9902132, 0.03391972, 0.99607277, 0.84324]",0.99607277
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",joy,"[0.06775249, 0.1051015, 0.1899653, 0.55759186, 0.6581298, 0.14441183, 0.3732548]",0.6581298
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.4377624, 0.37408862, 0.9974957, 0.9279517, 0.07190051, 0.6908826, 0.50583214]",0.9974957
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",guilt,"[0.24573328, 0.39779273, 0.30577105, 0.6785842, 0.49183834, 0.06869876, 0.5604473]",0.6785842
sadness,My grandmother died suddenly last summer. ,sadness,"[0.83656496, 0.88008976, 0.8371897, 0.9346347, 0.17262588, 0.98440635, 0.8517415]",0.98440635
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.98187476, 0.9959132, 0.66849834, 0.8332533, 0.014471038, 0.8197406, 0.9125333]",0.9959132
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,sadness,"[0.28039548, 0.789397, 0.68939394, 0.9324882, 0.13530049, 0.94067484, 0.864432]",0.94067484
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,guilt,"[0.48115402, 0.67910147, 0.59799594, 0.86870694, 0.28703675, 0.8588847, 0.830406]",0.86870694
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.003449689, 0.0017135448, 0.6969449, 0.6546857, 0.9784847, 0.0018958712, 0.007662651]",0.9784847
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.3215365, 0.5052122, 0.7315376, 0.7267582, 0.324851, 0.5413302, 0.5766496]",0.7315376
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.9951924, 0.9750367, 0.5218874, 0.7976478, 0.006010469, 0.9568692, 0.7799126]",0.9951924
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",guilt,"[0.9799755, 0.98925215, 0.91108525, 0.9948003, 0.03325913, 0.98637724, 0.96003914]",0.9948003
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.95832896, 0.9948756, 0.60073805, 0.728915, 0.054073058, 0.65534985, 0.7902412]",0.9948756
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",shame,"[0.87629426, 0.9697334, 0.97824234, 0.9899192, 0.0866332, 0.8003518, 0.9946173]",0.9946173
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,sadness,"[0.7652533, 0.5803383, 0.5128774, 0.73853326, 0.31214878, 0.81950206, 0.63448036]",0.81950206
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.022870071, 0.08232402, 0.24298145, 0.47953314, 0.5938533, 0.039940827, 0.24688788]",0.5938533
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",guilt,"[0.9623072, 0.586578, 0.8898689, 0.97384155, 0.06879159, 0.9328719, 0.9214751]",0.97384155
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.31768075, 0.8410213, 0.98276985, 0.973314, 0.0028751513, 0.99776185, 0.96713024]",0.99776185
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",guilt,"[0.52818567, 0.48478606, 0.5355045, 0.7242103, 0.26611096, 0.5450677, 0.6821451]",0.7242103
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,sadness,"[0.77706516, 0.67693865, 0.60336745, 0.81787837, 0.14852087, 0.9108597, 0.821884]",0.9108597
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.75223225, 0.82879925, 0.9026084, 0.9942834, 0.0100604575, 0.98376775, 0.98170346]",0.9942834
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",anger,"[0.67786604, 0.53370047, 0.2504587, 0.58488744, 0.21142878, 0.5014988, 0.40021476]",0.67786604
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.021437012, 0.31631526, 0.9948342, 0.66130704, 0.0012484827, 0.7684361, 0.9373153]",0.9948342
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.9969511, 0.9883002, 0.6338625, 0.9047034, 0.05688761, 0.4689966, 0.8732779]",0.9969511
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.9437309, 0.91682506, 0.97875494, 0.98006976, 0.022104794, 0.99564075, 0.96666133]",0.99564075
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.46614084, 0.9952494, 0.0055988217, 0.5267372, 0.15017928, 0.5162151, 0.7494237]",0.9952494
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.9841578, 0.9445632, 0.6279989, 0.96482766, 0.012036121, 0.9022027, 0.9501912]",0.9841578
guilt,Forced to fill in a questionnaire. ,shame,"[0.35303032, 0.6484323, 0.3905194, 0.88207823, 0.023340994, 0.53431803, 0.8974482]",0.8974482
joy,When I won a tennis match. ,joy,"[0.01722911, 0.008882792, 0.026830308, 0.024380488, 0.56197596, 0.0031929703, 0.0083078705]",0.56197596
fear,When my dog ran out on thin ice last spring. ,sadness,"[0.7380092, 0.7596647, 0.8439177, 0.9404323, 0.10388895, 0.9485897, 0.8051609]",0.9485897
anger,When my tennis match was interrupted because a kid cycled right into the court. ,sadness,"[0.6420652, 0.7802115, 0.46364596, 0.8002676, 0.060421046, 0.8981582, 0.8216144]",0.8981582
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.006839678, 0.0043212976, 0.017220167, 0.04199058, 0.9164758, 0.00048247914, 0.008820476]",0.9164758
fear,Risk of being involved in a fight after a party. ,anger,"[0.97152317, 0.33406934, 0.9658847, 0.4446235, 0.020854216, 0.146502, 0.48794517]",0.97152317
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.72296685, 0.70489156, 0.9124474, 0.7096566, 0.026272193, 0.5357679, 0.58873713]",0.9124474
sadness,After an exam which I failed. ,guilt,"[0.7347109, 0.9299577, 0.4862224, 0.94925326, 0.009103373, 0.942259, 0.93943447]",0.94925326
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",anger,"[0.95058256, 0.7689587, 0.42568642, 0.9318261, 0.1661785, 0.62400824, 0.90811914]",0.95058256
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",sadness,"[0.83029413, 0.8448861, 0.9079504, 0.90343624, 0.25510916, 0.9483738, 0.7909294]",0.9483738
joy,When I met an old schhol friend (school love). ,joy,"[0.008384282, 0.006961893, 0.01181011, 0.25032154, 0.89903, 0.034849778, 0.030574301]",0.89903
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",guilt,"[0.7706921, 0.84161514, 0.59935087, 0.90194696, 0.21920529, 0.86470014, 0.84634185]",0.90194696
anger,"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal. ",anger,"[0.88760334, 0.4402186, 0.22387104, 0.6510586, 0.2760762, 0.22672479, 0.6225678]",0.88760334
sadness,"When I realized that my girlfriend, whom I like, and I were going to separate. ",sadness,"[0.7245903, 0.52133113, 0.8426273, 0.9518934, 0.026135605, 0.96872, 0.78398806]",0.96872
