labels,text,emo_name,prob_emo_name,prob_max
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",joy,"[0.012509146, 0.001532167, 0.033444002, 0.115171164, 0.67346287, 0.0032137919, 0.026137648]",0.67346287
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",fear,"[0.31742093, 0.14178391, 0.6514775, 0.5323236, 0.0014353155, 0.4165872, 0.118067995]",0.6514775
anger,Being treated unfairly. ,anger,"[0.93211323, 0.8491558, 0.7848497, 0.7971677, 0.0023652865, 0.905789, 0.8042115]",0.93211323
sadness,Breaking up with a girl. ,sadness,"[0.72135335, 0.46085668, 0.5775252, 0.5929555, 0.02981846, 0.9340596, 0.50590265]",0.9340596
disgust,Nothing. ,sadness,"[0.010641712, 0.042194936, 0.027951706, 0.013141428, 0.0031473031, 0.102690674, 0.06892991]",0.102690674
shame,None. ,fear,"[0.012435153, 0.060934886, 0.14255972, 0.019778447, 0.014079531, 0.016585741, 0.021759434]",0.14255972
guilt,Little contact with my father before he died. ,sadness,"[0.2796977, 0.12332181, 0.6212055, 0.47132033, 0.023328824, 0.8243847, 0.37255]",0.8243847
joy,"When I was accepted as a student at the college, not having thought it possible. ",joy,"[0.17881207, 0.07654533, 0.6223582, 0.18116549, 0.8113053, 0.012372406, 0.020015726]",0.8113053
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.47680432, 0.52025497, 0.6905203, 0.7173897, 0.002080136, 0.9359797, 0.53195816]",0.9359797
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.9682699, 0.22211581, 0.18148758, 0.87468666, 0.002886848, 0.03296945, 0.1680632]",0.9682699
sadness,When my grandmother died. ,sadness,"[0.39872682, 0.32477766, 0.55067873, 0.6028127, 0.0048738495, 0.91178244, 0.19980374]",0.91178244
disgust,Not applicable. ,sadness,"[0.08023406, 0.07253277, 0.060918156, 0.06607944, 0.01622419, 0.23154978, 0.17393604]",0.23154978
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.000989427, 0.0010210562, 0.001868738, 0.0029764287, 0.53629, 0.0008610872, 0.0011782825]",0.53629
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.2203153, 0.17592244, 0.557752, 0.27939174, 0.05539774, 0.18455023, 0.14079547]",0.557752
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",anger,"[0.9060496, 0.85891235, 0.722467, 0.63702554, 0.08467519, 0.87723327, 0.67951375]",0.9060496
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.41880417, 0.38378257, 0.7897319, 0.80228424, 0.17797038, 0.9885161, 0.8808367]",0.9885161
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.2672361, 0.9273647, 0.57103646, 0.23371476, 0.0012803521, 0.2543186, 0.3295989]",0.9273647
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",guilt,"[0.13228421, 0.84620106, 0.55005467, 0.97680616, 0.0048120627, 0.89303386, 0.9298307]",0.97680616
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.20805185, 0.11606662, 0.55169106, 0.98598415, 0.077775486, 0.8353836, 0.76902515]",0.98598415
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",joy,"[0.09267922, 0.06983579, 0.15593348, 0.115595646, 0.5899141, 0.02874045, 0.014570942]",0.5899141
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.44368368, 0.20250502, 0.9770851, 0.6302774, 0.0062796464, 0.6947882, 0.27770805]",0.9770851
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",fear,"[0.40381575, 0.2662616, 0.6200293, 0.4990189, 0.35309964, 0.15025705, 0.13038751]",0.6200293
sadness,My grandmother died suddenly last summer. ,sadness,"[0.45697686, 0.28843316, 0.48947954, 0.53003484, 0.0023159173, 0.93618053, 0.36968446]",0.93618053
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.909887, 0.9372532, 0.60256964, 0.6600938, 0.0071240296, 0.68166715, 0.45236498]",0.9372532
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,sadness,"[0.34822926, 0.3927769, 0.63927937, 0.6795925, 0.00564987, 0.73721856, 0.41721764]",0.73721856
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,guilt,"[0.43542054, 0.15193987, 0.6238601, 0.84859437, 0.009987932, 0.6191452, 0.48307693]",0.84859437
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.13497853, 0.014286928, 0.87746394, 0.33472812, 0.9514406, 0.11126593, 0.02694979]",0.9514406
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.41408488, 0.13620347, 0.8502756, 0.5223846, 0.006955889, 0.6227324, 0.24685553]",0.8502756
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.9514371, 0.41599184, 0.39424145, 0.5622006, 0.017631318, 0.3336933, 0.186478]",0.9514371
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",guilt,"[0.92100716, 0.8817015, 0.71465254, 0.99218327, 0.010164562, 0.9578586, 0.9751144]",0.99218327
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.73516303, 0.9716662, 0.46675494, 0.47867996, 0.007834525, 0.51765347, 0.52221876]",0.9716662
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",guilt,"[0.9180404, 0.8685741, 0.9759907, 0.9929999, 0.012294259, 0.9256485, 0.98407644]",0.9929999
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,sadness,"[0.65817285, 0.35158378, 0.57088387, 0.5069317, 0.15874813, 0.83667976, 0.16836275]",0.83667976
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.02444349, 0.0071398816, 0.05554, 0.104760654, 0.8428923, 0.0023236147, 0.004977535]",0.8428923
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",anger,"[0.9576589, 0.22523212, 0.5000564, 0.9262644, 0.013357349, 0.30325308, 0.47802225]",0.9576589
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.064064234, 0.19723114, 0.66696566, 0.6673122, 0.0031261973, 0.9860438, 0.38193002]",0.9860438
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",sadness,"[0.7036077, 0.5948962, 0.7190256, 0.75272745, 0.019029561, 0.75848836, 0.47576314]",0.75848836
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,sadness,"[0.5490705, 0.2799534, 0.7461313, 0.6806303, 0.00297848, 0.8784786, 0.3730442]",0.8784786
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.4566926, 0.33339882, 0.71642894, 0.975443, 0.107714705, 0.8819249, 0.8293535]",0.975443
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",anger,"[0.7464058, 0.086945824, 0.16230358, 0.27647218, 0.54317814, 0.17059128, 0.102927685]",0.7464058
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.033042304, 0.16190715, 0.98181653, 0.39300546, 0.0017862559, 0.1762496, 0.1332254]",0.98181653
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.9545785, 0.9061371, 0.5957621, 0.73963296, 0.02238498, 0.111292765, 0.65679085]",0.9545785
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.021922817, 0.0150591275, 0.18992783, 0.24404508, 0.32321304, 0.9498515, 0.1504464]",0.9498515
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.20984817, 0.9489291, 0.0992983, 0.168684, 0.0006791461, 0.13749176, 0.45075595]",0.9489291
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.92699194, 0.87787026, 0.34195098, 0.8624318, 0.012713871, 0.26608112, 0.59514177]",0.92699194
guilt,Forced to fill in a questionnaire. ,fear,"[0.39457598, 0.3806365, 0.6537792, 0.2863823, 0.0021368037, 0.20216626, 0.15802445]",0.6537792
joy,When I won a tennis match. ,joy,"[0.02369556, 0.012164479, 0.033909824, 0.10051476, 0.89284354, 0.0017323893, 0.0027899595]",0.89284354
fear,When my dog ran out on thin ice last spring. ,fear,"[0.47241142, 0.27898267, 0.6766579, 0.6589959, 0.013058943, 0.6707585, 0.31197196]",0.6766579
anger,When my tennis match was interrupted because a kid cycled right into the court. ,fear,"[0.61518985, 0.34004563, 0.6572995, 0.40995872, 0.0037444672, 0.48526683, 0.20403188]",0.6572995
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.0009070859, 0.0014519299, 0.038234178, 0.039297666, 0.9625889, 0.00031972412, 0.001818034]",0.9625889
fear,Risk of being involved in a fight after a party. ,anger,"[0.9798125, 0.22186051, 0.89163065, 0.2518946, 0.007739829, 0.05683077, 0.14102003]",0.9798125
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.7564118, 0.52082783, 0.87867063, 0.45672482, 0.0042285346, 0.43970045, 0.4154223]",0.87867063
sadness,After an exam which I failed. ,sadness,"[0.6499137, 0.5341016, 0.6099548, 0.69546026, 0.0031623514, 0.8512947, 0.5387979]",0.8512947
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",fear,"[0.8005531, 0.4431926, 0.8560792, 0.8495907, 0.03759157, 0.4766818, 0.56502795]",0.8560792
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",sadness,"[0.27925307, 0.24345279, 0.5440031, 0.5952749, 0.004189061, 0.595546, 0.27436298]",0.595546
joy,When I met an old schhol friend (school love). ,joy,"[0.07383832, 0.014632601, 0.11313075, 0.70494515, 0.7761911, 0.23157276, 0.124479435]",0.7761911
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",fear,"[0.7248064, 0.5342148, 0.85216725, 0.6570901, 0.011099972, 0.7759177, 0.54913324]",0.85216725
anger,"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal. ",guilt,"[0.4946728, 0.35391518, 0.64733005, 0.67343384, 0.06991368, 0.36909947, 0.22549306]",0.67343384
