labels,text,emo_name,prob_emo_name,prob_max
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",joy,"[0.6409672, 0.04093439, 0.54074526, 0.40352398, 0.71142447, 0.35486296, 0.08643275]",0.71142447
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",shame,"[0.7661512, 0.7550184, 0.7518659, 0.8011215, 0.011355358, 0.80981904, 0.8822808]",0.8822808
anger,Being treated unfairly. ,shame,"[0.8126523, 0.94461274, 0.82224804, 0.84167725, 0.003169067, 0.93902844, 0.9717541]",0.9717541
sadness,Breaking up with a girl. ,sadness,"[0.7482971, 0.82965267, 0.5738594, 0.799206, 0.008111722, 0.9519082, 0.7855447]",0.9519082
disgust,Nothing. ,sadness,"[0.07807607, 0.36698312, 0.09674385, 0.03384186, 0.004092337, 0.36952662, 0.046681937]",0.36952662
shame,None. ,disgust,"[0.07361742, 0.67309093, 0.4878883, 0.14557365, 0.0057963026, 0.30581847, 0.17725915]",0.67309093
guilt,Little contact with my father before he died. ,sadness,"[0.39977142, 0.5077464, 0.46714127, 0.47276542, 0.03411448, 0.7403889, 0.423731]",0.7403889
joy,"When I was accepted as a student at the college, not having thought it possible. ",joy,"[0.28069124, 0.12493789, 0.11449036, 0.22967687, 0.767638, 0.1453352, 0.062031314]",0.767638
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.7003617, 0.76591027, 0.6982291, 0.8314223, 0.08520718, 0.93205893, 0.8514475]",0.93205893
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.99796104, 0.61047965, 0.40643305, 0.31603417, 0.010068629, 0.054551065, 0.61765677]",0.99796104
sadness,When my grandmother died. ,sadness,"[0.38994268, 0.68326265, 0.59968525, 0.6850059, 0.11270595, 0.93493885, 0.59422725]",0.93493885
disgust,Not applicable. ,sadness,"[0.45217946, 0.78031325, 0.37944576, 0.24703301, 0.0015351973, 0.7897561, 0.65280795]",0.7897561
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.0001772386, 7.359394e-05, 0.00017126589, 0.00038102485, 0.43477422, 0.00027862244, 0.00010862912]",0.43477422
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",fear,"[0.083810315, 0.29038396, 0.755077, 0.16705123, 0.09154425, 0.26119053, 0.106142305]",0.755077
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",shame,"[0.65729463, 0.885687, 0.6766246, 0.53412014, 0.04671893, 0.87633675, 0.9030533]",0.9030533
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.6772498, 0.82258976, 0.656961, 0.6689239, 0.008541051, 0.9814278, 0.95760494]",0.9814278
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.5972289, 0.9686847, 0.75984746, 0.39655098, 0.024293762, 0.84557587, 0.84026927]",0.9686847
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",shame,"[0.012454469, 0.89955735, 0.37287727, 0.88760495, 0.0021246418, 0.79948395, 0.9887417]",0.9887417
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.16499549, 0.5568492, 0.52968156, 0.9847647, 0.015240054, 0.8221479, 0.7342725]",0.9847647
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",disgust,"[0.2516091, 0.65725803, 0.54327947, 0.5032282, 0.43585128, 0.65264153, 0.5538052]",0.65725803
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.36719128, 0.56859106, 0.98895884, 0.8242104, 0.016974151, 0.7540462, 0.5455377]",0.98895884
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",fear,"[0.10607857, 0.31517097, 0.45246324, 0.30334175, 0.2731868, 0.24296957, 0.45223072]",0.45246324
sadness,My grandmother died suddenly last summer. ,sadness,"[0.6796101, 0.6099598, 0.6038539, 0.6621367, 0.07775055, 0.95515066, 0.5606867]",0.95515066
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.8630459, 0.9847926, 0.7984697, 0.5625602, 0.0033983027, 0.7282822, 0.96864957]",0.9847926
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,shame,"[0.62322664, 0.75814104, 0.7043206, 0.68632144, 0.011980399, 0.7719641, 0.87491]",0.87491
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,guilt,"[0.6046843, 0.799173, 0.7625335, 0.911519, 0.5392988, 0.85745656, 0.8835727]",0.911519
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.0066036116, 0.0011201276, 0.935377, 0.73965347, 0.9373578, 0.014088788, 0.0040915324]",0.9373578
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.3275385, 0.4009739, 0.66918695, 0.36927247, 0.17877519, 0.5263704, 0.20580813]",0.66918695
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.98933464, 0.68104154, 0.4890522, 0.33876377, 0.003077941, 0.86325467, 0.49836016]",0.98933464
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",guilt,"[0.89568645, 0.93567365, 0.92797804, 0.9923189, 0.014289379, 0.9450974, 0.9109888]",0.9923189
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.43036038, 0.9592406, 0.77357423, 0.46596116, 0.021068309, 0.7148757, 0.8174516]",0.9592406
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",shame,"[0.43681648, 0.89986897, 0.9184099, 0.95884514, 0.010526375, 0.83161736, 0.97997034]",0.97997034
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,sadness,"[0.42986295, 0.65670675, 0.54538244, 0.47067356, 0.065568805, 0.69268054, 0.49691626]",0.69268054
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.07848312, 0.0013263134, 0.014870215, 0.10269933, 0.7833543, 0.0018432059, 0.0006350236]",0.7833543
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",guilt,"[0.6911635, 0.6579466, 0.75448084, 0.9358562, 0.0394159, 0.78237504, 0.8674499]",0.9358562
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.4176877, 0.83369863, 0.88660043, 0.7053373, 0.0029354289, 0.97203404, 0.8447457]",0.97203404
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",shame,"[0.83057433, 0.878305, 0.8132685, 0.79687005, 0.06832002, 0.8465811, 0.88138795]",0.88138795
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,shame,"[0.585382, 0.7387514, 0.65509284, 0.702414, 0.08194588, 0.7059076, 0.7440494]",0.7440494
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",guilt,"[0.35826558, 0.38601813, 0.60812426, 0.98605204, 0.0018807764, 0.80227834, 0.8588437]",0.98605204
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",sadness,"[0.02606597, 0.31071103, 0.108745225, 0.3527827, 0.13219105, 0.5454359, 0.17058203]",0.5454359
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",fear,"[0.545554, 0.6542125, 0.9543124, 0.38496816, 0.0015744534, 0.42477405, 0.3794403]",0.9543124
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.99800974, 0.9190012, 0.7559822, 0.68069184, 0.029063484, 0.74620646, 0.92809314]",0.99800974
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.34072807, 0.8065284, 0.44134024, 0.3648974, 0.012537694, 0.9832817, 0.6361812]",0.9832817
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.04862315, 0.9822108, 0.0137723405, 0.12190307, 0.006168416, 0.31745452, 0.6474845]",0.9822108
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.9343604, 0.8246686, 0.4393429, 0.60938853, 0.002289859, 0.6142828, 0.9100516]",0.9343604
guilt,Forced to fill in a questionnaire. ,shame,"[0.4892485, 0.7312507, 0.6681938, 0.6423042, 0.0022873061, 0.58003604, 0.7608099]",0.7608099
joy,When I won a tennis match. ,joy,"[0.17185183, 0.009057451, 0.07991797, 0.17034124, 0.8055298, 0.020595195, 0.01225914]",0.8055298
fear,When my dog ran out on thin ice last spring. ,sadness,"[0.6426046, 0.76401496, 0.6959367, 0.75041854, 0.017851163, 0.88416183, 0.8472359]",0.88416183
anger,When my tennis match was interrupted because a kid cycled right into the court. ,shame,"[0.7327432, 0.7921797, 0.6494863, 0.67952, 0.013263287, 0.7090168, 0.8480187]",0.8480187
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.033617884, 6.397587e-05, 0.00021556123, 0.00045926674, 0.8769278, 0.00010999208, 9.45449e-05]",0.8769278
fear,Risk of being involved in a fight after a party. ,anger,"[0.9412241, 0.7316219, 0.9219866, 0.8048249, 0.00091450044, 0.7001595, 0.88441575]",0.9412241
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.74614125, 0.6523084, 0.95466197, 0.49916714, 0.0014439827, 0.7147605, 0.71265817]",0.95466197
sadness,After an exam which I failed. ,shame,"[0.7652261, 0.8554222, 0.7082136, 0.79476357, 0.0030345488, 0.88811356, 0.92059886]",0.92059886
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",guilt,"[0.7742629, 0.64923966, 0.77025247, 0.9081246, 0.03255733, 0.76772594, 0.85469264]",0.9081246
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",disgust,"[0.365596, 0.757751, 0.624868, 0.64464736, 0.14767455, 0.7303126, 0.7174708]",0.757751
joy,When I met an old schhol friend (school love). ,joy,"[0.0026815261, 0.00054892065, 0.0008576984, 0.05053699, 0.7690596, 0.033228822, 0.0010490966]",0.7690596
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",shame,"[0.8304684, 0.82136875, 0.83212304, 0.72758263, 0.03548691, 0.80891937, 0.8477746]",0.8477746
anger,"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal. ",shame,"[0.7476787, 0.83154786, 0.55560565, 0.738859, 0.062165022, 0.6353781, 0.84579897]",0.84579897
sadness,"When I realized that my girlfriend, whom I like, and I were going to separate. ",sadness,"[0.6601345, 0.6129049, 0.7912584, 0.76657766, 0.0817816, 0.9148334, 0.7602164]",0.9148334
