labels,text,emo_name,expr_emo,feels_emo,emotion,prob_emo_name,prob_expr_emo,prob_feels_emo,prob_emotion,ensemble
sadness,Railway station good-bye. ,sadness,sadness,sadness,sadness,"[0.06518353, 0.45476574, 0.33977616, 0.28598213, 0.0014973455, 0.9518913, 0.19103111]","[0.544185, 0.78662616, 0.75569135, 0.45254266, 0.0030623162, 0.98605716, 0.7947293]","[0.5494264, 0.5710462, 0.95647454, 0.5009676, 0.018569198, 0.9617119, 0.33676878]","[0.55651677, 0.671276, 0.73742634, 0.4657414, 0.020256087, 0.97578865, 0.59074616]",sadness
disgust,I saw a cripple in rags with small children in Italy. He was probably an imposter. ,sadness,shame,fear,sadness,"[0.31489635, 0.84139305, 0.5215023, 0.39327738, 0.05317217, 0.85736674, 0.8107362]","[0.8578346, 0.95375866, 0.9130906, 0.9068407, 0.007818529, 0.96099114, 0.9620086]","[0.64334893, 0.73894507, 0.9484841, 0.4799058, 0.0016541516, 0.70984954, 0.46569228]","[0.5635842, 0.78828657, 0.7758331, 0.6381795, 0.012130513, 0.8851987, 0.79226327]",sadness
shame,I told a friend that I was going to a party and he would not enjoy himself if he came along. He understood that he would not have fitted in and there was something in that. ,sadness,sadness,fear,fear,"[0.36977774, 0.63373345, 0.7291959, 0.776255, 0.43782493, 0.78491724, 0.5513074]","[0.69971037, 0.78359497, 0.88710606, 0.8652301, 0.114451796, 0.94248486, 0.8906318]","[0.28356034, 0.19077486, 0.983676, 0.6102311, 0.047762647, 0.6033212, 0.18440966]","[0.4523537, 0.4332276, 0.6590983, 0.43515894, 0.1829763, 0.6478359, 0.417629]",fear
guilt,I was the reason behind the break-up of my friend's relationship with his girlfriend. She finished with him. ,guilt,guilt,guilt,sadness,"[0.69491285, 0.7102987, 0.5319859, 0.8178144, 0.0078796875, 0.7790933, 0.81756383]","[0.9577449, 0.9062092, 0.8171655, 0.9695628, 0.004035005, 0.91256374, 0.95629126]","[0.87280434, 0.5550115, 0.8741628, 0.92212147, 0.0057793534, 0.7161143, 0.8502019]","[0.8305015, 0.79105395, 0.6951076, 0.9107965, 0.022239774, 0.92896605, 0.75669754]",guilt
joy,I passed an exam that I was absolutely certain that I had failed. ,joy,shame,fear,guilt,"[0.13131048, 0.40015712, 0.55069846, 0.56391484, 0.65628576, 0.42663565, 0.36909196]","[0.791103, 0.62390655, 0.9027802, 0.9067656, 0.56114453, 0.8526211, 0.9076807]","[0.7395353, 0.4507782, 0.8296909, 0.63229525, 0.42999557, 0.5032046, 0.50975615]","[0.5460345, 0.613892, 0.6425144, 0.71101016, 0.3813692, 0.63863623, 0.7044253]",fear
fear,"On the way back from Denmark with a friend on a small yatch, there was a storm and my friend was blown overboard I was very scared till I managed to get him back onboard. ",fear,fear,fear,fear,"[0.7348165, 0.63142383, 0.9891221, 0.77014285, 0.017404377, 0.8501665, 0.697947]","[0.897785, 0.8271719, 0.99043274, 0.9078864, 0.015880072, 0.959374, 0.9096437]","[0.69368035, 0.45172787, 0.9888037, 0.7978684, 0.0010141873, 0.7818119, 0.49797466]","[0.55885, 0.45756185, 0.96531695, 0.6119611, 0.0020665408, 0.8518917, 0.5756831]",fear
anger,I locked myself out. ,shame,shame,fear,shame,"[0.6068731, 0.79744726, 0.7412248, 0.7313406, 0.007232093, 0.7114336, 0.8468663]","[0.9640964, 0.92761123, 0.9698457, 0.9711981, 0.0006949224, 0.96592003, 0.9816767]","[0.90208906, 0.708196, 0.98717695, 0.9250994, 0.0012998638, 0.7719639, 0.8407612]","[0.6725308, 0.75020474, 0.8273693, 0.743623, 0.03266299, 0.78686464, 0.84189755]",fear
sadness,I missed the last tram home and had to walk in the pouring rain. ,shame,shame,anger,sadness,"[0.7927304, 0.8612464, 0.77991515, 0.8244095, 0.020249106, 0.87153244, 0.92834646]","[0.969188, 0.9591853, 0.94382274, 0.959126, 0.002965123, 0.9765105, 0.9814943]","[0.9663815, 0.91465354, 0.91435635, 0.92453444, 0.00062948826, 0.94801164, 0.9389254]","[0.65327454, 0.7256436, 0.6931127, 0.6789978, 0.00777328, 0.9066699, 0.7748651]",sadness
disgust,I found some worms in the food and I had obviously eaten some. ,guilt,shame,guilt,shame,"[0.5556809, 0.8350721, 0.67951256, 0.9171969, 0.032439392, 0.762336, 0.89367557]","[0.9048435, 0.9807772, 0.93576664, 0.97506464, 0.0058868704, 0.9572241, 0.9819456]","[0.88042957, 0.88335, 0.8607062, 0.94757503, 0.0015884414, 0.83468705, 0.8583672]","[0.64832383, 0.8783407, 0.64083314, 0.8709811, 0.01553036, 0.71534026, 0.87985885]",guilt
shame,"My friend was so intoxicated that the police came and took him away, and they later contacted his parents. ",shame,shame,sadness,sadness,"[0.56799793, 0.7359719, 0.7023556, 0.53311884, 0.18793386, 0.75873715, 0.8108296]","[0.77863055, 0.84589714, 0.6874522, 0.7249922, 0.0024843945, 0.8874261, 0.91279024]","[0.71324784, 0.6247497, 0.7168164, 0.50237983, 0.001987651, 0.7383348, 0.515883]","[0.51763225, 0.6235494, 0.45266074, 0.50934714, 0.027219238, 0.74810475, 0.63355106]",sadness
guilt,I hapened to overhear something which I was not meant to hear. ,shame,shame,fear,shame,"[0.8266249, 0.8162109, 0.8039016, 0.7352981, 0.049267825, 0.7414834, 0.90518695]","[0.7697171, 0.82477033, 0.812875, 0.794735, 0.04295573, 0.83398026, 0.9349926]","[0.67699397, 0.6158715, 0.8887569, 0.70627695, 0.03498987, 0.4107176, 0.53314394]","[0.5755096, 0.6952348, 0.6268616, 0.57845336, 0.20312127, 0.5876333, 0.717619]",fear
joy,When I won a trip to Greece in a competition. ,joy,joy,fear,joy,"[0.124211036, 0.0382138, 0.18266898, 0.27741987, 0.47999173, 0.107199766, 0.03745424]","[0.37183347, 0.2015632, 0.33788994, 0.37637913, 0.8805475, 0.4047997, 0.2641493]","[0.32995898, 0.12763736, 0.7484705, 0.31287822, 0.6226053, 0.46015006, 0.08609527]","[0.21397173, 0.16906217, 0.20782927, 0.2641451, 0.5941875, 0.1030687, 0.16072758]",joy
fear,When I am out in the dark and a suspicious looking character comes towards me. ,fear,fear,fear,fear,"[0.54182714, 0.5938103, 0.80284065, 0.5071254, 0.008972743, 0.5351109, 0.66628134]","[0.78201765, 0.7595898, 0.9704899, 0.7807343, 0.001668818, 0.71579844, 0.81010497]","[0.38838568, 0.44412014, 0.9602422, 0.42776218, 0.00022252773, 0.12299946, 0.316526]","[0.5433516, 0.54821765, 0.8177312, 0.55622685, 0.0071615074, 0.25462946, 0.47384351]",fear
anger,"At work, when an elderly man complained unjustifiably about me and distrusted me. ",fear,fear,fear,fear,"[0.88552755, 0.93685573, 0.9441083, 0.74240273, 0.0010442367, 0.7414267, 0.89335674]","[0.97407126, 0.97310627, 0.9807283, 0.92280006, 0.0003314767, 0.9268457, 0.97559285]","[0.94217724, 0.92380524, 0.9875546, 0.77643603, 0.00023344792, 0.75725, 0.82036567]","[0.8633749, 0.946973, 0.95490235, 0.7278409, 0.00051777635, 0.8639058, 0.8538073]",fear
sadness,When I had not understood anything after a lecture. ,shame,shame,anger,anger,"[0.6135093, 0.67279226, 0.5434187, 0.5192139, 0.01285804, 0.5966125, 0.77693635]","[0.86454093, 0.83906, 0.7339355, 0.718597, 0.0020588238, 0.87923485, 0.8797741]","[0.76798296, 0.6216835, 0.73562175, 0.59271175, 0.0018399715, 0.6296196, 0.5218668]","[0.6864036, 0.67030454, 0.57717437, 0.47392586, 0.012471935, 0.56484187, 0.6248649]",anger
disgust,When an alcoholic stood dribbling over a food counter. ,disgust,disgust,disgust,disgust,"[0.58512646, 0.88711387, 0.4894103, 0.5475596, 0.023403674, 0.7116918, 0.88572973]","[0.8702675, 0.98056626, 0.78322375, 0.7793845, 0.0008803256, 0.8922115, 0.947951]","[0.4652942, 0.80468225, 0.5633043, 0.42573687, 0.000355433, 0.33967832, 0.5406362]","[0.41209415, 0.7755647, 0.3538569, 0.4292477, 0.0012219265, 0.41607016, 0.66875774]",disgust
shame,When my friend and I were discussing the good looks of a guy we realized that he had been listening. ,shame,shame,fear,joy,"[0.05797085, 0.004285941, 0.33986282, 0.30356115, 0.33369282, 0.14377373, 0.53670603]","[0.07165173, 0.0015658574, 0.078758895, 0.19320564, 0.104228444, 0.012153689, 0.57000387]","[0.14526528, 0.01476378, 0.5324541, 0.3112804, 0.041058887, 0.17544869, 0.03251949]","[0.024383277, 0.008057432, 0.022184607, 0.059875958, 0.09705555, 0.010592404, 0.0634712]",shame
guilt,When I complained about a colleague to the manager and he told her that someone had complained this colleague came to me believing that I liked her. ,sadness,shame,fear,anger,"[0.50028396, 0.5038175, 0.44455573, 0.52924323, 0.067033, 0.6550433, 0.6342768]","[0.40870818, 0.12417315, 0.29332584, 0.7466145, 0.0043763365, 0.69665223, 0.85918605]","[0.36299157, 0.13766651, 0.7063015, 0.47056273, 0.009623059, 0.32957464, 0.39011818]","[0.6991313, 0.51368463, 0.5987054, 0.6471828, 0.07398927, 0.571574, 0.5572048]",shame
joy,At a friend's birthday party with some of my closest friends. It was all very pleasant and one could say that I was happy to have such good friends. ,joy,joy,joy,joy,"[0.0038671219, 0.0007101108, 0.010467391, 0.07868655, 0.9326627, 0.00059311773, 0.00093963405]","[0.0005834111, 0.00092758384, 0.007327279, 0.019802224, 0.98645055, 0.002536107, 0.002871874]","[0.0024318888, 0.00040373224, 0.60261077, 0.017418165, 0.98446065, 0.013643365, 0.0008327351]","[0.0010236129, 0.00065944466, 0.01362038, 0.12493791, 0.8860576, 0.00041292605, 0.0019083912]",joy
fear,On the way home one Friday night in the heavy rain the car acquaplanned. I lost contact with the road surface for a few seconds. ,shame,fear,fear,fear,"[0.43337616, 0.65650314, 0.5929986, 0.6093489, 0.04443896, 0.6165602, 0.6768862]","[0.8154893, 0.77669466, 0.9178852, 0.8408607, 0.098311394, 0.8744681, 0.89141214]","[0.52234584, 0.4177177, 0.8256728, 0.70064133, 0.038021103, 0.4996032, 0.38805032]","[0.4167561, 0.46858406, 0.7129967, 0.57677823, 0.048273448, 0.5914827, 0.5276494]",fear
anger,Mad at my dad. ,anger,anger,anger,anger,"[0.9867337, 0.8985989, 0.2527153, 0.6543135, 0.0019130219, 0.7372012, 0.721894]","[0.9968977, 0.9938751, 0.046170197, 0.7210133, 0.00024413061, 0.049760018, 0.95178396]","[0.9979868, 0.9514728, 0.7441863, 0.8962746, 0.0010320697, 0.8090515, 0.9214354]","[0.9948245, 0.9212605, 0.004256013, 0.4852316, 0.0004157719, 0.001336418, 0.15359536]",anger
sadness,A case of unrequited love. ,joy,sadness,sadness,sadness,"[0.0031121976, 0.0018891717, 0.00054073246, 0.0059610098, 0.42195532, 0.27238253, 0.004951036]","[0.0006120743, 0.00052569207, 0.0005079776, 0.0035218103, 0.0032859815, 0.51316154, 0.0033683716]","[0.0029007958, 0.00048411664, 0.004750817, 0.08537484, 0.0018853329, 0.85561156, 0.0171301]","[0.00035371282, 0.00040753116, 0.00039662837, 0.0039319117, 0.0076380232, 0.039314352, 0.0012387872]",sadness
disgust,A bad smelling cucumber. ,disgust,disgust,disgust,disgust,"[0.57457393, 0.98405415, 0.5869086, 0.6049359, 0.0006914107, 0.87738514, 0.94742554]","[0.88916695, 0.99569124, 0.75665474, 0.49653926, 0.00029401405, 0.89453447, 0.987698]","[0.8626781, 0.98509824, 0.9564582, 0.69654447, 0.00024858394, 0.7939798, 0.9117622]","[0.4774725, 0.9822083, 0.39453295, 0.42280737, 0.00015888856, 0.4946304, 0.9159882]",disgust
shame,Nearly caught masturbating. ,shame,shame,shame,shame,"[0.5732716, 0.8861531, 0.8052907, 0.8976195, 0.0027537805, 0.8489743, 0.9305657]","[0.8772307, 0.9636593, 0.9578223, 0.9352213, 9.59948e-05, 0.5268549, 0.9772749]","[0.58696544, 0.76877093, 0.5832457, 0.86934507, 0.00023540253, 0.56798154, 0.8959596]","[0.37308112, 0.817778, 0.37190047, 0.8090385, 0.0006108039, 0.045123868, 0.9053547]",shame
guilt,I do not help out enough at home. ,shame,guilt,guilt,guilt,"[0.54746526, 0.7344348, 0.64104396, 0.900578, 0.20180976, 0.79930556, 0.9062009]","[0.9368368, 0.9052723, 0.8218576, 0.9849571, 0.012402362, 0.96528715, 0.9805721]","[0.97893083, 0.8277252, 0.79469275, 0.9865643, 0.00478039, 0.9561383, 0.94974095]","[0.8134791, 0.76934934, 0.6554847, 0.92407084, 0.068784654, 0.9167092, 0.90614516]",guilt
joy,I felt very happy when I won the football pools. ,joy,joy,joy,joy,"[0.0035761965, 0.00017431266, 0.000463277, 0.0007603626, 0.9620094, 0.00033241918, 0.00019769934]","[0.00047995354, 0.00033482237, 0.00080445496, 0.0016343179, 0.99690634, 0.0004638446, 0.00045505597]","[0.0006826236, 0.00019293813, 0.11349899, 0.0009166045, 0.99425524, 0.00061466143, 0.00028956338]","[0.0006180282, 0.00044973474, 0.00044636152, 0.0015475287, 0.987889, 0.00029786644, 0.00056160614]",joy
fear,When I flew from Athens to Copenhagen after a holiday. The plane was caught in a storm and it began to shake and I thouhght that we were going to crash. ,fear,fear,fear,fear,"[0.790119, 0.63357675, 0.9815283, 0.6743173, 0.0062580863, 0.745767, 0.5546218]","[0.9214824, 0.87322557, 0.9915631, 0.8868382, 0.00421566, 0.9427263, 0.90785164]","[0.7830634, 0.46763343, 0.99004304, 0.59817976, 0.009059321, 0.7311998, 0.28126565]","[0.5292508, 0.42364785, 0.9099126, 0.53422177, 0.0005643078, 0.4658816, 0.42393804]",fear
anger,When someone stole my bike. ,sadness,sadness,anger,sadness,"[0.7853679, 0.8547324, 0.7864012, 0.8442571, 0.01113121, 0.89766926, 0.8881365]","[0.9778983, 0.9478682, 0.9554184, 0.9086097, 0.0012711247, 0.98383635, 0.97226024]","[0.958792, 0.813892, 0.85253286, 0.67914736, 0.0027499828, 0.9398971, 0.8062659]","[0.7620123, 0.75490457, 0.6921068, 0.69843024, 0.01835426, 0.91947776, 0.7948304]",sadness
sadness,"When I saw the list of books to read for an acccouting course, I thought "" Oh God how will I ever manaage it! "" ",fear,fear,fear,fear,"[0.39458168, 0.42850056, 0.9162374, 0.6373805, 0.024109293, 0.7867391, 0.7219654]","[0.8432312, 0.76535517, 0.96978384, 0.82998955, 0.0021236371, 0.90477675, 0.93034095]","[0.76113576, 0.61517984, 0.9626767, 0.79415345, 0.00077462516, 0.8521168, 0.82848537]","[0.4366761, 0.5276016, 0.7485615, 0.5865581, 0.0008204346, 0.6947941, 0.70078945]",fear
disgust,It was when I read a newspaper article on the future and they foresaw that we would be eating frog-burgers by the year . An illustration showed a frog between two pieces of bread. ,fear,fear,fear,disgust,"[0.11113764, 0.69540226, 0.73010975, 0.2835378, 0.117885634, 0.5877454, 0.47380835]","[0.8586365, 0.92237777, 0.9614174, 0.57133657, 0.027429873, 0.8503591, 0.7888597]","[0.71745896, 0.5962793, 0.91329676, 0.38998795, 0.048442245, 0.49351776, 0.26720518]","[0.56682724, 0.7796346, 0.5614604, 0.34115246, 0.106658585, 0.16552028, 0.4380787]",fear
shame,When I dropped a bottle in the state liquor store and everyboby started laughing. ,joy,joy,fear,joy,"[0.044613782, 0.0024946362, 0.008387256, 0.29832515, 0.5517291, 0.0026837767, 0.36383405]","[0.55244774, 0.27072254, 0.08456251, 0.8817653, 0.91821367, 0.06934317, 0.89722943]","[0.35461164, 0.25497758, 0.6873642, 0.53893125, 0.560162, 0.037667993, 0.2612208]","[0.061599415, 0.007348921, 0.01195141, 0.15143205, 0.8020617, 0.0005156843, 0.11572677]",joy
guilt,"When I was young - , I pinched from a store and was caught. The store then contacted my parents. ",shame,shame,fear,sadness,"[0.6902569, 0.8410089, 0.76755464, 0.84532076, 0.15513428, 0.76039314, 0.9068038]","[0.9009607, 0.9397731, 0.9018339, 0.95589006, 0.052824996, 0.8894117, 0.9799299]","[0.757799, 0.6726183, 0.93083656, 0.86884075, 0.027477227, 0.7373893, 0.8090219]","[0.7792195, 0.7902884, 0.8464055, 0.8214434, 0.11247006, 0.8491141, 0.84314513]",shame
joy,When the whole family gets together for a one week holiday. Everybody feels free and the trip is well planned. It works out well and we enjoy ourselves. ,joy,joy,joy,joy,"[0.10104563, 0.033361204, 0.042687908, 0.058579955, 0.907726, 0.0069260756, 0.0126052955]","[0.08304202, 0.078135714, 0.12169457, 0.09768515, 0.9751893, 0.07132107, 0.1263613]","[0.006836233, 0.005696001, 0.46812618, 0.006786627, 0.9401518, 0.009612975, 0.0018789654]","[0.024530225, 0.013550493, 0.03408818, 0.05733262, 0.8916944, 0.0011568365, 0.021173406]",joy
fear,"When I could not find my year old daughter. I ran and looked for her everywhere and could not find her. (I finally found her, she had gone to bed to sleep) ",sadness,sadness,sadness,sadness,"[0.66578496, 0.70939374, 0.81890637, 0.7583842, 0.021376442, 0.8430892, 0.6489257]","[0.95892227, 0.8815169, 0.98154217, 0.9767605, 0.21117173, 0.98182034, 0.97192085]","[0.93231225, 0.7426863, 0.9417957, 0.9182605, 0.043508235, 0.9759006, 0.79703796]","[0.69880164, 0.6500016, 0.82696164, 0.75468343, 0.09234737, 0.96469826, 0.7058634]",sadness
anger,When friends try to put me down or hurt me. ,shame,fear,anger,sadness,"[0.6437037, 0.6668915, 0.6431457, 0.57548285, 0.0010852907, 0.73410517, 0.74768585]","[0.9428368, 0.9108613, 0.958541, 0.50762314, 0.00052977103, 0.8840931, 0.83727545]","[0.9558202, 0.78439355, 0.94923294, 0.49612686, 0.00038305525, 0.8882212, 0.59755105]","[0.7195679, 0.56394684, 0.74702215, 0.53596276, 0.001040713, 0.8340659, 0.64270043]",sadness
sadness,Marriage crises. Boredom. ,sadness,sadness,sadness,sadness,"[0.057732377, 0.4119749, 0.06533256, 0.2137303, 0.00032094723, 0.76226175, 0.14241603]","[0.19866589, 0.73192966, 0.5562075, 0.33765852, 0.00023329264, 0.91118413, 0.67138076]","[0.23645045, 0.74507064, 0.58118236, 0.4183491, 0.00057581323, 0.89911926, 0.55203706]","[0.0143929375, 0.8013479, 0.09960978, 0.118676454, 0.0001787162, 0.9063774, 0.43416]",sadness
disgust,When someone makes advances that one does not want. ,anger,disgust,fear,anger,"[0.7227129, 0.543276, 0.5958372, 0.5937142, 0.00312893, 0.62909156, 0.71379393]","[0.9082738, 0.93985254, 0.8524155, 0.5133086, 0.000906536, 0.72126895, 0.8367617]","[0.7652813, 0.7520697, 0.9691153, 0.4739603, 0.00093968376, 0.47307587, 0.48189285]","[0.75937086, 0.66263324, 0.68760574, 0.5159282, 0.005836565, 0.4548925, 0.60616684]",anger
shame,The discovery that one has only thought of oneself. ,shame,shame,sadness,shame,"[0.021149706, 0.26124784, 0.027596707, 0.11563952, 0.41211864, 0.6635974, 0.69046587]","[0.106272705, 0.12225778, 0.15188242, 0.14577454, 0.36517596, 0.65644675, 0.71955657]","[0.0943153, 0.27846566, 0.2752466, 0.105979726, 0.10561839, 0.2954219, 0.24214607]","[0.22793747, 0.3889028, 0.14253774, 0.35452718, 0.39504826, 0.22382991, 0.56414944]",shame
guilt,When I spanked a child in anger and later regretted it terribly. ,anger,guilt,guilt,anger,"[0.97874635, 0.82953006, 0.006136507, 0.9697381, 0.0010632392, 0.903244, 0.9349826]","[0.9611007, 0.9645116, 0.20822254, 0.98090404, 0.00016399958, 0.9664288, 0.97988164]","[0.9227904, 0.82043934, 0.7735513, 0.99476045, 0.00024789778, 0.965198, 0.9678907]","[0.9419598, 0.13315317, 0.001197225, 0.6309545, 0.0005374177, 0.27139297, 0.45244578]",anger
joy,When I passed the first examination that I had to repeat. ,joy,joy,fear,joy,"[0.11934203, 0.18710853, 0.27652377, 0.30212983, 0.6540316, 0.48286203, 0.35776332]","[0.54124177, 0.63743657, 0.66072184, 0.68283534, 0.77439046, 0.6818861, 0.7238687]","[0.3961066, 0.35959595, 0.83759505, 0.35131663, 0.46330664, 0.3867491, 0.21206]","[0.3960534, 0.432457, 0.5616827, 0.4648345, 0.6433611, 0.33871835, 0.41198224]",joy
fear,When I drove to Stockholm for the first time and drove off the Stora Hissingen road at the wrong exit. ,shame,shame,fear,sadness,"[0.45295322, 0.55729777, 0.58925027, 0.71618307, 0.06967012, 0.5704998, 0.75490177]","[0.8831568, 0.88823485, 0.9326405, 0.8309388, 0.15623237, 0.8980533, 0.940518]","[0.66119295, 0.583359, 0.8558465, 0.73870134, 0.023089021, 0.670202, 0.63987255]","[0.51631504, 0.5679447, 0.7200851, 0.5517677, 0.24449283, 0.7272547, 0.65455574]",fear
