labels,text,expr_emo,prob_expr_emo,prob_max
joy,"Unexpected visit by a close friend, whom I hadn't seen for half a year. ",shame,"[0.33952639, 0.19903359, 0.58075887, 0.5557964, 0.5562124, 0.45976853, 0.6016264]",0.6016264
fear,"I wandered by mistake into the safety zone of a shooting range, and was shot at. ",fear,"[0.9455801, 0.8900793, 0.9661953, 0.9435661, 0.062659636, 0.91793805, 0.9541206]",0.9661953
anger,Being treated unfairly. ,anger,"[0.9917263, 0.9692907, 0.98009664, 0.959225, 0.003222091, 0.9762092, 0.97271425]",0.9917263
sadness,Breaking up with a girl. ,sadness,"[0.9786677, 0.9525209, 0.93260556, 0.9673747, 0.0117234215, 0.9829695, 0.9632669]",0.9829695
disgust,Nothing. ,disgust,"[0.01790769, 0.7165762, 0.052861463, 0.03049919, 0.009734441, 0.21529885, 0.5123942]",0.7165762
shame,None. ,disgust,"[0.048281025, 0.9293661, 0.22614603, 0.09981958, 0.019721286, 0.5517574, 0.78224677]",0.9293661
guilt,Little contact with my father before he died. ,shame,"[0.5199144, 0.5308769, 0.75842017, 0.61491835, 0.049725704, 0.715843, 0.7735664]",0.7735664
joy,"When I was accepted as a student at the college, not having thought it possible. ",guilt,"[0.14439489, 0.012832614, 0.45077014, 0.9242253, 0.81507176, 0.43070474, 0.34433568]",0.9242253
fear,"When I was the first to arrive at the scene after an accident, and found that a close school friend had been killed. ",sadness,"[0.76900697, 0.5738525, 0.8173676, 0.8278852, 0.0065836874, 0.88675874, 0.8169771]",0.88675874
anger,"I was accused of having done something, which I hadn't and got very angry. ",anger,"[0.99195355, 0.81934893, 0.10533378, 0.40827256, 0.0019601842, 0.015779162, 0.6444877]",0.99195355
sadness,When my grandmother died. ,sadness,"[0.9387647, 0.8606743, 0.9610799, 0.98099273, 0.030800851, 0.98802906, 0.9479963]",0.98802906
disgust,Not applicable. ,disgust,"[0.31658083, 0.6888589, 0.30459172, 0.21366857, 0.0130543355, 0.36023197, 0.4872519]",0.6888589
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband. Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment. the whole nature was full of music. ",joy,"[0.012148126, 0.01052551, 0.017459996, 0.10259735, 0.9623913, 0.0026971647, 0.091232195]",0.9623913
fear,"I was alone at home, in bed reading a womens' magazine in which there were storiees of paranormal experiences. My leg was itching and I stretched my hand to scratch and I felt another strange hand. (later I realized that it was the corner of the blanket) ",guilt,"[0.66878915, 0.17849292, 0.8965168, 0.90565765, 0.03897925, 0.796606, 0.6604836]",0.90565765
anger,"I went to a lecture and once again it had been cancelled, this was the second time. One had a negative attitude towards the lecturer. ",anger,"[0.9845197, 0.95644164, 0.82730013, 0.90358895, 0.0048833545, 0.9730811, 0.899299]",0.9845197
sadness,"I heard that a former superior of mine had died, I was later at home home reading about it in the newspaper and I thought of our interaction and how it was no longer possible. The limited scope of human life is sad. ",sadness,"[0.59616, 0.9423223, 0.9427575, 0.9786739, 0.0012705874, 0.9945523, 0.9714584]",0.9945523
disgust,"In the tram there was a fat, sickly looking woman in front of me who was asking for directions in a thick voice. When she got up to go a disgusting smell of urine came from her. I felt that I would choke. ",disgust,"[0.85657233, 0.9788165, 0.94490343, 0.7673202, 0.06490873, 0.8862538, 0.86297846]",0.9788165
shame,"When we were at home, my husband and I, he made a remark about something I had done, in a perfectly friendly manner. My deed had been unjust and I knew that my husband was right, therefore my sense of shame. ",shame,"[0.07663883, 0.81217754, 0.9162172, 0.9801119, 0.020755162, 0.96657103, 0.9882073]",0.9882073
guilt,"I made a remark to my sister concerning her attitude to men, the way she talked and I compared her to an acquaintance of mine. Later, the same evening, my sister looked sad. I felt guilty about her sadness. ",guilt,"[0.32636204, 0.45994553, 0.6268803, 0.9922449, 0.012050055, 0.9221009, 0.93900526]",0.9922449
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday. ",joy,"[0.11112769, 0.03640781, 0.44888642, 0.4873571, 0.83855164, 0.16161808, 0.2526519]",0.83855164
fear,"I went to practice in Sweden during summer, and I was afraid that I would not do well. ",fear,"[0.5802099, 0.43557164, 0.99657273, 0.9548023, 0.050758485, 0.92511755, 0.76681334]",0.99657273
anger,"In the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room - it was the morning service at its loudest. ",guilt,"[0.6088676, 0.48798376, 0.74414647, 0.8315303, 0.36025426, 0.6270917, 0.7785371]",0.8315303
sadness,My grandmother died suddenly last summer. ,sadness,"[0.899936, 0.74160534, 0.9378414, 0.9377871, 0.066345215, 0.9888216, 0.8777348]",0.9888216
disgust,"My superior at the summer job swindled customers as much as he could, and once put me in a difficult situation after which I could not but detest him. ",disgust,"[0.9903654, 0.9910698, 0.7341319, 0.791312, 0.007808157, 0.8883616, 0.9484114]",0.9910698
shame,Once I arrived two hours late to my work place (a bank) and I was still feeling feeble and tired. ,guilt,"[0.6633605, 0.5733153, 0.73090714, 0.92338383, 0.078106076, 0.8740173, 0.88533175]",0.92338383
guilt,Our association had Polish visitors and when they were going back by boat I did not go to see them off (I am the chairman of the association). ,guilt,"[0.71632195, 0.66970277, 0.6825758, 0.89049923, 0.13135038, 0.8128363, 0.87621176]",0.89049923
joy,"I was told quite unexpectedly that one wanted me to become the vice-chairman of our student organisation. I was really surprised and joy was the first emotion I felt, though behind it there was worry - how shall I succeed ? ",joy,"[0.000974236, 0.0024724326, 0.5074035, 0.49367315, 0.9736788, 0.0015143062, 0.04380755]",0.9736788
fear,"Our tutorial group was soon to be divided, and we got a list of names of freshmen, out of which five were to be in my group. We read the names and then each group went its own way to a seminar room. I wondered how I would cope with the new situation and if I would succeed as a group leader. ",fear,"[0.5568006, 0.5509184, 0.9174152, 0.779812, 0.04943216, 0.79275, 0.71362466]",0.9174152
anger,"We were in a disco and the evening was not at all pleasant. Despite my not knowing why, I was angry with my companion. I let him feel my bad humour as I cannot hide my feelings. ",anger,"[0.99195147, 0.9709607, 0.55229336, 0.86445266, 0.0026210581, 0.89840543, 0.84257734]",0.99195147
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn. The way my mother told me about it, I hated her at that moment. She sounded as if she had been waiting for the death of my grandmother. I had lost a person close to me. I felt guilty too as I had been bad to my grandmother of late. I had not remained calm when she no longer understood everything so well. ",anger,"[0.9937884, 0.98363596, 0.9329331, 0.99123454, 0.005775765, 0.9753982, 0.98206776]",0.9937884
disgust,"At the underground station, a drunkard came to speak to me. He tried to ask me something but I did not answer so he began to speak about me with his companion. I detested this dirty growling man. ",disgust,"[0.9881372, 0.9940474, 0.7732702, 0.67359537, 0.01697579, 0.7512804, 0.87792754]",0.9940474
shame,"I was worried by a task related to my studies which had to be done in groups of two. I was talking about it to my friends when I said something negative, in too abrupt a manner, concerning my work partner. I did not quite mean what I said and I felt ashamed at having been mean enough to criticize him as he is also a friend of mine. ",shame,"[0.95435894, 0.64440596, 0.9890215, 0.99570245, 0.011783573, 0.9327071, 0.9965145]",0.9965145
guilt,I had told my boyfriend that I did not want to go on with our relationship. I knew that I was important to him but I wanted to be free. I saw that this was difficult for him but I remained firm and did not change my mind. ,sadness,"[0.66986424, 0.32342073, 0.6138484, 0.72687846, 0.034351524, 0.75888646, 0.6508942]",0.75888646
joy,"Last night I had a chat with a fellow student. I had known her for about half a year, and for the first time we were speaking ""the same language""- meaning an inspiring discussion and encounter. ",joy,"[0.08395649, 0.18487693, 0.26717457, 0.4760101, 0.70825106, 0.13289367, 0.46421617]",0.70825106
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events. ] ",anger,"[0.98495287, 0.57985795, 0.8701534, 0.8817515, 0.0042332998, 0.87409896, 0.96114695]",0.98495287
sadness,"After hearing about the death of my grandfather. First I could not believe it, but later I wept and felt the situation was hopeless. I felt lonely and wanted to be consolated. ",sadness,"[0.17494759, 0.8674218, 0.9886557, 0.98442507, 0.0013902023, 0.9942344, 0.98218185]",0.9942344
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program. ",guilt,"[0.6343102, 0.551867, 0.7580942, 0.7795395, 0.14844961, 0.7166386, 0.71973103]",0.7795395
shame,My little brother was arrested by the police at the railway station after he had drunk some beer. ,sadness,"[0.88088435, 0.6868048, 0.89339775, 0.81690097, 0.06537873, 0.9496359, 0.9035874]",0.9496359
guilt,"At my temporary job, I have to restrict others' actions and make them obey me, and this very often gives me a feeling of guilt. I wish there could be some other way of acting. ",shame,"[0.91731167, 0.8641013, 0.93253815, 0.9834066, 0.0049444353, 0.98449683, 0.9880944]",0.9880944
joy,"I met a dear friend of mine after a long time. I expressed my feelings in our own usual way, by mutual scolding and abusing (with complete understanding) and by touching, patting and taking the hand of the other person, etc. . . ",anger,"[0.75647306, 0.11828547, 0.18892652, 0.6459548, 0.0301638, 0.58033854, 0.3518145]",0.75647306
fear,"I felt fear of the purest kind after a car accident. The incident and images of horror kept coming back to my mind. I wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened. ",sadness,"[0.13081317, 0.55571157, 0.96159095, 0.87880915, 0.0021125285, 0.96550834, 0.91526073]",0.96550834
anger,"Two boys whom I know were telling me, in an indecent manner, how they had teased a young and shy girl I know. They had despised her conviction, scorned and touched her. I got very angry and did not try to conceal it and gave it back to them. ",anger,"[0.99799865, 0.99603635, 0.81989634, 0.9799503, 0.0074784956, 0.46146992, 0.9618211]",0.99799865
sadness,"My sweetheart left me, or rather we decided to break it off by mutual consent. The consequences were - unrestrained weeping, feelings of loneliness, hopelessness and disconsolation. I felt that I should find a friend, to talk to joyfully and to forget. ",sadness,"[0.9635268, 0.83754236, 0.96401864, 0.98724455, 0.007680445, 0.99005264, 0.96756136]",0.99005264
disgust,"Out of sheer curiosity, I went to see a pornographic movie in Copenhagen. The room was full of men, who panted and masturbated. Very disgusting. ",disgust,"[0.6180085, 0.9914179, 0.022849768, 0.8613974, 0.0491832, 0.5204477, 0.78425545]",0.9914179
shame,"After having quarelled unnecessarily and without any reason, and having been stupidly cross in every way. ",anger,"[0.9851307, 0.94408715, 0.49703586, 0.94189215, 0.0033648978, 0.8878818, 0.9646756]",0.9851307
guilt,Forced to fill in a questionnaire. ,shame,"[0.77438504, 0.6994816, 0.74569225, 0.9256721, 0.018690955, 0.8574415, 0.9294363]",0.9294363
joy,When I won a tennis match. ,joy,"[0.016038889, 0.0071287085, 0.018590515, 0.053420857, 0.959701, 0.0076028574, 0.01461953]",0.959701
fear,When my dog ran out on thin ice last spring. ,sadness,"[0.9375315, 0.8246289, 0.9036789, 0.93727976, 0.14347024, 0.9722015, 0.9244938]",0.9722015
anger,When my tennis match was interrupted because a kid cycled right into the court. ,sadness,"[0.8980517, 0.8233836, 0.8353714, 0.83659405, 0.063723475, 0.93629944, 0.88701993]",0.93629944
joy,Celebrations on the graduation day with the orchestra playing in the garden ( I am a part of this orchestra). ,joy,"[0.005958605, 0.0075405654, 0.017558826, 0.063919716, 0.97954214, 0.0027305798, 0.021677747]",0.97954214
fear,Risk of being involved in a fight after a party. ,fear,"[0.85259247, 0.69523996, 0.99579805, 0.7391762, 0.07312597, 0.77529615, 0.7056453]",0.99579805
anger,"I had a very heavy work load and two colleagues, whom I have nothing against, disturbed me by ""terror ringing"", i. e continously interrupting me by telephoning. ",fear,"[0.6240579, 0.15804489, 0.9159236, 0.5520834, 0.0075514894, 0.7194087, 0.65443164]",0.9159236
sadness,After an exam which I failed. ,shame,"[0.9029598, 0.92362493, 0.7719583, 0.9616435, 0.0054694926, 0.9432183, 0.96783763]",0.96783763
shame,"When I overtook a car on the mainroad, misjudging the distance of an oncoming car and this resulted in tooting and flashing from the other driver (we could have collided), and I had an acquaintance in the car with me. ",anger,"[0.8477189, 0.52485204, 0.5963476, 0.6997071, 0.1001323, 0.6042769, 0.82432985]",0.8477189
guilt,"I saw a neighbour, from the same appartment block as me, lying on the road. He could have been injured or ill. I kept metres away and did not go to help him. ",sadness,"[0.77843416, 0.64811486, 0.8798516, 0.7889402, 0.12089027, 0.8859661, 0.76478636]",0.8859661
joy,When I met an old schhol friend (school love). ,joy,"[0.0074129575, 0.0056968466, 0.031097794, 0.6565416, 0.98568165, 0.09159821, 0.12106024]",0.98568165
fear,"When I was cycling to school, I nearly got knocked down by a car which (overtook me too closely) did not give me any swerving space. ",guilt,"[0.86083585, 0.7546872, 0.90149826, 0.92536676, 0.06651186, 0.8579248, 0.90698594]",0.92536676
anger,"When I was deputy manager during the Summer, certain deputies took liberties, more than what was normal. ",guilt,"[0.77543396, 0.7496696, 0.537046, 0.79760945, 0.27214697, 0.76158476, 0.76184136]",0.79760945
sadness,"When I realized that my girlfriend, whom I like, and I were going to separate. ",sadness,"[0.7978382, 0.30687442, 0.95159084, 0.9028863, 0.006647759, 0.9610659, 0.8598859]",0.9610659
disgust,Dog dirt which thaws in the spring. ,shame,"[0.11497558, 0.6734469, 0.29184094, 0.66073084, 0.66533715, 0.23807369, 0.6902702]",0.6902702
shame,When I forgot my mother's birthday. ,guilt,"[0.9159878, 0.83586204, 0.7808186, 0.97309464, 0.021580048, 0.9547528, 0.96971714]",0.97309464
